Account Number,Balance Date,Transaction Value,Balance
84310867,10/02/2023,-144.29,179.49000000000004
84310867,11/02/2023,104.35,283.84000000000003
84310867,12/02/2023,893.8,1177.6399999999999
84310867,12/02/2023,70.46,1248.1
84310867,14/02/2023,-1295.6,-47.5
84333228,31/01/2023,,330.99
84333228,02/02/2023,190.92,521.91
84333228,02/02/2023,-75.84,446.07
84333228,03/02/2023,114.6,560.67
84333228,05/02/2023,-96.05,464.62
84333228,05/02/2023,-118.78,345.84
84333228,11/02/2023,84.08,429.91999999999996
84334262,31/01/2023,,525.57
84334262,02/02/2023,93.94,619.51
84334262,04/02/2023,-110.05,509.46000000000004
84334262,06/02/2023,133.3,642.76
84334262,11/02/2023,409.8,1052.56
84334262,11/02/2023,105.66,1158.22
84334262,12/02/2023,-207.6,950.6200000000001
84334262,13/02/2023,104.24,1054.8600000000001
84334262,14/02/2023,-201.83,853.03
84366763,31/01/2023,,734.48
84366763,02/02/2023,-110.43,624.05
84366763,05/02/2023,76.24,700.29
84366763,06/02/2023,-470.6,229.69
84366763,11/02/2023,107.54,337.23
84366763,11/02/2023,74.51,411.74
84366763,11/02/2023,-1012.8,-601.06
84375036,31/01/2023,,356.1
84375036,01/02/2023,114.22,470.32000000000005
84375036,07/02/2023,115.15,585.47
84375036,07/02/2023,-313.5,271.97
84375036,08/02/2023,155.15,427.12
84375036,11/02/2023,69.64,496.76000000000005
84375036,11/02/2023,-130.89,365.87000000000006
84375036,13/02/2023,510.4,876.27
84396180,31/01/2023,,103.83
84396180,04/02/2023,54.15,157.98
84396180,08/02/2023,-130.54,27.439999999999998
84396180,10/02/2023,100.43,127.87
84396180,10/02/2023,-964.8,-836.93
84396180,11/02/2023,31.4,-805.53
84396180,13/02/2023,156.37,-649.16
84406205,31/01/2023,,818.63
84406205,05/02/2023,46.34,864.97
84406205,08/02/2023,94.34,959.31
84406205,13/02/2023,-1827.6,-868.29
84406205,14/02/2023,-72.94,-941.23
84411377,31/01/2023,,870.25
84411377,07/02/2023,112.51,982.76
84411377,12/02/2023,-351.6,631.16
84411377,13/02/2023,139.83,770.99
84411930,31/01/2023,,916.61
84411930,04/02/2023,-58.05,858.5600000000001
84411930,05/02/2023,-36.77,821.79
84411930,05/02/2023,-95.84,725.95
84411930,06/02/2023,-52.31,673.64
84411930,07/02/2023,-56.32,617.32
84411930,12/02/2023,163.83,781.1500000000001
84416510,31/01/2023,,793.45
84416510,02/02/2023,-31.64,761.8100000000001
84416510,02/02/2023,-88.86,672.95
84416510,09/02/2023,84.55,757.5
84416510,11/02/2023,954.4,1711.9
84416510,12/02/2023,124.59,1836.49
84416510,13/02/2023,72.94,1909.43
84416510,14/02/2023,-404.9,1504.53
84418749,31/01/2023,,457.27
84418749,01/02/2023,200.4,657.67
84418749,01/02/2023,-78.47,579.2
84418749,02/02/2023,46.77,625.97
84418749,08/02/2023,-109.06,516.91
84418749,09/02/2023,116.81,633.72
84418749,12/02/2023,21.61,655.33
84418749,13/02/2023,93.39,748.72
84448752,31/01/2023,,412.15
84448752,06/02/2023,1409.6,1821.75
84448752,06/02/2023,88.91,1910.66
84448752,08/02/2023,1368.6,3279.26
84448752,08/02/2023,-1253.6,2025.66
84471701,31/01/2023,,89.27
84471701,01/02/2023,62.0,151.26999999999998
84471701,02/02/2023,97.37,248.64
84471701,05/02/2023,-55.81,192.82999999999998
84471701,08/02/2023,77.23,270.06
84656105,31/01/2023,,547.59
84656105,03/02/2023,-56.77,490.82000000000005
84656105,06/02/2023,1457.8,1948.62
84656105,06/02/2023,109.51,2058.13
84656105,07/02/2023,100.78,2158.9100000000003
84656105,08/02/2023,189.28,2348.19
84656105,13/02/2023,-105.18,2243.01
84682032,31/01/2023,,612.1
84682032,03/02/2023,-3.5,608.6
84682032,09/02/2023,-149.44,459.16
84682032,14/02/2023,-79.89,379.27000000000004
84682032,14/02/2023,-123.85,255.42000000000002
84695068,31/01/2023,,693.94
84695068,09/02/2023,-74.41,619.5300000000001
84695068,10/02/2023,34.71,654.24
84695068,12/02/2023,1764.4,2418.6400000000003
84695068,13/02/2023,-9.8,2408.84
84714323,31/01/2023,,667.61
84714323,03/02/2023,-43.31,624.3
84714323,04/02/2023,1268.7,1893.0
84746166,31/01/2023,,806.73
84746166,03/02/2023,20.43,827.16
84746166,04/02/2023,24.15,851.3100000000001
84746166,05/02/2023,-59.8,791.51
84746166,08/02/2023,-157.06,634.45
84746166,09/02/2023,-1202.9,-568.45
84746166,11/02/2023,-32.0,-600.45
84746166,13/02/2023,-124.65,-725.1
84746166,14/02/2023,-98.03,-823.1300000000001
84778718,31/01/2023,,521.14
84778718,03/02/2023,37.49,558.63
84778718,05/02/2023,101.46,660.0899999999999
84778718,09/02/2023,133.43,793.52
84778718,11/02/2023,-78.25,715.27
84778718,12/02/2023,1183.8,1899.07
84778718,13/02/2023,70.58,1969.6499999999999
84822607,31/01/2023,,425.79
84822607,02/02/2023,-93.16,332.63
84822607,03/02/2023,65.15,397.78000000000003
84822607,07/02/2023,77.96,475.74
84822607,07/02/2023,-209.73,266.01000000000005
84822607,08/02/2023,134.18,400.19000000000005
84822607,10/02/2023,90.33,490.52000000000004
84853260,31/01/2023,,925.31
84853260,07/02/2023,-74.75,850.56
84853260,09/02/2023,-72.3,778.26
84853260,13/02/2023,128.84,907.0999999999999
84853260,14/02/2023,142.57,1049.67
84928531,31/01/2023,,236.36
84928531,01/02/2023,-75.09,161.27
84928531,04/02/2023,186.01,347.28
84928531,06/02/2023,138.32,485.6
84928531,06/02/2023,-87.2,398.4
84928531,09/02/2023,-69.41,328.99
84951477,31/01/2023,,316.2
84951477,02/02/2023,-68.17,248.02999999999997
84951477,03/02/2023,39.9,287.93
84951477,06/02/2023,144.68,432.61
84951477,10/02/2023,174.71,607.3199999999999
84951477,10/02/2023,141.06,748.38
84951477,10/02/2023,-551.6,196.77999999999997
84951477,13/02/2023,-61.34,135.43999999999997
84964879,31/01/2023,,629.81
84964879,01/02/2023,106.68,736.49
84964879,03/02/2023,15.12,751.6099999999999
84964879,05/02/2023,45.42,797.03
84964879,07/02/2023,1653.3,2450.33
84964879,08/02/2023,-113.98,2336.35
84964879,11/02/2023,-59.1,2277.25
84969883,31/01/2023,,672.74
84969883,02/02/2023,-128.13,544.61
84969883,03/02/2023,-1179.0,-634.39
84969883,05/02/2023,139.34,-495.04999999999995
84969883,12/02/2023,845.0,349.95000000000005
84969883,13/02/2023,57.17,407.12000000000006
84969883,14/02/2023,-117.34,289.78000000000003
84969883,14/02/2023,-707.3,-417.5199999999999
84995019,31/01/2023,,731.41
84995019,01/02/2023,-89.01,642.4
84995019,01/02/2023,-126.06,516.3399999999999
84995019,02/02/2023,-118.32,398.02
84995019,03/02/2023,195.63,593.65
84995019,03/02/2023,64.43,658.0799999999999
84995019,04/02/2023,482.7,1140.78
84995019,04/02/2023,133.46,1274.24
84995019,04/02/2023,85.5,1359.74
84995019,04/02/2023,-64.93,1294.81
84995019,05/02/2023,146.21,1441.02
84995019,10/02/2023,148.09,1589.11
84995019,11/02/2023,-69.11,1520.0
84995019,14/02/2023,58.59,1578.59
85001424,31/01/2023,,653.31
85001424,01/02/2023,-103.68,549.6299999999999
85001424,06/02/2023,-82.51,467.11999999999995
85001424,09/02/2023,-126.2,340.91999999999996
85001424,11/02/2023,149.84,490.75999999999993
85001424,11/02/2023,-107.51,383.24999999999994
85001424,14/02/2023,94.55,477.79999999999995
85001424,14/02/2023,44.4,522.1999999999999
85057916,31/01/2023,,656.89
85057916,03/02/2023,18.28,675.17
85057916,05/02/2023,74.52,749.6899999999999
85057916,09/02/2023,26.26,775.9499999999999
85057916,10/02/2023,150.39,926.3399999999999
85057916,10/02/2023,76.06,1002.4
85057916,10/02/2023,-167.69,834.71
85128569,31/01/2023,,340.68
85128569,03/02/2023,114.58,455.26
85128569,07/02/2023,-65.37,389.89
85128569,11/02/2023,-105.27,284.62
85128569,14/02/2023,-122.97,161.65
85140734,31/01/2023,,699.57
85140734,01/02/2023,205.89,905.46
85140734,01/02/2023,131.36,1036.8200000000002
85140734,02/02/2023,70.63,1107.45
85140734,03/02/2023,-79.37,1028.08
85140734,04/02/2023,77.13,1105.21
85140734,08/02/2023,-2113.3,-1008.0900000000001
85140734,12/02/2023,71.65,-936.4400000000002
85140734,12/02/2023,-143.0,-1079.44
85156953,31/01/2023,,900.09
85156953,02/02/2023,-16.74,883.35
85156953,03/02/2023,81.73,965.08
85156953,05/02/2023,103.29,1068.3700000000001
85156953,10/02/2023,168.19,1236.56
85156953,12/02/2023,-93.42,1143.14
85156953,13/02/2023,68.93,1212.0700000000002
85156953,14/02/2023,2134.6,3346.67
85177718,31/01/2023,,478.18
85177718,03/02/2023,513.3,991.48
85177718,05/02/2023,-131.36,860.12
85177718,14/02/2023,125.03,985.15
85182642,31/01/2023,,451.38
85182642,07/02/2023,-108.09,343.28999999999996
85182642,08/02/2023,-96.42,246.87
85182642,11/02/2023,99.35,346.21999999999997
85192761,31/01/2023,,982.48
85192761,04/02/2023,95.76,1078.24
85192761,05/02/2023,-1922.5,-844.26
85192761,08/02/2023,52.45,-791.81
85192761,12/02/2023,151.09,-640.72
85238291,31/01/2023,,665.68
85238291,01/02/2023,-142.98,522.6999999999999
85238291,02/02/2023,-28.99,493.71
85238291,02/02/2023,-645.8,-152.08999999999997
85238291,05/02/2023,-94.84,-246.92999999999998
85238291,07/02/2023,163.8,-83.12999999999997
85238291,08/02/2023,197.96,114.83000000000004
85238291,13/02/2023,115.9,230.73000000000005
85250129,31/01/2023,,400.91
85250129,01/02/2023,-119.21,281.70000000000005
85250129,02/02/2023,77.14,358.84000000000003
85250129,06/02/2023,-87.33,271.51000000000005
85250129,08/02/2023,952.0,1223.51
85250129,08/02/2023,-118.76,1104.75
85250129,10/02/2023,-135.21,969.54
85250129,12/02/2023,-56.37,913.17
85265080,31/01/2023,,992.6
85265080,01/02/2023,-78.22,914.38
85265080,01/02/2023,-126.36,788.02
85265080,12/02/2023,-1111.4,-323.3800000000001
85310930,31/01/2023,,688.91
85310930,07/02/2023,108.09,797.0
85310930,09/02/2023,121.5,918.5
85310930,11/02/2023,-81.42,837.0799999999999
85336547,31/01/2023,,785.57
85336547,03/02/2023,120.76,906.33
85336547,08/02/2023,-83.2,823.1300000000001
85336547,10/02/2023,222.4,1045.53
85341369,31/01/2023,,932.11
85341369,01/02/2023,146.39,1078.5
85341369,02/02/2023,-149.36,929.14
85341369,02/02/2023,-187.4,741.74
85341369,05/02/2023,36.56,778.3
85341369,06/02/2023,178.4,956.7
85341369,06/02/2023,-34.38,922.3199999999999
85341369,09/02/2023,67.84,990.16
85341369,11/02/2023,28.34,1018.5
85341369,13/02/2023,137.63,1156.13
85344981,31/01/2023,,874.46
85344981,05/02/2023,-85.08,789.38
85344981,06/02/2023,1024.2,1813.58
85344981,08/02/2023,203.1,2016.68
85344981,09/02/2023,121.16,2137.84
85344981,11/02/2023,120.98,2258.82
85344981,12/02/2023,-1128.7,1130.1200000000001
85344981,13/02/2023,105.71,1235.8300000000002
85344981,14/02/2023,64.22,1300.0500000000002
85362253,31/01/2023,,790.41
85362253,01/02/2023,-63.28,727.13
85362253,03/02/2023,-178.54,548.5899999999999
85362253,04/02/2023,-61.06,487.53
85362253,07/02/2023,78.85,566.38
85362253,08/02/2023,92.43,658.81
85362253,12/02/2023,-76.86,581.9499999999999
85362253,14/02/2023,544.0,1125.9499999999998
85399459,31/01/2023,,705.94
85399459,02/02/2023,-89.7,616.24
85399459,07/02/2023,-169.12,447.12000000000006
85399459,10/02/2023,37.83,484.95000000000005
85399459,11/02/2023,-1037.0,-552.05
85399459,13/02/2023,-89.1,-641.15
85420056,31/01/2023,,107.03
85420056,04/02/2023,26.76,133.79
85420056,08/02/2023,-120.11,13.680000000000007
85420056,09/02/2023,94.81,108.49000000000001
85420056,11/02/2023,177.1,285.59000000000003
85420056,13/02/2023,48.77,334.36
85423742,31/01/2023,,131.14
85423742,02/02/2023,84.91,216.04999999999998
85423742,09/02/2023,106.29,322.34
85423742,11/02/2023,858.7,1181.04
85423742,11/02/2023,11.69,1192.73
85423742,12/02/2023,122.62,1315.35
85423742,12/02/2023,-79.07,1236.28
85423742,14/02/2023,-87.55,1148.73
85435135,31/01/2023,,106.63
85435135,02/02/2023,-72.58,34.05
85435135,03/02/2023,127.62,161.67000000000002
85435135,03/02/2023,56.77,218.44
85435135,03/02/2023,-90.48,127.96000000000001
85435135,07/02/2023,127.93,255.89000000000001
85435135,11/02/2023,141.75,397.64
85435135,11/02/2023,110.28,507.92
85435135,12/02/2023,-178.37,329.55
85435135,13/02/2023,126.46,456.01
85482194,31/01/2023,,997.62
85482194,03/02/2023,160.1,1157.72
85482194,05/02/2023,114.53,1272.25
85482194,07/02/2023,145.86,1418.1100000000001
85482194,08/02/2023,141.86,1559.97
85482194,08/02/2023,45.23,1605.2
85482194,09/02/2023,-1216.6,388.60000000000014
85482194,11/02/2023,33.64,422.2400000000001
85482194,11/02/2023,-137.43,284.8100000000001
85490561,31/01/2023,,512.78
85490561,03/02/2023,119.2,631.98
85490561,03/02/2023,-140.5,491.47999999999996
85490561,07/02/2023,75.08,566.56
85490561,08/02/2023,190.37,756.93
85490561,09/02/2023,-97.54,659.39
85490561,09/02/2023,-205.74,453.6499999999999
85490561,13/02/2023,-86.25,367.3999999999999
85493851,31/01/2023,,796.35
85493851,05/02/2023,-121.03,675.32
85493851,06/02/2023,1.46,676.78
85493851,08/02/2023,96.95,773.73
85493851,09/02/2023,-134.75,638.98
85493851,09/02/2023,-142.59,496.39
85493851,14/02/2023,93.61,590.0
85496714,31/01/2023,,353.13
85496714,03/02/2023,-129.19,223.94
85496714,04/02/2023,-91.41,132.53
85496714,04/02/2023,-117.79,14.739999999999995
85496714,06/02/2023,60.39,75.13
85496714,08/02/2023,-153.79,-78.66
85496714,09/02/2023,63.04,-15.619999999999997
85496714,10/02/2023,-116.54,-132.16
85496714,11/02/2023,110.56,-21.60000000000001
85496714,12/02/2023,1314.3,1292.7
85496714,12/02/2023,69.85,1362.55
85496714,13/02/2023,99.37,1461.92
85496714,13/02/2023,32.94,1494.8600000000001
85498335,31/01/2023,,745.08
85498335,04/02/2023,-80.51,664.57
85498335,07/02/2023,84.97,749.5400000000001
85498335,09/02/2023,149.64,899.1800000000001
85498335,09/02/2023,122.79,1021.97
85498936,31/01/2023,,47.77
85498936,03/02/2023,-1935.5,-1887.73
85498936,09/02/2023,158.52,-1729.21
85498936,10/02/2023,39.45,-1689.76
85498936,13/02/2023,0.58,-1689.18
85501046,31/01/2023,,354.76
85501046,01/02/2023,-152.04,202.72
85501046,05/02/2023,158.24,360.96000000000004
85501046,08/02/2023,-57.32,303.64
85503501,31/01/2023,,13.66
85503501,01/02/2023,53.46,67.12
85503501,04/02/2023,-148.08,-80.96000000000001
85503501,05/02/2023,186.17,105.20999999999998
85503501,05/02/2023,-55.52,49.689999999999976
85503501,06/02/2023,394.5,444.19
85503501,08/02/2023,178.49,622.6800000000001
85503501,09/02/2023,190.68,813.36
85503501,13/02/2023,59.04,872.4
85551186,31/01/2023,,909.25
85551186,07/02/2023,102.52,1011.77
85551186,07/02/2023,-1198.9,-187.1300000000001
85551186,09/02/2023,99.59,-87.5400000000001
85559926,31/01/2023,,423.28
85559926,01/02/2023,-125.68,297.59999999999997
85559926,06/02/2023,16.67,314.27
85559926,07/02/2023,-56.13,258.14
85559926,09/02/2023,1727.8,1985.94
85559926,10/02/2023,89.09,2075.0299999999997
85559926,10/02/2023,71.14,2146.1699999999996
85559926,11/02/2023,50.07,2196.24
85559926,12/02/2023,1071.4,3267.64
85559926,12/02/2023,-177.52,3090.12
85562851,31/01/2023,,499.37
85562851,02/02/2023,-144.51,354.86
85562851,03/02/2023,-141.05,213.81
85562851,07/02/2023,119.25,333.06
85562851,07/02/2023,-226.83,106.22999999999999
85562851,08/02/2023,-19.11,87.11999999999999
85562851,08/02/2023,-186.34,-99.22000000000001
85562851,09/02/2023,158.25,59.02999999999999
85562851,12/02/2023,-66.67,-7.640000000000015
85609963,31/01/2023,,424.83
85609963,04/02/2023,189.72,614.55
85609963,05/02/2023,142.79,757.3399999999999
85609963,10/02/2023,156.22,913.56
85652943,31/01/2023,,424.5
85652943,02/02/2023,-95.52,328.98
85652943,03/02/2023,110.59,439.57
85652943,03/02/2023,-854.4,-414.83
85652943,09/02/2023,121.95,-292.88
85679194,31/01/2023,,891.99
85679194,06/02/2023,104.32,996.31
85679194,07/02/2023,-185.02,811.29
85679194,09/02/2023,79.45,890.74
85679194,10/02/2023,31.28,922.02
85679194,13/02/2023,38.26,960.28
85709972,31/01/2023,,936.57
85709972,05/02/2023,45.1,981.6700000000001
85709972,11/02/2023,173.7,1155.3700000000001
85723355,31/01/2023,,745.34
85723355,05/02/2023,-6.72,738.62
85723355,08/02/2023,-187.24,551.38
85723355,12/02/2023,112.23,663.61
85723355,13/02/2023,-30.37,633.24
85723355,14/02/2023,-1773.6,-1140.36
85724829,31/01/2023,,189.94
85724829,02/02/2023,49.63,239.57
85724829,02/02/2023,-2.63,236.94
85724829,03/02/2023,-23.5,213.44
85724829,08/02/2023,108.96,322.4
85724829,08/02/2023,-122.81,199.58999999999997
85724829,10/02/2023,148.63,348.21999999999997
85724829,10/02/2023,141.46,489.67999999999995
85724829,10/02/2023,-74.15,415.53
85724829,11/02/2023,185.47,601.0
85724829,13/02/2023,39.15,640.15
85771346,31/01/2023,,458.88
85771346,07/02/2023,-201.7,257.18
85771346,08/02/2023,-570.9,-313.71999999999997
85826354,31/01/2023,,611.74
85826354,02/02/2023,-80.3,531.44
85826354,03/02/2023,52.49,583.9300000000001
85826354,05/02/2023,100.81,684.74
85826354,13/02/2023,64.85,749.59
85826354,13/02/2023,-44.38,705.21
85839285,31/01/2023,,728.06
85839285,01/02/2023,637.1,1365.1599999999999
85839285,03/02/2023,-136.43,1228.73
85839285,06/02/2023,104.85,1333.58
85839285,07/02/2023,124.7,1458.28
85839285,09/02/2023,-65.77,1392.51
85839285,10/02/2023,-193.12,1199.3899999999999
85839285,13/02/2023,-68.86,1130.53
85841767,31/01/2023,,458.43
85841767,01/02/2023,-111.89,346.54
85841767,03/02/2023,90.58,437.12
85841767,04/02/2023,14.63,451.75
85841767,04/02/2023,-90.44,361.31
85841767,06/02/2023,-110.66,250.65
85841767,08/02/2023,-70.92,179.73000000000002
85841767,08/02/2023,-134.88,44.85000000000002
85841767,10/02/2023,-168.64,-123.78999999999996
85841767,13/02/2023,-216.37,-340.15999999999997
85841767,14/02/2023,-37.74,-377.9
85846175,31/01/2023,,22.88
85846175,03/02/2023,56.99,79.87
85846175,04/02/2023,112.13,192.0
85846175,04/02/2023,-117.97,74.03
85846175,07/02/2023,15.66,89.69
85846175,08/02/2023,-113.65,-23.960000000000008
85846175,09/02/2023,-101.26,-125.22000000000001
85846175,11/02/2023,197.9,72.67999999999999
85846175,11/02/2023,114.34,187.01999999999998
85846175,12/02/2023,115.87,302.89
85846175,14/02/2023,164.38,467.27
85848442,31/01/2023,,118.46
85848442,02/02/2023,-141.97,-23.510000000000005
85848442,07/02/2023,301.0,277.49
85848442,07/02/2023,-118.92,158.57
85848442,08/02/2023,-103.57,55.000000000000014
85848442,08/02/2023,-1537.1,-1482.1
85848442,10/02/2023,87.35,-1394.75
85848442,10/02/2023,74.72,-1320.03
85848442,10/02/2023,-168.35,-1488.3799999999999
85848442,11/02/2023,-45.67,-1534.05
85848442,11/02/2023,-77.54,-1611.59
85874418,31/01/2023,,151.83
85874418,01/02/2023,-151.41,0.4200000000000159
85874418,02/02/2023,110.52,110.94000000000001
85874418,02/02/2023,-33.06,77.88000000000001
85874418,03/02/2023,113.54,191.42000000000002
85874418,03/02/2023,-247.64,-56.21999999999997
85874418,06/02/2023,111.97,55.75000000000003
85874418,08/02/2023,-1805.6,-1749.85
85874418,12/02/2023,-61.36,-1811.2099999999998
85902834,31/01/2023,,357.94
85902834,02/02/2023,88.86,446.8
85902834,03/02/2023,23.24,470.04
85902834,06/02/2023,178.37,648.41
85902834,06/02/2023,-107.61,540.8
85902834,07/02/2023,-127.93,412.87
85902834,08/02/2023,-120.35,292.52
85902834,10/02/2023,-160.72,131.8
85902834,11/02/2023,138.48,270.28
85902834,13/02/2023,731.4,1001.68
85902834,13/02/2023,-83.84,917.8399999999999
85919813,31/01/2023,,647.36
85919813,01/02/2023,106.8,754.16
85919813,07/02/2023,-171.45,582.71
85919813,09/02/2023,-77.66,505.05000000000007
85919813,12/02/2023,-81.83,423.22
85924719,31/01/2023,,472.05
85924719,08/02/2023,1872.8,2344.85
85924719,09/02/2023,-77.33,2267.52
85924719,11/02/2023,1010.6,3278.12
85939269,31/01/2023,,223.1
85939269,01/02/2023,-121.91,101.19
85939269,02/02/2023,534.5,635.69
85939269,05/02/2023,-181.23,454.46000000000004
85939269,06/02/2023,-151.33,303.13000000000005
85939269,10/02/2023,-174.71,128.42000000000004
85939269,13/02/2023,154.15,282.57000000000005
85939269,13/02/2023,-121.3,161.27000000000004
85940057,31/01/2023,,521.37
85940057,01/02/2023,1069.7,1591.0700000000002
85940057,04/02/2023,-100.53,1490.54
85940057,05/02/2023,49.85,1540.3899999999999
85940057,05/02/2023,-1136.4,403.9899999999998
85940057,12/02/2023,-110.14,293.8499999999998
85940057,12/02/2023,-989.2,-695.3500000000003
85951663,31/01/2023,,385.0
85951663,01/02/2023,99.45,484.45
85951663,02/02/2023,233.36,717.81
85951663,02/02/2023,184.29,902.1
85951663,02/02/2023,-133.67,768.4300000000001
85951663,03/02/2023,-122.22,646.21
85951663,04/02/2023,255.0,901.21
85951663,08/02/2023,-105.97,795.24
85951663,08/02/2023,-215.14,580.1
85951663,14/02/2023,-125.03,455.07000000000005
85994636,31/01/2023,,819.24
85994636,01/02/2023,-114.04,705.2
85994636,02/02/2023,-104.79,600.41
85994636,04/02/2023,1361.0,1961.4099999999999
85994636,04/02/2023,-1410.9,550.5099999999998
85994636,08/02/2023,65.85,616.3599999999998
85994636,09/02/2023,-96.08,520.2799999999997
85994636,12/02/2023,123.24,643.5199999999998
85994636,12/02/2023,63.33,706.8499999999998
85994636,13/02/2023,104.7,811.5499999999997
86007729,31/01/2023,,320.78
86007729,05/02/2023,97.55,418.33
86007729,10/02/2023,-29.52,388.80999999999995
86007729,12/02/2023,111.6,500.40999999999997
86007729,13/02/2023,72.81,573.22
86020532,31/01/2023,,972.95
86020532,05/02/2023,-95.98,876.97
86020532,11/02/2023,120.19,997.1600000000001
86020532,12/02/2023,44.97,1042.13
86020532,13/02/2023,-56.91,985.22
86031592,31/01/2023,,637.42
86031592,01/02/2023,124.24,761.66
86031592,01/02/2023,-135.0,626.66
86031592,02/02/2023,180.16,806.8199999999999
86031592,02/02/2023,51.28,858.0999999999999
86031592,03/02/2023,70.8,928.9
86031592,03/02/2023,-56.89,872.01
86031592,04/02/2023,-398.1,473.90999999999997
86031592,05/02/2023,78.96,552.87
86031592,10/02/2023,144.29,697.16
86031592,11/02/2023,-331.8,365.35999999999996
86031592,13/02/2023,86.51,451.86999999999995
86053438,31/01/2023,,303.06
86053438,01/02/2023,1152.9,1455.96
86053438,02/02/2023,116.0,1571.96
86053438,04/02/2023,-150.45,1421.51
86053438,10/02/2023,-42.14,1379.3700000000001
86053438,13/02/2023,147.5,1526.8700000000001
86053438,13/02/2023,77.52,1604.39
86068003,31/01/2023,,567.14
86068003,03/02/2023,3.24,570.38
86068003,03/02/2023,-129.77,440.61
86068003,06/02/2023,63.7,504.31
86068003,07/02/2023,79.99,584.3
86068003,08/02/2023,-693.4,-109.10000000000002
86068003,11/02/2023,-42.95,-152.05
86068003,11/02/2023,-56.7,-208.75000000000003
86068003,12/02/2023,84.03,-124.72000000000003
86068003,14/02/2023,2620.1,2495.38
86086812,31/01/2023,,832.82
86086812,02/02/2023,-106.61,726.21
86086812,13/02/2023,-105.74,620.47
86092750,31/01/2023,,261.57
86092750,03/02/2023,952.0,1213.57
86092750,08/02/2023,-91.53,1122.04
86092750,09/02/2023,155.22,1277.26
86092750,10/02/2023,-80.91,1196.35
86106528,31/01/2023,,238.55
86106528,02/02/2023,120.72,359.27
86106528,06/02/2023,11.94,371.21000000000004
86108287,31/01/2023,,523.61
86108287,05/02/2023,61.25,584.86
86108287,08/02/2023,167.35,752.21
86108287,10/02/2023,-86.14,666.07
86108287,10/02/2023,-1210.3,-544.2299999999999
86108287,11/02/2023,40.3,-503.9299999999999
86131065,31/01/2023,,920.08
86131065,05/02/2023,-114.02,806.0600000000001
86131065,07/02/2023,26.33,832.3900000000001
86131065,08/02/2023,154.2,986.59
86131065,09/02/2023,-73.98,912.61
86155528,31/01/2023,,772.38
86155528,01/02/2023,81.56,853.94
86155528,06/02/2023,161.12,1015.06
86155528,08/02/2023,-63.8,951.26
86155528,09/02/2023,-107.63,843.63
86155528,13/02/2023,33.04,876.67
86169883,31/01/2023,,452.25
86169883,06/02/2023,-52.84,399.40999999999997
86169883,07/02/2023,98.66,498.07
86169883,08/02/2023,-165.79,332.28
86169883,12/02/2023,-151.06,181.22
86169883,12/02/2023,-164.03,17.189999999999998
86169883,12/02/2023,-191.61,-174.42000000000002
86169883,13/02/2023,-57.17,-231.59000000000003
86169883,14/02/2023,69.79,-161.8
86169883,14/02/2023,-143.83,-305.63
86190489,31/01/2023,,237.72
86190489,03/02/2023,-108.09,129.63
86190489,05/02/2023,860.7,990.33
86190489,07/02/2023,-182.27,808.0600000000001
86190489,07/02/2023,-184.29,623.77
86190489,13/02/2023,-89.42,534.35
86190489,13/02/2023,-136.67,397.68000000000006
86190489,14/02/2023,191.09,588.7700000000001
86207903,31/01/2023,,911.44
86207903,01/02/2023,-41.18,870.2600000000001
86207903,01/02/2023,-131.27,738.99
86207903,05/02/2023,-97.55,641.44
86207903,06/02/2023,1085.4,1726.8400000000001
86207903,06/02/2023,-54.71,1672.13
86207903,07/02/2023,-189.62,1482.5100000000002
86207903,10/02/2023,-108.81,1373.7
86207903,11/02/2023,-1035.1,338.60000000000014
86207903,12/02/2023,-92.53,246.07000000000014
86218347,31/01/2023,,481.16
86218347,01/02/2023,165.66,646.82
86218347,07/02/2023,1581.8,2228.62
86218347,07/02/2023,-80.47,2148.15
86218347,09/02/2023,-52.73,2095.42
86218347,10/02/2023,146.12,2241.54
86218347,10/02/2023,-1463.6,777.9400000000003
86218347,11/02/2023,100.23,878.1700000000003
86218347,14/02/2023,156.02,1034.1900000000003
86228741,31/01/2023,,562.04
86228741,06/02/2023,-114.11,447.92999999999995
86228741,10/02/2023,-139.65,308.28
86228741,13/02/2023,156.49,464.77
86263956,31/01/2023,,852.67
86263956,10/02/2023,-80.77,771.9
86263956,12/02/2023,-111.68,660.2199999999999
86266595,31/01/2023,,539.96
86266595,01/02/2023,-156.73,383.23
86266595,02/02/2023,115.05,498.28000000000003
86266595,05/02/2023,357.9,856.1800000000001
86266595,05/02/2023,-159.3,696.88
86266595,09/02/2023,-8.38,688.5
86266595,09/02/2023,-47.07,641.43
86266595,10/02/2023,122.66,764.09
86266595,11/02/2023,-60.37,703.72
86266595,13/02/2023,-100.05,603.67
86266595,14/02/2023,-36.2,567.47
86268635,31/01/2023,,679.32
86268635,02/02/2023,77.54,756.86
86268635,03/02/2023,84.12,840.98
86268635,04/02/2023,152.48,993.46
86272488,31/01/2023,,11.73
86272488,01/02/2023,-90.79,-79.06
86272488,03/02/2023,13.61,-65.45
86272488,03/02/2023,-156.35,-221.8
86272488,05/02/2023,144.1,-77.69999999999999
86272488,14/02/2023,88.35,10.650000000000006
86297017,31/01/2023,,803.81
86297017,01/02/2023,103.04,906.8499999999999
86297017,03/02/2023,-80.26,826.5899999999999
86297017,04/02/2023,-67.91,758.68
