scheduled_date,emp_id,full_name,first_name,last_name,scheduled
7/24/2023,10,Aile Antonazzi,Aile,Antonazzi,False
7/24/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
7/25/2023,3,Maressa Dearell,Maressa,Dearell,False
7/25/2023,4,Micheil Manklow,Micheil,Manklow,False
7/25/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
7/25/2023,6,Graig Colvin,Graig,Colvin,False
7/25/2023,7,Jennilee Brimson,Jennilee,Brimson,False
7/25/2023,5,Burtie Connar,Burtie,Connar,False
7/25/2023,9,Chet Fitzharris,Chet,Fitzharris,False
7/25/2023,2,Curtis Utterson,Curtis,Utterson,False
7/25/2023,10,Aile Antonazzi,Aile,Antonazzi,False
7/25/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
7/26/2023,3,Maressa Dearell,Maressa,Dearell,False
7/26/2023,4,Micheil Manklow,Micheil,Manklow,False
7/26/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
7/26/2023,6,Graig Colvin,Graig,Colvin,False
7/26/2023,7,Jennilee Brimson,Jennilee,Brimson,False
7/26/2023,5,Burtie Connar,Burtie,Connar,False
7/26/2023,9,Chet Fitzharris,Chet,Fitzharris,False
7/26/2023,2,Curtis Utterson,Curtis,Utterson,False
7/26/2023,10,Aile Antonazzi,Aile,Antonazzi,False
7/26/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
7/27/2023,3,Maressa Dearell,Maressa,Dearell,False
7/27/2023,4,Micheil Manklow,Micheil,Manklow,False
7/27/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
7/27/2023,6,Graig Colvin,Graig,Colvin,False
7/27/2023,7,Jennilee Brimson,Jennilee,Brimson,False
7/27/2023,5,Burtie Connar,Burtie,Connar,False
7/27/2023,9,Chet Fitzharris,Chet,Fitzharris,False
7/27/2023,2,Curtis Utterson,Curtis,Utterson,False
7/27/2023,10,Aile Antonazzi,Aile,Antonazzi,False
7/27/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
7/28/2023,3,Maressa Dearell,Maressa,Dearell,False
7/28/2023,4,Micheil Manklow,Micheil,Manklow,False
7/28/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
7/28/2023,6,Graig Colvin,Graig,Colvin,False
7/28/2023,7,Jennilee Brimson,Jennilee,Brimson,False
7/28/2023,5,Burtie Connar,Burtie,Connar,False
7/28/2023,9,Chet Fitzharris,Chet,Fitzharris,False
7/28/2023,2,Curtis Utterson,Curtis,Utterson,False
7/28/2023,10,Aile Antonazzi,Aile,Antonazzi,False
7/28/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
7/29/2023,3,Maressa Dearell,Maressa,Dearell,False
7/29/2023,4,Micheil Manklow,Micheil,Manklow,False
7/29/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
7/29/2023,6,Graig Colvin,Graig,Colvin,False
7/29/2023,7,Jennilee Brimson,Jennilee,Brimson,False
7/29/2023,5,Burtie Connar,Burtie,Connar,False
7/29/2023,9,Chet Fitzharris,Chet,Fitzharris,False
7/29/2023,2,Curtis Utterson,Curtis,Utterson,False
7/29/2023,10,Aile Antonazzi,Aile,Antonazzi,False
7/29/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
7/30/2023,3,Maressa Dearell,Maressa,Dearell,False
7/30/2023,4,Micheil Manklow,Micheil,Manklow,False
7/30/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
7/30/2023,6,Graig Colvin,Graig,Colvin,False
7/30/2023,7,Jennilee Brimson,Jennilee,Brimson,False
7/30/2023,5,Burtie Connar,Burtie,Connar,False
7/30/2023,9,Chet Fitzharris,Chet,Fitzharris,False
7/30/2023,2,Curtis Utterson,Curtis,Utterson,False
7/30/2023,10,Aile Antonazzi,Aile,Antonazzi,False
7/30/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
7/31/2023,3,Maressa Dearell,Maressa,Dearell,False
7/31/2023,4,Micheil Manklow,Micheil,Manklow,False
7/31/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
7/31/2023,6,Graig Colvin,Graig,Colvin,False
7/31/2023,7,Jennilee Brimson,Jennilee,Brimson,False
7/31/2023,5,Burtie Connar,Burtie,Connar,False
7/31/2023,9,Chet Fitzharris,Chet,Fitzharris,False
7/31/2023,2,Curtis Utterson,Curtis,Utterson,False
7/31/2023,10,Aile Antonazzi,Aile,Antonazzi,False
7/31/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
8/1/2023,3,Maressa Dearell,Maressa,Dearell,False
8/1/2023,4,Micheil Manklow,Micheil,Manklow,False
8/1/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
8/1/2023,6,Graig Colvin,Graig,Colvin,False
8/1/2023,7,Jennilee Brimson,Jennilee,Brimson,False
8/1/2023,5,Burtie Connar,Burtie,Connar,False
8/1/2023,9,Chet Fitzharris,Chet,Fitzharris,False
8/1/2023,2,Curtis Utterson,Curtis,Utterson,False
8/1/2023,10,Aile Antonazzi,Aile,Antonazzi,False
8/1/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
8/2/2023,3,Maressa Dearell,Maressa,Dearell,False
8/2/2023,4,Micheil Manklow,Micheil,Manklow,False
8/2/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
8/2/2023,6,Graig Colvin,Graig,Colvin,False
8/2/2023,7,Jennilee Brimson,Jennilee,Brimson,False
8/2/2023,5,Burtie Connar,Burtie,Connar,False
8/2/2023,9,Chet Fitzharris,Chet,Fitzharris,False
8/2/2023,2,Curtis Utterson,Curtis,Utterson,False
8/2/2023,10,Aile Antonazzi,Aile,Antonazzi,False
8/2/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
8/3/2023,3,Maressa Dearell,Maressa,Dearell,False
8/3/2023,4,Micheil Manklow,Micheil,Manklow,False
8/3/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
8/3/2023,6,Graig Colvin,Graig,Colvin,False
8/3/2023,7,Jennilee Brimson,Jennilee,Brimson,False
8/3/2023,5,Burtie Connar,Burtie,Connar,False
8/3/2023,9,Chet Fitzharris,Chet,Fitzharris,False
8/3/2023,2,Curtis Utterson,Curtis,Utterson,False
8/3/2023,10,Aile Antonazzi,Aile,Antonazzi,False
8/3/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
8/4/2023,3,Maressa Dearell,Maressa,Dearell,False
8/4/2023,4,Micheil Manklow,Micheil,Manklow,False
8/4/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
8/4/2023,6,Graig Colvin,Graig,Colvin,False
8/4/2023,7,Jennilee Brimson,Jennilee,Brimson,False
8/4/2023,5,Burtie Connar,Burtie,Connar,False
8/4/2023,9,Chet Fitzharris,Chet,Fitzharris,False
8/4/2023,2,Curtis Utterson,Curtis,Utterson,False
8/4/2023,10,Aile Antonazzi,Aile,Antonazzi,False
8/4/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
8/5/2023,3,Maressa Dearell,Maressa,Dearell,False
8/5/2023,4,Micheil Manklow,Micheil,Manklow,False
8/5/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
8/5/2023,6,Graig Colvin,Graig,Colvin,False
8/5/2023,7,Jennilee Brimson,Jennilee,Brimson,False
8/5/2023,5,Burtie Connar,Burtie,Connar,False
8/5/2023,9,Chet Fitzharris,Chet,Fitzharris,False
8/5/2023,2,Curtis Utterson,Curtis,Utterson,False
8/5/2023,10,Aile Antonazzi,Aile,Antonazzi,False
8/5/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
8/6/2023,3,Maressa Dearell,Maressa,Dearell,False
8/6/2023,4,Micheil Manklow,Micheil,Manklow,False
8/6/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
8/6/2023,6,Graig Colvin,Graig,Colvin,False
8/6/2023,7,Jennilee Brimson,Jennilee,Brimson,False
8/6/2023,5,Burtie Connar,Burtie,Connar,False
8/6/2023,9,Chet Fitzharris,Chet,Fitzharris,False
8/6/2023,2,Curtis Utterson,Curtis,Utterson,False
8/6/2023,10,Aile Antonazzi,Aile,Antonazzi,False
8/6/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
8/7/2023,3,Maressa Dearell,Maressa,Dearell,False
8/7/2023,4,Micheil Manklow,Micheil,Manklow,False
8/7/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
8/7/2023,6,Graig Colvin,Graig,Colvin,False
8/7/2023,7,Jennilee Brimson,Jennilee,Brimson,False
8/7/2023,5,Burtie Connar,Burtie,Connar,False
8/7/2023,9,Chet Fitzharris,Chet,Fitzharris,False
8/7/2023,2,Curtis Utterson,Curtis,Utterson,False
8/7/2023,10,Aile Antonazzi,Aile,Antonazzi,False
8/7/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
8/8/2023,3,Maressa Dearell,Maressa,Dearell,False
8/8/2023,4,Micheil Manklow,Micheil,Manklow,False
8/8/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
8/8/2023,6,Graig Colvin,Graig,Colvin,False
8/8/2023,7,Jennilee Brimson,Jennilee,Brimson,False
8/8/2023,5,Burtie Connar,Burtie,Connar,False
8/8/2023,9,Chet Fitzharris,Chet,Fitzharris,False
8/8/2023,2,Curtis Utterson,Curtis,Utterson,False
8/8/2023,10,Aile Antonazzi,Aile,Antonazzi,False
8/8/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
8/9/2023,3,Maressa Dearell,Maressa,Dearell,False
8/9/2023,4,Micheil Manklow,Micheil,Manklow,False
8/9/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
8/9/2023,6,Graig Colvin,Graig,Colvin,False
8/9/2023,7,Jennilee Brimson,Jennilee,Brimson,False
8/9/2023,5,Burtie Connar,Burtie,Connar,False
8/9/2023,9,Chet Fitzharris,Chet,Fitzharris,False
8/9/2023,2,Curtis Utterson,Curtis,Utterson,False
8/9/2023,10,Aile Antonazzi,Aile,Antonazzi,False
8/9/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
8/10/2023,3,Maressa Dearell,Maressa,Dearell,False
8/10/2023,4,Micheil Manklow,Micheil,Manklow,False
8/10/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
8/10/2023,6,Graig Colvin,Graig,Colvin,False
8/10/2023,7,Jennilee Brimson,Jennilee,Brimson,False
8/10/2023,5,Burtie Connar,Burtie,Connar,False
8/10/2023,9,Chet Fitzharris,Chet,Fitzharris,False
8/10/2023,2,Curtis Utterson,Curtis,Utterson,False
8/10/2023,10,Aile Antonazzi,Aile,Antonazzi,False
8/10/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
8/11/2023,3,Maressa Dearell,Maressa,Dearell,False
8/11/2023,4,Micheil Manklow,Micheil,Manklow,False
8/11/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
8/11/2023,6,Graig Colvin,Graig,Colvin,False
8/11/2023,7,Jennilee Brimson,Jennilee,Brimson,False
8/11/2023,5,Burtie Connar,Burtie,Connar,False
8/11/2023,9,Chet Fitzharris,Chet,Fitzharris,False
8/11/2023,2,Curtis Utterson,Curtis,Utterson,False
8/11/2023,10,Aile Antonazzi,Aile,Antonazzi,False
8/11/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
8/12/2023,3,Maressa Dearell,Maressa,Dearell,False
8/12/2023,4,Micheil Manklow,Micheil,Manklow,False
8/12/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
8/12/2023,6,Graig Colvin,Graig,Colvin,False
8/12/2023,7,Jennilee Brimson,Jennilee,Brimson,False
8/12/2023,5,Burtie Connar,Burtie,Connar,False
8/12/2023,9,Chet Fitzharris,Chet,Fitzharris,False
8/12/2023,2,Curtis Utterson,Curtis,Utterson,False
8/12/2023,10,Aile Antonazzi,Aile,Antonazzi,False
8/12/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
8/13/2023,3,Maressa Dearell,Maressa,Dearell,False
8/13/2023,4,Micheil Manklow,Micheil,Manklow,False
8/13/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
8/13/2023,6,Graig Colvin,Graig,Colvin,False
8/13/2023,7,Jennilee Brimson,Jennilee,Brimson,False
8/13/2023,5,Burtie Connar,Burtie,Connar,False
8/13/2023,9,Chet Fitzharris,Chet,Fitzharris,False
8/13/2023,2,Curtis Utterson,Curtis,Utterson,False
8/13/2023,10,Aile Antonazzi,Aile,Antonazzi,False
8/13/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
8/14/2023,3,Maressa Dearell,Maressa,Dearell,False
8/14/2023,4,Micheil Manklow,Micheil,Manklow,False
8/14/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
8/14/2023,6,Graig Colvin,Graig,Colvin,False
8/14/2023,7,Jennilee Brimson,Jennilee,Brimson,False
8/14/2023,5,Burtie Connar,Burtie,Connar,False
8/14/2023,9,Chet Fitzharris,Chet,Fitzharris,False
8/14/2023,2,Curtis Utterson,Curtis,Utterson,False
8/14/2023,10,Aile Antonazzi,Aile,Antonazzi,False
8/14/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
8/15/2023,3,Maressa Dearell,Maressa,Dearell,False
8/15/2023,4,Micheil Manklow,Micheil,Manklow,False
8/15/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
8/15/2023,6,Graig Colvin,Graig,Colvin,False
8/15/2023,7,Jennilee Brimson,Jennilee,Brimson,False
8/15/2023,5,Burtie Connar,Burtie,Connar,False
8/15/2023,9,Chet Fitzharris,Chet,Fitzharris,False
8/15/2023,2,Curtis Utterson,Curtis,Utterson,False
8/15/2023,10,Aile Antonazzi,Aile,Antonazzi,False
8/15/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
8/16/2023,3,Maressa Dearell,Maressa,Dearell,False
8/16/2023,4,Micheil Manklow,Micheil,Manklow,False
8/16/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
8/16/2023,6,Graig Colvin,Graig,Colvin,False
8/16/2023,7,Jennilee Brimson,Jennilee,Brimson,False
8/16/2023,5,Burtie Connar,Burtie,Connar,False
8/16/2023,9,Chet Fitzharris,Chet,Fitzharris,False
8/16/2023,2,Curtis Utterson,Curtis,Utterson,False
8/16/2023,10,Aile Antonazzi,Aile,Antonazzi,False
8/16/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
8/17/2023,3,Maressa Dearell,Maressa,Dearell,False
8/17/2023,4,Micheil Manklow,Micheil,Manklow,False
8/17/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
8/17/2023,6,Graig Colvin,Graig,Colvin,False
8/17/2023,7,Jennilee Brimson,Jennilee,Brimson,False
8/17/2023,5,Burtie Connar,Burtie,Connar,False
8/17/2023,9,Chet Fitzharris,Chet,Fitzharris,False
8/17/2023,2,Curtis Utterson,Curtis,Utterson,False
8/17/2023,10,Aile Antonazzi,Aile,Antonazzi,False
8/17/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
8/18/2023,3,Maressa Dearell,Maressa,Dearell,False
8/18/2023,4,Micheil Manklow,Micheil,Manklow,False
8/18/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
8/18/2023,6,Graig Colvin,Graig,Colvin,False
8/18/2023,7,Jennilee Brimson,Jennilee,Brimson,False
8/18/2023,5,Burtie Connar,Burtie,Connar,False
8/18/2023,9,Chet Fitzharris,Chet,Fitzharris,False
8/18/2023,2,Curtis Utterson,Curtis,Utterson,False
8/18/2023,10,Aile Antonazzi,Aile,Antonazzi,False
8/18/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
8/19/2023,3,Maressa Dearell,Maressa,Dearell,False
8/19/2023,4,Micheil Manklow,Micheil,Manklow,False
8/19/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
8/19/2023,6,Graig Colvin,Graig,Colvin,False
8/19/2023,7,Jennilee Brimson,Jennilee,Brimson,False
8/19/2023,5,Burtie Connar,Burtie,Connar,False
8/19/2023,9,Chet Fitzharris,Chet,Fitzharris,False
8/19/2023,2,Curtis Utterson,Curtis,Utterson,False
8/19/2023,10,Aile Antonazzi,Aile,Antonazzi,False
8/19/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
8/20/2023,3,Maressa Dearell,Maressa,Dearell,False
8/20/2023,4,Micheil Manklow,Micheil,Manklow,False
8/20/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
8/20/2023,6,Graig Colvin,Graig,Colvin,False
8/20/2023,7,Jennilee Brimson,Jennilee,Brimson,False
8/20/2023,5,Burtie Connar,Burtie,Connar,False
8/20/2023,9,Chet Fitzharris,Chet,Fitzharris,False
8/20/2023,2,Curtis Utterson,Curtis,Utterson,False
8/20/2023,10,Aile Antonazzi,Aile,Antonazzi,False
8/20/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
8/21/2023,3,Maressa Dearell,Maressa,Dearell,False
8/21/2023,4,Micheil Manklow,Micheil,Manklow,False
8/21/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
8/21/2023,6,Graig Colvin,Graig,Colvin,False
8/21/2023,7,Jennilee Brimson,Jennilee,Brimson,False
8/21/2023,5,Burtie Connar,Burtie,Connar,False
8/21/2023,9,Chet Fitzharris,Chet,Fitzharris,False
8/21/2023,2,Curtis Utterson,Curtis,Utterson,False
8/21/2023,10,Aile Antonazzi,Aile,Antonazzi,False
8/21/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
8/22/2023,3,Maressa Dearell,Maressa,Dearell,False
8/22/2023,4,Micheil Manklow,Micheil,Manklow,False
8/22/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
8/22/2023,6,Graig Colvin,Graig,Colvin,False
8/22/2023,7,Jennilee Brimson,Jennilee,Brimson,False
8/22/2023,5,Burtie Connar,Burtie,Connar,False
8/22/2023,9,Chet Fitzharris,Chet,Fitzharris,False
8/22/2023,2,Curtis Utterson,Curtis,Utterson,False
8/22/2023,10,Aile Antonazzi,Aile,Antonazzi,False
8/22/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
8/23/2023,3,Maressa Dearell,Maressa,Dearell,False
8/23/2023,4,Micheil Manklow,Micheil,Manklow,False
8/23/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
8/23/2023,6,Graig Colvin,Graig,Colvin,False
8/23/2023,7,Jennilee Brimson,Jennilee,Brimson,False
8/23/2023,5,Burtie Connar,Burtie,Connar,False
8/23/2023,9,Chet Fitzharris,Chet,Fitzharris,False
8/23/2023,2,Curtis Utterson,Curtis,Utterson,False
8/23/2023,10,Aile Antonazzi,Aile,Antonazzi,False
8/23/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
8/24/2023,3,Maressa Dearell,Maressa,Dearell,False
8/24/2023,4,Micheil Manklow,Micheil,Manklow,False
8/24/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
8/24/2023,6,Graig Colvin,Graig,Colvin,False
8/24/2023,7,Jennilee Brimson,Jennilee,Brimson,False
8/24/2023,5,Burtie Connar,Burtie,Connar,False
8/24/2023,9,Chet Fitzharris,Chet,Fitzharris,False
8/24/2023,2,Curtis Utterson,Curtis,Utterson,False
8/24/2023,10,Aile Antonazzi,Aile,Antonazzi,False
8/24/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
8/25/2023,3,Maressa Dearell,Maressa,Dearell,False
8/25/2023,4,Micheil Manklow,Micheil,Manklow,False
8/25/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
8/25/2023,6,Graig Colvin,Graig,Colvin,False
8/25/2023,7,Jennilee Brimson,Jennilee,Brimson,False
8/25/2023,5,Burtie Connar,Burtie,Connar,False
8/25/2023,9,Chet Fitzharris,Chet,Fitzharris,False
8/25/2023,2,Curtis Utterson,Curtis,Utterson,False
8/25/2023,10,Aile Antonazzi,Aile,Antonazzi,False
8/25/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
8/26/2023,3,Maressa Dearell,Maressa,Dearell,False
8/26/2023,4,Micheil Manklow,Micheil,Manklow,False
8/26/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
8/26/2023,6,Graig Colvin,Graig,Colvin,False
8/26/2023,7,Jennilee Brimson,Jennilee,Brimson,False
8/26/2023,5,Burtie Connar,Burtie,Connar,False
8/26/2023,9,Chet Fitzharris,Chet,Fitzharris,False
8/26/2023,2,Curtis Utterson,Curtis,Utterson,False
8/26/2023,10,Aile Antonazzi,Aile,Antonazzi,False
8/26/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
8/27/2023,3,Maressa Dearell,Maressa,Dearell,False
8/27/2023,4,Micheil Manklow,Micheil,Manklow,False
8/27/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
8/27/2023,6,Graig Colvin,Graig,Colvin,False
8/27/2023,7,Jennilee Brimson,Jennilee,Brimson,False
8/27/2023,5,Burtie Connar,Burtie,Connar,False
8/27/2023,9,Chet Fitzharris,Chet,Fitzharris,False
8/27/2023,2,Curtis Utterson,Curtis,Utterson,False
8/27/2023,10,Aile Antonazzi,Aile,Antonazzi,False
8/27/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
8/28/2023,3,Maressa Dearell,Maressa,Dearell,False
8/28/2023,4,Micheil Manklow,Micheil,Manklow,False
8/28/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
8/28/2023,6,Graig Colvin,Graig,Colvin,False
8/28/2023,7,Jennilee Brimson,Jennilee,Brimson,False
8/28/2023,5,Burtie Connar,Burtie,Connar,False
8/28/2023,9,Chet Fitzharris,Chet,Fitzharris,False
8/28/2023,2,Curtis Utterson,Curtis,Utterson,False
8/28/2023,10,Aile Antonazzi,Aile,Antonazzi,False
8/28/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
8/29/2023,3,Maressa Dearell,Maressa,Dearell,False
8/29/2023,4,Micheil Manklow,Micheil,Manklow,False
8/29/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
8/29/2023,6,Graig Colvin,Graig,Colvin,False
8/29/2023,7,Jennilee Brimson,Jennilee,Brimson,False
8/29/2023,5,Burtie Connar,Burtie,Connar,False
8/29/2023,9,Chet Fitzharris,Chet,Fitzharris,False
8/29/2023,2,Curtis Utterson,Curtis,Utterson,False
8/29/2023,10,Aile Antonazzi,Aile,Antonazzi,False
8/29/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
8/30/2023,3,Maressa Dearell,Maressa,Dearell,False
8/30/2023,4,Micheil Manklow,Micheil,Manklow,False
8/30/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
8/30/2023,6,Graig Colvin,Graig,Colvin,False
8/30/2023,7,Jennilee Brimson,Jennilee,Brimson,False
8/30/2023,5,Burtie Connar,Burtie,Connar,False
8/30/2023,9,Chet Fitzharris,Chet,Fitzharris,False
8/30/2023,2,Curtis Utterson,Curtis,Utterson,False
8/30/2023,10,Aile Antonazzi,Aile,Antonazzi,False
8/30/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
8/31/2023,3,Maressa Dearell,Maressa,Dearell,False
8/31/2023,4,Micheil Manklow,Micheil,Manklow,False
8/31/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
8/31/2023,6,Graig Colvin,Graig,Colvin,False
8/31/2023,7,Jennilee Brimson,Jennilee,Brimson,False
8/31/2023,5,Burtie Connar,Burtie,Connar,False
8/31/2023,9,Chet Fitzharris,Chet,Fitzharris,False
8/31/2023,2,Curtis Utterson,Curtis,Utterson,False
8/31/2023,10,Aile Antonazzi,Aile,Antonazzi,False
8/31/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
9/1/2023,3,Maressa Dearell,Maressa,Dearell,False
9/1/2023,4,Micheil Manklow,Micheil,Manklow,False
9/1/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
9/1/2023,6,Graig Colvin,Graig,Colvin,False
9/1/2023,7,Jennilee Brimson,Jennilee,Brimson,False
9/1/2023,5,Burtie Connar,Burtie,Connar,False
9/1/2023,9,Chet Fitzharris,Chet,Fitzharris,False
9/1/2023,2,Curtis Utterson,Curtis,Utterson,False
9/1/2023,10,Aile Antonazzi,Aile,Antonazzi,False
9/1/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
9/2/2023,3,Maressa Dearell,Maressa,Dearell,False
9/2/2023,4,Micheil Manklow,Micheil,Manklow,False
9/2/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
9/2/2023,6,Graig Colvin,Graig,Colvin,False
9/2/2023,7,Jennilee Brimson,Jennilee,Brimson,False
9/2/2023,5,Burtie Connar,Burtie,Connar,False
9/2/2023,9,Chet Fitzharris,Chet,Fitzharris,False
9/2/2023,2,Curtis Utterson,Curtis,Utterson,False
9/2/2023,10,Aile Antonazzi,Aile,Antonazzi,False
9/2/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
9/3/2023,3,Maressa Dearell,Maressa,Dearell,False
9/3/2023,4,Micheil Manklow,Micheil,Manklow,False
9/3/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
9/3/2023,6,Graig Colvin,Graig,Colvin,False
9/3/2023,7,Jennilee Brimson,Jennilee,Brimson,False
9/3/2023,5,Burtie Connar,Burtie,Connar,False
9/3/2023,9,Chet Fitzharris,Chet,Fitzharris,False
9/3/2023,2,Curtis Utterson,Curtis,Utterson,False
9/3/2023,10,Aile Antonazzi,Aile,Antonazzi,False
9/3/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
9/4/2023,3,Maressa Dearell,Maressa,Dearell,False
9/4/2023,4,Micheil Manklow,Micheil,Manklow,False
9/4/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
9/4/2023,6,Graig Colvin,Graig,Colvin,False
9/4/2023,7,Jennilee Brimson,Jennilee,Brimson,False
9/4/2023,5,Burtie Connar,Burtie,Connar,False
9/4/2023,9,Chet Fitzharris,Chet,Fitzharris,False
9/4/2023,2,Curtis Utterson,Curtis,Utterson,False
9/4/2023,10,Aile Antonazzi,Aile,Antonazzi,False
9/4/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
9/5/2023,3,Maressa Dearell,Maressa,Dearell,False
9/5/2023,4,Micheil Manklow,Micheil,Manklow,False
9/5/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
9/5/2023,6,Graig Colvin,Graig,Colvin,False
9/5/2023,7,Jennilee Brimson,Jennilee,Brimson,False
9/5/2023,5,Burtie Connar,Burtie,Connar,False
9/5/2023,9,Chet Fitzharris,Chet,Fitzharris,False
9/5/2023,2,Curtis Utterson,Curtis,Utterson,False
9/5/2023,10,Aile Antonazzi,Aile,Antonazzi,False
9/5/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
9/6/2023,3,Maressa Dearell,Maressa,Dearell,False
9/6/2023,4,Micheil Manklow,Micheil,Manklow,False
9/6/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
9/6/2023,6,Graig Colvin,Graig,Colvin,False
9/6/2023,7,Jennilee Brimson,Jennilee,Brimson,False
9/6/2023,5,Burtie Connar,Burtie,Connar,False
9/6/2023,9,Chet Fitzharris,Chet,Fitzharris,False
9/6/2023,2,Curtis Utterson,Curtis,Utterson,False
9/6/2023,10,Aile Antonazzi,Aile,Antonazzi,False
9/6/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
9/7/2023,3,Maressa Dearell,Maressa,Dearell,False
9/7/2023,4,Micheil Manklow,Micheil,Manklow,False
