Account Number,Balance Date,Transaction Value,Balance
11882775,09/02/2023,1202.9,-1884.93
86266595,14/02/2023,-36.2,567.47
35726421,12/02/2023,-146.81,421.77
24250015,01/02/2023,132.46,725.05
34017695,14/02/2023,150.24,-1246.61
48018851,14/02/2023,144.57,1314.26
14780986,04/02/2023,164.38,450.43
95868007,03/02/2023,-267.7,548.06
54300071,01/02/2023,588.3,905.65
86737119,04/02/2023,244.13,676.82
30970897,31/01/2023,,57.17
39684993,04/02/2023,102.22,883.81
67938929,11/02/2023,-73.62,992.95
23865100,09/02/2023,64.55,442.5
75094093,08/02/2023,-66.58,411.51
60930856,07/02/2023,-52.98,213.55
95600095,07/02/2023,125.12,525.17
65009032,04/02/2023,-128.21,1076.57
31595213,12/02/2023,-122.61,578.73
72230395,09/02/2023,-53.95,743.88
75134291,07/02/2023,905.3,1808.55
34867145,02/02/2023,-211.27,0.89
49095464,01/02/2023,91.66,92.96
89369216,31/01/2023,,404.56
23445508,04/02/2023,54.57,428
92931020,02/02/2023,-153.04,601.07
95367755,04/02/2023,-622.4,304.11
39001531,31/01/2023,,882.34
34403979,14/02/2023,85.41,-1022.3
54300071,12/02/2023,-117.45,2600.5
59684752,05/02/2023,-108.03,-213.05
72323206,13/02/2023,132.93,315.53
68275028,07/02/2023,1002.5,1871.17
87276000,31/01/2023,,826.21
20908067,31/01/2023,,607.53
77913078,03/02/2023,-193.29,800.39
36668239,03/02/2023,-71.27,2135.25
95743658,09/02/2023,-121.16,1290.32
40127778,05/02/2023,-179.9,-300.8
12680102,09/02/2023,-97.29,1138.7
13558846,31/01/2023,,598.45
30791105,02/02/2023,192.77,465.27
10942334,11/02/2023,84.45,129.67
91251995,07/02/2023,-181.11,-72.7
65143384,07/02/2023,-1516.3,-1514.82
89983842,03/02/2023,39.37,920.3
10437896,06/02/2023,68.72,733.2
83191889,13/02/2023,128.78,735.84
44228646,08/02/2023,1244.2,4579.65
80283776,06/02/2023,-22.17,247.65
96847078,02/02/2023,-179.67,338.75
36192947,02/02/2023,73.15,817.48
81227009,03/02/2023,90.64,628.43
20117480,07/02/2023,188.36,359.3
93443317,03/02/2023,-141.16,383.29
61720005,03/02/2023,-75.28,562.44
11790056,01/02/2023,119.97,169.67
30718836,03/02/2023,-133.1,337.67
10521885,03/02/2023,120.33,218.75
37443706,31/01/2023,,621.08
54958587,31/01/2023,,874.83
28652960,31/01/2023,,140.6
45822265,03/02/2023,-113.78,587.4
11306584,01/02/2023,52,574.4
32888555,09/02/2023,-179.26,1669.27
22833010,31/01/2023,,645.79
90589761,12/02/2023,158.31,836.25
60789634,09/02/2023,161.02,895.95
94677908,03/02/2023,88.14,664.1
25110012,06/02/2023,-104.85,298.53
95759022,01/02/2023,76.39,154.41
32679915,02/02/2023,-161.91,679.4
74387481,07/02/2023,-644.8,228.42
56843498,04/02/2023,101.52,838.56
57395511,31/01/2023,,747.89
39684993,03/02/2023,612.6,781.59
40745965,05/02/2023,-98.72,-828.4
49427302,11/02/2023,-112.24,1444.38
19154395,31/01/2023,,274.06
67862200,31/01/2023,,944.49
49253709,04/02/2023,107.78,788.91
26985042,03/02/2023,-104.82,256.22
33832864,06/02/2023,-1743.5,-1934.55
85482194,07/02/2023,145.86,1418.11
25746852,08/02/2023,49.64,192.68
73983601,14/02/2023,82.4,230.9
20705548,03/02/2023,208.56,2662.57
79656112,31/01/2023,,848.18
10034341,08/02/2023,-110.25,1629.59
75004471,31/01/2023,,435.54
38038623,10/02/2023,-124.93,1691.89
58290957,06/02/2023,-157.11,423.14
78065026,02/02/2023,-80.01,276.25
78167719,07/02/2023,142.95,2050.6
89983842,05/02/2023,-80.89,839.41
38957380,03/02/2023,75.66,-4.29
23942646,04/02/2023,-104.07,496.28
70954264,13/02/2023,-101.48,-230.37
71444662,14/02/2023,-124.76,-995.31
37247834,08/02/2023,163.97,-433.69
42268900,03/02/2023,-97.5,656.9
11026937,14/02/2023,67.47,118.77
26884718,08/02/2023,149.83,1331.98
76470405,10/02/2023,-116.06,804.03
33173974,31/01/2023,,94.47
52146995,02/02/2023,507.1,899.02
97426293,08/02/2023,-4.84,722.65
15296624,09/02/2023,-141.82,708.11
76146870,31/01/2023,,414.24
22951653,01/02/2023,17.61,432.25
50031425,31/01/2023,,695.18
63556863,11/02/2023,-213.76,2613.82
79415620,14/02/2023,95.3,704.7
40631802,31/01/2023,,104.96
46012936,14/02/2023,-175.07,-2.86
79213491,05/02/2023,-216.4,-8.63
64571970,04/02/2023,809.4,1502.74
58547184,04/02/2023,-14.63,1851.85
37247834,01/02/2023,-937.1,-766.87
19201987,04/02/2023,-107.38,462.8
54720837,04/02/2023,133.55,299.7
98377332,31/01/2023,,343.09
83191889,10/02/2023,-88.72,436.63
60367416,10/02/2023,76.15,620.32
45790907,05/02/2023,108.92,2140.7
40530538,06/02/2023,-16.08,335.29
57084496,10/02/2023,8.85,1824.98
35293864,31/01/2023,,592.55
63232279,09/02/2023,-125.05,-839.26
87967388,14/02/2023,-137.37,-184.4
95723006,10/02/2023,128.96,1894.31
17284705,04/02/2023,-66.05,-140.7
24860683,09/02/2023,108.36,191.66
81049128,31/01/2023,,694.91
45960045,13/02/2023,-35.47,1070.08
64305805,13/02/2023,-73.97,-1566.03
43064169,10/02/2023,-1289.6,854.21
31183587,13/02/2023,-117.77,1009.96
73878828,13/02/2023,-62.41,66.14
49400211,10/02/2023,-102.74,985.87
47115177,01/02/2023,81.36,840.95
19429964,31/01/2023,,694.43
22951653,12/02/2023,-111.6,474.85
11662506,14/02/2023,-77.33,264.17
88834465,05/02/2023,-87.06,-68.76
30723991,31/01/2023,,310.02
32221529,08/02/2023,-48.19,1194.91
56458213,12/02/2023,-121,-1591.24
69556322,13/02/2023,-62.36,971.79
44075619,08/02/2023,-108.51,1003.68
47232232,07/02/2023,-134.29,45.55
16584745,11/02/2023,-184.5,-1078.5
67837998,02/02/2023,154.06,400.46
95743658,07/02/2023,54.63,1508
34252525,04/02/2023,113.49,125.4
32275676,07/02/2023,-173.35,786.55
84995019,10/02/2023,148.09,1589.11
15055504,31/01/2023,,339.94
66914990,05/02/2023,137.98,804.4
44912164,03/02/2023,-110.67,244.94
44474369,12/02/2023,69.4,588.6
44358901,03/02/2023,-117.51,452.08
52366360,06/02/2023,172.68,665.43
83573848,09/02/2023,-125.67,878.19
18185362,04/02/2023,124.08,615.54
31957459,10/02/2023,-97.29,616.1
78913378,04/02/2023,68.87,235.08
86795912,08/02/2023,-98,78.2
35321469,09/02/2023,74.96,113.4
83187508,05/02/2023,-85.78,794.88
41561470,31/01/2023,,750.8
76869375,06/02/2023,-82.75,1025.27
14421453,08/02/2023,35.51,927.46
67466632,06/02/2023,179.1,-661.79
35391340,11/02/2023,-87.63,958.12
86737119,07/02/2023,76.84,-50.29
60751083,07/02/2023,85.77,176.91
25893329,31/01/2023,,211.58
49550154,05/02/2023,76.04,131.48
73652359,12/02/2023,135.05,284.36
88837750,04/02/2023,111.74,497.72
25698177,06/02/2023,1524.9,2592.14
51906599,01/02/2023,-125.14,49.34
98221133,12/02/2023,-62.63,1131.41
55986027,03/02/2023,-100.38,-61.44
92212099,31/01/2023,,584.21
54878364,08/02/2023,63.42,-1460.8
61884944,04/02/2023,189.33,565.88
62158499,05/02/2023,-821.8,-60.67
71444662,31/01/2023,,276.78
44007497,07/02/2023,-54.52,191.64
75468090,03/02/2023,-110.96,779.49
98112233,13/02/2023,113.41,-45.61
38969279,31/01/2023,,195.74
61450849,02/02/2023,-6.47,237.52
37658218,07/02/2023,43.63,1135.33
58586275,07/02/2023,-41.64,1854.63
23325248,02/02/2023,-137.59,-88.28
20248053,11/02/2023,-179.27,546.11
72208029,09/02/2023,-140.11,-1407
43453543,12/02/2023,72.09,1069.85
71137421,07/02/2023,53.78,262.15
40906801,09/02/2023,-100.36,1401.96
11910409,06/02/2023,-53.53,-11.53
64571970,07/02/2023,-135.14,1310.01
51325070,11/02/2023,106.02,1296.86
81191580,31/01/2023,,584.56
64093529,31/01/2023,,748.57
53091928,07/02/2023,-166.24,1434.43
76078639,01/02/2023,9.8,327.97
57027965,06/02/2023,-197.61,549.28
18308848,31/01/2023,,570.65
39749381,08/02/2023,183.05,889.93
79415620,14/02/2023,-64.1,640.6
97048058,03/02/2023,96.94,1658.66
50887252,03/02/2023,56.35,521.13
60966485,12/02/2023,57.89,410.01
54033811,06/02/2023,114.86,249.52
83443439,31/01/2023,,97.61
66332583,31/01/2023,,241.29
63977699,10/02/2023,-60.14,-76.23
86496446,31/01/2023,,124.84
66022888,03/02/2023,-91.37,747.09
76546657,10/02/2023,209.84,474.08
44662337,01/02/2023,119.68,887.8
28696496,14/02/2023,148.05,101.45
58305943,07/02/2023,-122.53,959.46
14866733,02/02/2023,16.74,188.31
42726928,06/02/2023,-75.55,364.85
14039438,06/02/2023,-155.88,339.81
49696722,13/02/2023,1291.4,1498.96
47115177,04/02/2023,110,813.2
32679915,31/01/2023,,841.31
40530538,07/02/2023,27.47,441.79
35445202,05/02/2023,42.25,1058.06
91658755,03/02/2023,59.28,532.93
17228160,11/02/2023,-200.58,1060.47
77551209,05/02/2023,-69.16,1733.97
66954664,08/02/2023,-62.89,347.13
29920698,13/02/2023,86.2,-404.52
85192761,05/02/2023,-1922.5,-844.26
85435135,31/01/2023,,106.63
80005822,31/01/2023,,930.08
85940057,31/01/2023,,521.37
74770758,05/02/2023,-23.74,902.34
77418940,11/02/2023,-130.61,1323.07
15258886,13/02/2023,-87.58,1729.49
12233762,14/02/2023,-176.37,-387.92
28743137,13/02/2023,-64.85,709.09
39749381,11/02/2023,-143.94,638.88
17881363,31/01/2023,,415.27
17983851,02/02/2023,200.43,2004.97
83975923,01/02/2023,-156.79,680.66
25584693,06/02/2023,308.7,1102.12
94525216,07/02/2023,132.14,696.82
47133143,07/02/2023,-57.45,516.88
27985160,09/02/2023,107.22,-323.37
11251776,10/02/2023,-67.69,759.64
92319358,31/01/2023,,116.51
90287712,03/02/2023,-46.33,375.09
71137421,07/02/2023,-949.2,-767.04
19429964,14/02/2023,97.35,1356.69
76169332,02/02/2023,83.79,699.25
93429066,05/02/2023,-149.41,487.17
84070285,13/02/2023,75.77,1264.23
98159348,31/01/2023,,703.62
54458410,31/01/2023,,973.1
37789180,09/02/2023,-1726.4,777.38
80244844,08/02/2023,-149.73,488.08
87171530,14/02/2023,-113.78,-2.91
38606148,06/02/2023,-26.04,814.77
71718483,02/02/2023,1193.3,3030.24
26669001,31/01/2023,,70.04
17983851,04/02/2023,-26.48,1978.49
19220216,14/02/2023,-190.15,1185.89
26528251,14/02/2023,102.55,378.57
61724951,03/02/2023,33.4,689.65
25522226,31/01/2023,,428.21
54565625,31/01/2023,,472.76
87179572,05/02/2023,-69.93,1902.46
53959112,06/02/2023,159.06,263.05
74367877,08/02/2023,-70.08,1162.95
46326165,12/02/2023,-99.3,449.3
41741558,05/02/2023,57.79,449.95
92684055,31/01/2023,,430.86
44427272,02/02/2023,2.63,798.54
46230315,13/02/2023,-66.15,-114.44
94645169,14/02/2023,-0.73,487.41
84656105,06/02/2023,1457.8,1948.62
41252281,09/02/2023,787.2,1678.89
22403299,09/02/2023,-88.39,2269.18
59737910,03/02/2023,99.14,622.33
79566627,03/02/2023,-108.13,-606.91
98596312,09/02/2023,-33.68,370.59
48186857,06/02/2023,98.85,762.43
73439131,02/02/2023,-71.36,736.72
95452518,08/02/2023,-110.07,452.57
33403100,11/02/2023,-110.28,159.95
97098684,03/02/2023,72.77,535.72
69561077,11/02/2023,-104.82,2302.29
59201002,04/02/2023,-44.05,1033.14
49310474,14/02/2023,32.96,1169.78
41085190,05/02/2023,37.99,186.71
46525458,13/02/2023,-116.37,500.28
88926132,02/02/2023,12.65,287.75
21368735,01/02/2023,-145.77,136.1
52911248,10/02/2023,-83.95,-142.8
25412464,31/01/2023,,203.46
99678854,07/02/2023,199.41,991.54
15914466,31/01/2023,,436.62
45020832,02/02/2023,92.05,196.94
77797288,02/02/2023,-68.63,131.34
96224831,14/02/2023,-113.07,2225.68
40189934,02/02/2023,1824.3,2628.51
24849103,11/02/2023,-185.47,-22.2
88235115,14/02/2023,-643.9,-1161.16
45029598,06/02/2023,-67,491.87
44019515,31/01/2023,,312.63
81336389,13/02/2023,99.54,-30.16
75782714,04/02/2023,93.96,382.01
35405748,06/02/2023,-60.39,1453.11
38969279,04/02/2023,-5.54,1918.09
75331062,31/01/2023,,117.81
66008535,31/01/2023,,398.99
38429514,31/01/2023,,627.62
52125171,31/01/2023,,973.17
43080619,13/02/2023,84.91,340.9
79656355,02/02/2023,186.07,2772.78
68775529,08/02/2023,-48.01,1636.77
11522216,10/02/2023,82.97,1022.98
13945841,14/02/2023,43.02,856.53
44243236,02/02/2023,108.85,852.55
70989002,12/02/2023,-87.73,538.38
17692892,03/02/2023,22.26,480.05
59640238,09/02/2023,-127.23,810.48
85839285,13/02/2023,-68.86,1130.53
41574018,01/02/2023,-19.88,395.62
23865100,05/02/2023,-140.22,8.36
68346907,07/02/2023,-129.86,-247.46
27010847,07/02/2023,856.5,413.91
78343618,01/02/2023,9.32,120.18
29920698,04/02/2023,47.33,861.31
17434670,31/01/2023,,148.92
95390412,01/02/2023,-149.8,403.24
44586370,07/02/2023,1500,1772.18
64093529,02/02/2023,131.15,879.72
87906438,07/02/2023,0.83,53.15
97843608,13/02/2023,-187.8,419.18
70749706,01/02/2023,-119.88,843.94
51198722,07/02/2023,1035.2,-445.77
49253709,07/02/2023,129.29,708.75
22412680,03/02/2023,-84.5,470.59
48524535,31/01/2023,,265.03
97555037,31/01/2023,,405.29
82568859,31/01/2023,,32.21
32973728,06/02/2023,54.71,375.74
51771015,05/02/2023,-159.59,803.8
14086187,08/02/2023,-42.56,1258.17
59705091,07/02/2023,111.37,1684.47
47932460,31/01/2023,,785.05
15779976,12/02/2023,-127.27,-119.02
57584855,07/02/2023,-125.24,-170.75
75216128,11/02/2023,136,1439.53
88106566,02/02/2023,211.27,689.05
78844183,05/02/2023,-181.42,0.93
93192347,31/01/2023,,298.01
13267945,08/02/2023,154.6,1718.67
48930319,05/02/2023,-177.45,593.26
71594658,12/02/2023,108.19,408.88
67987326,10/02/2023,83.95,131.17
70749706,09/02/2023,-150.23,433.97
71381278,09/02/2023,82.1,608.22
73700087,31/01/2023,,274.17
46663039,01/02/2023,49.37,1038.8
70925461,06/02/2023,134.68,425.67
85826354,03/02/2023,52.49,583.93
23295106,13/02/2023,-110.4,427.28
64953936,08/02/2023,-34.12,504.15
35726421,14/02/2023,143.07,596.85
29303323,02/02/2023,-103.75,421.85
68393439,13/02/2023,-152.83,456.29
33771855,01/02/2023,-527.1,513.33
65815967,07/02/2023,-149.99,-21.58
44537960,10/02/2023,-72.06,353.74
61884944,31/01/2023,,123.93
92963966,31/01/2023,,983.65
92944470,06/02/2023,100.9,698.97
10011977,04/02/2023,-189.38,444.53
75839704,06/02/2023,59.6,261.94
78234498,04/02/2023,1369.6,2136.66
56609826,31/01/2023,,14.24
70989002,06/02/2023,116.65,626.11
77342574,04/02/2023,-127.8,-2885.16
46346470,31/01/2023,,787.87
27415805,09/02/2023,125.11,-94.56
87325576,11/02/2023,116.37,143.76
94935991,04/02/2023,118.19,653.98
53884626,31/01/2023,,478.38
43616790,05/02/2023,61.68,489.68
93429066,04/02/2023,-146.82,505.22
54288062,04/02/2023,-1266.4,-718.14
36258926,10/02/2023,120.39,539.6
78076137,10/02/2023,-171.22,945.61
45688415,01/02/2023,1393.7,2080.62
61634340,12/02/2023,-94,-567.21
10864084,13/02/2023,-1545.5,-1289.14
13117442,12/02/2023,-132.28,2337.57
82002852,31/01/2023,,816.53
98671410,06/02/2023,-32.37,1457.67
84411930,05/02/2023,-95.84,725.95
92340721,06/02/2023,-163.65,1849.54
51435617,13/02/2023,18.93,183.7
83981442,02/02/2023,133.34,222.69
99296816,02/02/2023,-634.2,-65.78
23369902,05/02/2023,165.04,1011.74
90019913,08/02/2023,-1693.2,-1332.48
52835507,03/02/2023,-32.77,187
57273397,11/02/2023,81.26,658.28
93388304,31/01/2023,,73
96510893,09/02/2023,74.41,656.5
49039474,31/01/2023,,574.7
29288598,13/02/2023,-137.35,672.72
79118116,31/01/2023,,463.1
76857747,06/02/2023,112.33,808.88
30372316,08/02/2023,-78.98,83
44358901,08/02/2023,1805.6,2331.35
62746004,31/01/2023,,638.36
70920653,02/02/2023,-88.8,488.9
11475827,01/02/2023,48.39,412.27
40048102,12/02/2023,20.81,-163.25
80811957,05/02/2023,85.92,225.87
86864320,06/02/2023,-63.43,765.69
75394177,13/02/2023,-12.26,122.48
51358248,02/02/2023,-179.19,43.74
92376825,12/02/2023,120.9,2260.7
95527674,07/02/2023,-86.51,620.83
16223952,09/02/2023,168.19,1846.31
53376344,31/01/2023,,228.65
18718399,04/02/2023,119.96,836.18
69647833,07/02/2023,-136.97,778.19
21368735,31/01/2023,,281.87
20129535,13/02/2023,113.24,797.28
44317934,01/02/2023,1888.2,2808.41
10011977,05/02/2023,-124.61,319.92
48491614,01/02/2023,120.88,875.33
28247818,07/02/2023,102.9,521.03
87276000,01/02/2023,119.88,1125.69
11026937,07/02/2023,-92.55,93.56
34158235,07/02/2023,-43.24,216.31
43312288,02/02/2023,-152.95,677.96
57108303,03/02/2023,118.63,855.67
54377538,02/02/2023,-91.57,830.35
16584745,05/02/2023,-62.34,39.82
52146995,05/02/2023,-108.08,670.22
72292735,10/02/2023,-88.62,381.75
62362650,05/02/2023,62.8,495.5
14136082,09/02/2023,125.63,1094.14
63102647,04/02/2023,76.44,819.39
12233762,11/02/2023,-370.4,-362.41
71444662,01/02/2023,-101.08,175.7
65280102,31/01/2023,,2.17
11522216,14/02/2023,81.37,1104.35
72450129,03/02/2023,98.53,1016.99
64305805,01/02/2023,126.64,308.1
65583532,09/02/2023,107.84,836.25
79181666,31/01/2023,,600.88
44564500,31/01/2023,,355.18
61644310,13/02/2023,136.4,467.15
85182642,11/02/2023,99.35,346.22
54301151,12/02/2023,1619.3,1547.46
52756904,13/02/2023,-51.57,373.15
38224160,07/02/2023,-75.95,413.87
12099406,10/02/2023,-143.73,-491.79
10231977,09/02/2023,-1410.1,-1300.78
31957459,03/02/2023,67.03,1013.47
23775829,02/02/2023,65.53,928.67
78905675,08/02/2023,129.7,-183.08
72925782,05/02/2023,-12.23,1222.89
10231977,31/01/2023,,61.63
30372316,13/02/2023,-102.23,284.28
65596186,14/02/2023,-37.22,82.27
39161053,01/02/2023,-156.89,360.53
50893310,13/02/2023,-69.71,439.99
68928221,04/02/2023,-104.53,552.21
63412767,09/02/2023,128.5,447.47
86941058,07/02/2023,-64.02,2216.86
51353910,07/02/2023,-146.17,377.71
23971753,31/01/2023,,170.77
46067647,14/02/2023,101.91,698.82
23295106,11/02/2023,37.8,537.68
85182642,31/01/2023,,451.38
58216756,02/02/2023,115.09,757.22
90338454,01/02/2023,-162.02,586.61
37004975,09/02/2023,37.65,-2078.71
42235537,13/02/2023,-116.3,-538.47
73321391,11/02/2023,-80.85,-173.23
61634340,31/01/2023,,83.85
50217872,13/02/2023,-119.03,-173.15
36982820,01/02/2023,599.8,1433.26
67716893,31/01/2023,,250.99
27870202,31/01/2023,,286.17
93009261,10/02/2023,147.51,3688.61
92920645,12/02/2023,-157.87,451.37
50837270,02/02/2023,147.44,760.97
60367416,31/01/2023,,754.86
43140934,10/02/2023,-150.39,773.46
23310842,05/02/2023,12.08,5.83
37796234,02/02/2023,54.93,2745.39
57027965,02/02/2023,103.75,1083.32
39097663,31/01/2023,,326.42
11522216,31/01/2023,,590.37
29222005,12/02/2023,94,44.18
77797288,05/02/2023,1852.7,1984.04
88033693,07/02/2023,-109.39,713.37
11008868,31/01/2023,,271.3
55513887,31/01/2023,,722.45
47582488,02/02/2023,-124.68,620.31
85493851,05/02/2023,-121.03,675.32
69344396,03/02/2023,97.42,1592.51
27010847,05/02/2023,-298.3,-442.59
21728352,04/02/2023,120.38,762.41
92437489,10/02/2023,-89.99,-3.2
46231176,01/02/2023,162.41,452.76
59961433,05/02/2023,907.1,1043.85
74544582,10/02/2023,-122.82,-587.45
30929422,08/02/2023,-23.59,-59.72
61682186,31/01/2023,,959.96
25310962,02/02/2023,-58.7,416.94
71135606,02/02/2023,-104.5,524.38
95307629,14/02/2023,171.69,-587.6
58703801,13/02/2023,53.93,472.47
85344981,08/02/2023,203.1,2016.68
45029598,09/02/2023,70.47,369.36
96224831,06/02/2023,-66.16,921.44
44164363,31/01/2023,,998.43
60138058,10/02/2023,-97.78,860.16
90549616,31/01/2023,,37.69
53977562,14/02/2023,145.08,177.77
72289791,02/02/2023,130.94,633.9
82807528,09/02/2023,-18.91,196.38
93745446,10/02/2023,-1275.3,451.82
53260868,07/02/2023,-1429.1,-119.78
68793483,09/02/2023,-123.28,-121.93
14448009,01/02/2023,-107.97,748.1
96847078,01/02/2023,105.94,518.42
65199307,01/02/2023,142.91,372.85
33915504,10/02/2023,-712.2,165.4
77418940,05/02/2023,-37.76,513.13
86637863,05/02/2023,-78.36,855.24
50693024,05/02/2023,-100.33,219.25
12494185,07/02/2023,-117.32,521.68
69617552,09/02/2023,108.57,715.05
52390463,03/02/2023,-79.16,-293.26
43843937,09/02/2023,940.9,1087.89
77554032,10/02/2023,-101.72,-727.02
19387921,14/02/2023,70.52,1283.87
53858816,05/02/2023,33.32,381.97
77504884,01/02/2023,695.3,916.33
58489789,14/02/2023,-108.48,108.82
60707792,06/02/2023,-154.81,161.46
25584693,07/02/2023,142.6,1340.91
85846175,11/02/2023,114.34,187.02
98107200,10/02/2023,55.17,445.4
71135606,08/02/2023,-65.06,412.16
65815967,09/02/2023,110.14,88.56
19956941,14/02/2023,-69.01,2409.8
91703213,10/02/2023,132.35,181.86
49966528,04/02/2023,-115.54,566.2
10231977,01/02/2023,116,177.63
43781476,13/02/2023,153.14,-323.68
99937043,13/02/2023,75.16,704.68
35762783,06/02/2023,97.52,478.3
33470885,02/02/2023,181.56,713.52
85496714,31/01/2023,,353.13
28362321,10/02/2023,-69.69,1748.99
98882065,11/02/2023,-45.84,-447.82
94106013,12/02/2023,-94.08,1016.43
35210460,10/02/2023,68.78,2335.08
63412767,05/02/2023,-146.21,318.97
77418940,05/02/2023,-83.83,429.3
19429964,13/02/2023,202.54,1259.34
71213535,08/02/2023,136.73,1125.78
51653868,03/02/2023,104,334.94
57717550,01/02/2023,119.21,951.6
81823420,11/02/2023,38.25,560.05
99553778,04/02/2023,163.96,965.9
14397662,08/02/2023,37.69,2444.1
66700123,31/01/2023,,175.15
17024652,07/02/2023,11.35,1031.58
77792490,11/02/2023,-89.5,572.38
43499771,07/02/2023,-75.13,1047.67
79499412,31/01/2023,,159.51
33116647,09/02/2023,78.1,-754.49
54868017,06/02/2023,49.33,839.19
59867000,08/02/2023,-124.32,128.34
83668302,12/02/2023,-209.98,427.04
53764356,01/02/2023,83.37,531.25
45021398,10/02/2023,-72.23,1344
37510139,05/02/2023,116.94,-162.53
16453812,14/02/2023,-47.25,359.35
39749381,06/02/2023,142.55,706.88
55916056,31/01/2023,,377.36
47654093,04/02/2023,-63.26,230.74
21844169,09/02/2023,67.11,403.36
30977834,10/02/2023,67.29,747.94
73983601,08/02/2023,62.88,381.55
48625559,03/02/2023,88.02,885.9
34866268,31/01/2023,,516.92
48271608,10/02/2023,47.4,806.11
14014401,31/01/2023,,554.46
93147630,07/02/2023,148.81,552.74
50018070,05/02/2023,112.93,-92.73
30647433,04/02/2023,-15.32,-82.73
97501557,10/02/2023,-66.98,725.14
13197335,11/02/2023,-215.83,3537.43
18348734,11/02/2023,-1669.7,-2704.67
28254911,11/02/2023,-122.35,2046.05
82043720,04/02/2023,-118.34,738.24
64610632,13/02/2023,-183.43,1408.78
91658755,14/02/2023,166.87,193.5
97870414,06/02/2023,-374.5,-825.36
79933337,12/02/2023,-123.95,1632.32
69617552,03/02/2023,-89.23,764.67
88476961,04/02/2023,86.15,686.76
40374724,14/02/2023,-95.2,1669.93
75946768,11/02/2023,157.4,211.92
84448752,08/02/2023,-1253.6,2025.66
58305943,02/02/2023,-164.6,863.98
91885907,06/02/2023,-70.1,1176.17
68962066,09/02/2023,-125.24,830.57
48591774,08/02/2023,146.43,561.43
37256412,03/02/2023,-1529.4,-1504.97
72995062,05/02/2023,-175.88,668.59
32474004,06/02/2023,-116.91,313.54
74365725,10/02/2023,81.71,527.17
59855808,06/02/2023,-204.86,-89.5
96278865,06/02/2023,100.71,2100.16
70034563,31/01/2023,,723.18
50624960,11/02/2023,-119.87,17.49
39772392,03/02/2023,7.7,541.66
19530097,10/02/2023,-100.23,1090.43
22696687,12/02/2023,61.36,1178.09
92944470,10/02/2023,-103.91,595.06
57027965,14/02/2023,-127.34,324.44
39298122,06/02/2023,-885.9,172.18
23920423,05/02/2023,-63.21,132.99
95642341,31/01/2023,,695.88
91349198,12/02/2023,-1149,-513.66
36549889,31/01/2023,,760.2
44368280,03/02/2023,13.52,305.06
79090076,31/01/2023,,119.25
46854962,01/02/2023,-81.49,318.42
50837270,13/02/2023,-437.5,331.72
70331285,31/01/2023,,537.34
67157564,04/02/2023,-160.12,1719.15
23920423,03/02/2023,-72.77,100.15
97983552,01/02/2023,670.1,1255.02
85709972,05/02/2023,45.1,981.67
91184544,08/02/2023,159.35,144.19
29523226,06/02/2023,58.71,1016.35
24285988,06/02/2023,-149.08,1797.45
55916056,06/02/2023,143.44,1858.8
95113741,08/02/2023,63.41,639.82
28063272,08/02/2023,967.3,1771.34
50610780,13/02/2023,89.42,-1516.51
31826534,10/02/2023,-104.86,496.46
64990799,12/02/2023,272.8,520.55
94748860,08/02/2023,119.07,793.72
57273397,06/02/2023,154.24,557.45
54932317,31/01/2023,,378.86
34158235,31/01/2023,,50.76
23736501,31/01/2023,,831.27
45026430,04/02/2023,178.94,924.25
15258886,08/02/2023,-103.03,305.69
61578713,31/01/2023,,209.89
58458443,31/01/2023,,903.64
87101816,01/02/2023,-150.96,711.91
13687711,31/01/2023,,757.76
25678043,06/02/2023,-71.4,-22.34
64160490,12/02/2023,18.96,148.86
63412767,03/02/2023,-87.36,609.43
44516940,09/02/2023,-12.71,772.01
85423742,12/02/2023,122.62,1315.35
69344396,10/02/2023,87.07,2380.98
93564856,11/02/2023,119.87,730.28
80678427,13/02/2023,136.9,-920.19
83475318,14/02/2023,-107.71,104.49
16584745,10/02/2023,55.02,-894
49516533,11/02/2023,-20.99,-680.39
84995019,11/02/2023,-69.11,1520
11910409,31/01/2023,,241.22
91576212,08/02/2023,1254.7,1895.31
96510893,14/02/2023,-108.65,-234.35
68775529,11/02/2023,60.41,2462.91
83668302,03/02/2023,-46.29,640.67
75223089,10/02/2023,71.41,672.75
71137421,07/02/2023,-79.99,182.16
54307382,13/02/2023,-535.9,-413.34
21142911,02/02/2023,-156.5,454.4
70375931,11/02/2023,87.16,1007.3
49157903,06/02/2023,-103.08,-320.11
69090518,09/02/2023,99.11,516.22
89194917,12/02/2023,-122.32,171.98
47932460,04/02/2023,204.89,890.53
70571486,10/02/2023,-39.45,-157.66
81932657,12/02/2023,-79.12,1246.48
78673350,03/02/2023,74.72,381.97
15265700,31/01/2023,,829.86
20838578,10/02/2023,-96.87,467.96
57224848,31/01/2023,,30.59
65815967,07/02/2023,43.28,128.41
96689242,05/02/2023,142.12,1169.66
81206535,09/02/2023,-22.93,704.28
80439799,14/02/2023,-90.74,833.28
46067647,06/02/2023,64.29,500.29
47414258,06/02/2023,-27.94,872.76
76524911,05/02/2023,-65.57,83.78
76318330,14/02/2023,156.27,264.91
14183437,14/02/2023,120.06,2861.45
43387803,05/02/2023,-81.21,825.37
97939041,31/01/2023,,320.97
82807528,14/02/2023,-71.88,79.4
15052808,02/02/2023,936.1,1722.15
