Opportunity ID,AccountId,Opportunity Name,StageName,Amount,OwnerId,CreatedById,Account Name,Account Type,Created By Name,Owner Name,Account Created By Name,Account Owner Name
0068d000009MWHXAA4,0018d00000GgwtvAAB,Opportunity for Jackson1662,Closed Won,2302000,0058d000004QHabAAG,0058d000004B2qYAAS,Butler152 Inc,Partner,Lorna Brown,Doroth Gardner,Lorna Brown,Johnny Green
0068d000009MWHYAA4,0018d00000Ggx90AAB,Opportunity for Henry1665,Closed Won,49760,0058d000004QHaiAAG,0058d000004B2qYAAS,Brewer763 Inc,Customer,Lorna Brown,Dennis Howard,Lorna Brown,Dennis Howard
0068d000009MWHZAA4,0018d00000Ggx0sAAB,Opportunity for Barton1670,Prospecting,364760,0058d000004QHagAAG,0058d000004B2qYAAS,Maxwell670 Inc,Customer,Lorna Brown,Chris Riley,Lorna Brown,Bruce Kennedy
0068d000009MWHaAAO,0018d00000Ggx50AAB,Opportunity for Ramsey1673,Needs Analysis,3351780,0058d000004QHalAAG,0058d000004B2qYAAS,Williamson530 Inc,Customer,Lorna Brown,Johnny Green,Lorna Brown,Doroth Gardner
0068d000009MWHbAAO,0018d00000Ggx33AAB,Opportunity for Taylor1674,Closed Won,1542350,0058d000004QHapAAG,0058d000004B2qYAAS,Hanson683 Inc,Customer,Lorna Brown,Eric Sanchez,Lorna Brown,Catherine Brown
0068d000009MWHcAAO,0018d00000GgwxWAAR,Opportunity for Johnston1675,Closed Won,804275,0058d000004QHaiAAG,0058d000004B2qYAAS,Lopez215 Inc,Customer,Lorna Brown,Dennis Howard,Lorna Brown,Irene McCoy
0068d000009MWLtAAO,0018d00000GgwyRAAR,Opportunity for Carlson1808,Closed Won,965700,0058d000004QHanAAG,0058d000004B2qYAAS,Hodges632 Inc,Customer,Lorna Brown,Evelyn Williamson,Lorna Brown,Johnny Green
0068d000009MWLuAAO,0018d00000GgwwPAAR,Opportunity for Fleming1809,Closed Won,3077200,0058d000004QHaaAAG,0058d000004B2qYAAS,Newman432 Inc,Customer,Lorna Brown,Bruce Kennedy,Lorna Brown,Doroth Gardner
0068d000009MWLwAAO,0018d00000Ggx3eAAB,Opportunity for Daniel1811,Closed Won,207240,0058d000004QHalAAG,0058d000004B2qYAAS,Hogan989 Inc,Customer,Lorna Brown,Johnny Green,Lorna Brown,Chris Riley
0068d000009MWLxAAO,0018d00000Ggx5tAAB,Opportunity for Chandler1816,Perception Analysis,470865,0058d000004QHafAAG,0058d000004B2qYAAS,Beck894 Inc,Customer,Lorna Brown,Harold Campbell,Lorna Brown,Laura Garza
0068d000009MWLyAAO,0018d00000Ggx73AAB,Opportunity for Fox1817,Closed Won,807800,0058d000004QHaeAAG,0058d000004B2qYAAS,Pittman556 Inc,Customer,Lorna Brown,Nicolas Weaver,Lorna Brown,Dennis Howard
0068d000009MWLzAAO,0018d00000GgwxLAAR,Opportunity for Hicks1818,Closed Won,1417400,0058d000004QHaqAAG,0058d000004B2qYAAS,Crawford14 Inc,Customer,Lorna Brown,John Williams,Lorna Brown,Eric Gutierrez
0068d000009MWM0AAO,0018d00000Ggx81AAB,Opportunity for Moss1820,Perception Analysis,1489210,0058d000004QHabAAG,0058d000004B2qYAAS,Simpson342 Inc,Customer,Lorna Brown,Doroth Gardner,Lorna Brown,Johnny Green
0068d000009MWM1AAO,0018d00000GgwtlAAB,Opportunity for Miles1826,Closed Won,5335150,0058d000004QHafAAG,0058d000004B2qYAAS,Underwood142 Inc,Customer,Lorna Brown,Harold Campbell,Lorna Brown,Nicolas Weaver
0068d000009MW8cAAG,0018d00000GgwwnAAB,Opportunity for Phelps203,Closed Won,22520,0058d000004QHabAAG,0058d000004B2qYAAS,Thompson622 Inc,Customer,Lorna Brown,Doroth Gardner,Lorna Brown,Julie Chavez
0068d000009MW8dAAG,0018d00000Ggx9DAAR,Opportunity for Phelps205,Needs Analysis,53325,0058d000004QHamAAG,0058d000004B2qYAAS,Bryan926 Inc,Customer,Lorna Brown,Catherine Brown,Lorna Brown,Harold Campbell
0068d000009MW8fAAG,0018d00000Ggx2KAAR,Opportunity for White404,Closed Won,537880,0058d000004QHanAAG,0058d000004B2qYAAS,Dawson277 Inc,Customer,Lorna Brown,Evelyn Williamson,Lorna Brown,Dennis Howard
0068d000009MW8gAAG,0018d00000Ggx6jAAB,Opportunity for Morton406,Qualification,356880,0058d000004QHamAAG,0058d000004B2qYAAS,Crawford536 Inc,Customer,Lorna Brown,Catherine Brown,Lorna Brown,Irene Kelley
0068d000009MW8iAAG,0018d00000GgwxFAAR,Opportunity for McKenzie412,Closed Lost,3626550,0058d000004QHaZAAW,0058d000004B2qYAAS,Roberson8 Inc,Customer,Lorna Brown,Laura Garza,Lorna Brown,Chris Riley
0068d000009MW8kAAG,0018d00000Ggwz3AAB,Opportunity for Abbott414,Closed Won,206587,0058d000004QHaYAAW,0058d000004B2qYAAS,Arnold813 Inc,Customer,Lorna Brown,Julie Chavez,Lorna Brown,Laura Palmer
0068d000009MW8lAAG,0018d00000Ggx4RAAR,Opportunity for West206,Closed Lost,2103270,0058d000004QHamAAG,0058d000004B2qYAAS,Moran300 Inc,Customer,Lorna Brown,Catherine Brown,Lorna Brown,Irene McCoy
0068d000009MW8mAAG,0018d00000GgwzRAAR,Opportunity for Horton207,Closed Won,2166890,0058d000004QHaZAAW,0058d000004B2qYAAS,Long31 Inc,Customer,Lorna Brown,Laura Garza,Lorna Brown,Doroth Gardner
0068d000009MW8oAAG,0018d00000Ggx0kAAB,Opportunity for Johnston49,Closed Won,316040,0058d000004QHalAAG,0058d000004B2qYAAS,Nichols662 Inc,Partner,Lorna Brown,Johnny Green,Lorna Brown,Irene McCoy
0068d000009MW8pAAG,0018d00000Ggx0EAAR,Opportunity for Potter50,Closed Won,333830,0058d000004QHajAAG,0058d000004B2qYAAS,Porter466 Inc,Partner,Lorna Brown,Laura Palmer,Lorna Brown,Chris Riley
0068d000009MW8qAAG,0018d00000Ggwx8AAB,Opportunity for Logan51,Closed Won,2093000,0058d000004QHaaAAG,0058d000004B2qYAAS,Keller1 Inc,Partner,Lorna Brown,Bruce Kennedy,Lorna Brown,Eric Gutierrez
0068d000009MW8sAAG,0018d00000GgwxyAAB,Opportunity for Jordan57,Closed Won,1455310,0058d000004QHajAAG,0058d000004B2qYAAS,Mann440 Inc,Customer,Lorna Brown,Laura Palmer,Lorna Brown,Julie Chavez
0068d000009MW8tAAG,0018d00000GgwtuAAB,Opportunity for Moss58,Closed Lost,2623525,0058d000004QHaZAAW,0058d000004B2qYAAS,McGuire151 Inc,Customer,Lorna Brown,Laura Garza,Lorna Brown,Laura Garza
0068d000009MWEuAAO,0018d00000GgwwaAAB,Opportunity for Henry479,Closed Won,3168250,0058d000004QHaaAAG,0058d000004B2qYAAS,Buchanan609 Inc,Partner,Lorna Brown,Bruce Kennedy,Lorna Brown,Kelly Frazier
0068d000009MWEvAAO,0018d00000GgwtzAAB,Opportunity for Shaw480,Perception Analysis,605000,0058d000004QHafAAG,0058d000004B2qYAAS,Nguyen156 Inc,Customer,Lorna Brown,Harold Campbell,Lorna Brown,Eric Sanchez
0068d000009MWEwAAO,0018d00000Ggww3AAB,Opportunity for Silva482,Closed Won,115290,0058d000004QHaYAAW,0058d000004B2qYAAS,Foster410 Inc,Customer,Lorna Brown,Julie Chavez,Lorna Brown,Laura Garza
0068d000009MW8uAAG,0018d00000GgwvzAAB,Opportunity for Bowen59,Perception Analysis,278337,0058d000004QHahAAG,0058d000004B2qYAAS,Cannon212 Inc,Customer,Lorna Brown,Kelly Frazier,Lorna Brown,Johnny Green
0068d000009MW8wAAG,0018d00000GgwyqAAB,Opportunity for Bennett62,Value Proposition,208375,0058d000004QHahAAG,0058d000004B2qYAAS,Kim800 Inc,Customer,Lorna Brown,Kelly Frazier,Lorna Brown,Evelyn Williamson
0068d000009MW8yAAG,0018d00000GgwvYAAR,Opportunity for Black67,Closed Won,1683760,0058d000004QHaZAAW,0058d000004B2qYAAS,Black598 Inc,Partner,Lorna Brown,Laura Garza,Lorna Brown,Evelyn Williamson
0068d000009MW90AAG,0018d00000GgwyvAAB,Opportunity for Lowe69,Closed Won,476918,0058d000004QHacAAG,0058d000004B2qYAAS,Ellis805 Inc,Customer,Lorna Brown,Irene Kelley,Lorna Brown,Johnny Green
0068d000009MW92AAG,0018d00000Ggx6QAAR,Opportunity for Schwartz75,Qualification,499450,0058d000004QHamAAG,0058d000004B2qYAAS,Myers320 Inc,Partner,Lorna Brown,Catherine Brown,Lorna Brown,Irene Kelley
0068d000009MW93AAG,0018d00000GgwyhAAB,Opportunity for Morales81,Closed Lost,1630580,0058d000004QHamAAG,0058d000004B2qYAAS,Bradley791 Inc,Customer,Lorna Brown,Catherine Brown,Lorna Brown,Laura Garza
0068d000009MW94AAG,0018d00000Ggx0CAAR,Opportunity for Willis82,Closed Lost,308240,0058d000004QHaoAAG,0058d000004B2qYAAS,Maldonado464 Inc,Customer,Lorna Brown,Irene McCoy,Lorna Brown,Kelly Frazier
0068d000009MW95AAG,0018d00000GgwxSAAR,Opportunity for Thompson83,Closed Lost,51920,0058d000004QHafAAG,0058d000004B2qYAAS,Goodman21 Inc,Customer,Lorna Brown,Harold Campbell,Lorna Brown,Irene Kelley
0068d000009MW96AAG,0018d00000GgwwlAAB,Opportunity for Saunders86,Closed Won,87409,0058d000004QHadAAG,0058d000004B2qYAAS,Castillo620 Inc,Partner,Lorna Brown,Eric Gutierrez,Lorna Brown,John Williams
0068d000009MW97AAG,0018d00000Ggx1BAAR,Opportunity for Adams87,Value Proposition,1093390,0058d000004QHagAAG,0058d000004B2qYAAS,Floyd832 Inc,Customer,Lorna Brown,Chris Riley,Lorna Brown,Irene Kelley
0068d000009MW98AAG,0018d00000GgwyCAAR,Opportunity for Peters89,Closed Won,492390,0058d000004QHagAAG,0058d000004B2qYAAS,Bush454 Inc,Partner,Lorna Brown,Chris Riley,Lorna Brown,Julie Chavez
0068d000009MW9AAAW,0018d00000GgwvdAAB,Opportunity for Becker94,Closed Lost,493255,0058d000004QHabAAG,0058d000004B2qYAAS,Diaz190 Inc,Customer,Lorna Brown,Doroth Gardner,Lorna Brown,John Williams
0068d000009MW9CAAW,0018d00000GgwwRAAR,Opportunity for Hughes209,Closed Lost,19640,0058d000004QHagAAG,0058d000004B2qYAAS,Edwards434 Inc,Partner,Lorna Brown,Chris Riley,Lorna Brown,Eric Gutierrez
0068d000009MW9DAAW,0018d00000GgwwTAAR,Opportunity for Aguilar210,Closed Won,202174,0058d000004QHaeAAG,0058d000004B2qYAAS,McCarthy602 Inc,Partner,Lorna Brown,Nicolas Weaver,Lorna Brown,Eric Gutierrez
0068d000009MW9EAAW,0018d00000GgwyVAAR,Opportunity for Lopez212,Closed Won,2177800,0058d000004QHaeAAG,0058d000004B2qYAAS,Walton636 Inc,Partner,Lorna Brown,Nicolas Weaver,Lorna Brown,Harold Campbell
0068d000009MWCqAAO,0018d00000GgwzdAAB,Opportunity for Edwards1901,Closed Won,994680,0058d000004QHanAAG,0058d000004B2qYAAS,Carr43 Inc,Customer,Lorna Brown,Evelyn Williamson,Lorna Brown,Dennis Howard
0068d000009MWCrAAO,0018d00000Ggx7HAAR,Opportunity for Stevenson1907,Value Proposition,28440,0058d000004QHaaAAG,0058d000004B2qYAAS,Joseph730 Inc,Customer,Lorna Brown,Bruce Kennedy,Lorna Brown,Evelyn Williamson
0068d000009MWExAAO,0018d00000Ggx2bAAB,Opportunity for Pittman483,Closed Lost,458680,0058d000004QHadAAG,0058d000004B2qYAAS,Reese490 Inc,Customer,Lorna Brown,Eric Gutierrez,Lorna Brown,Irene McCoy
0068d000009MWEyAAO,0018d00000Ggx5KAAR,Opportunity for Sanchez828,Negotiation/Review,397710,0058d000004QHabAAG,0058d000004B2qYAAS,Sutton709 Inc,Partner,Lorna Brown,Doroth Gardner,Lorna Brown,Kelly Frazier
0068d000009MWF0AAO,0018d00000Ggx4NAAR,Opportunity for Medina832,Closed Won,789160,0058d000004QHahAAG,0058d000004B2qYAAS,Gill296 Inc,Partner,Lorna Brown,Kelly Frazier,Lorna Brown,Evelyn Williamson
0068d000009MWF1AAO,0018d00000Ggwz8AAB,Opportunity for Nash833,Closed Won,51480,0058d000004QHajAAG,0058d000004B2qYAAS,Martin949 Inc,Customer,Lorna Brown,Laura Palmer,Lorna Brown,Nicolas Weaver
0068d000009MWF3AAO,0018d00000Ggx3kAAB,Opportunity for Watkins842,Closed Lost,382900,0058d000004QHaqAAG,0058d000004B2qYAAS,McKinney995 Inc,Customer,Lorna Brown,John Williams,Lorna Brown,Johnny Green
0068d000009MWF4AAO,0018d00000Ggx24AAB,Opportunity for Thomas843,Closed Won,2124300,0058d000004QHacAAG,0058d000004B2qYAAS,Harper70 Inc,Partner,Lorna Brown,Irene Kelley,Lorna Brown,Laura Garza
0068d000009MWF6AAO,0018d00000Ggx3jAAB,Opportunity for Hughes845,Needs Analysis,1405500,0058d000004QHaeAAG,0058d000004B2qYAAS,Obrien994 Inc,Customer,Lorna Brown,Nicolas Weaver,Lorna Brown,Chris Riley
0068d000009MWHdAAO,0018d00000Ggx5WAAR,Opportunity for Clayton1676,Needs Analysis,41500,0058d000004QHaZAAW,0058d000004B2qYAAS,Gomez871 Inc,Customer,Lorna Brown,Laura Garza,Lorna Brown,Irene McCoy
0068d000009MWHhAAO,0018d00000Ggx04AAB,Opportunity for Stokes556,Closed Won,40900,0058d000004QHaiAAG,0058d000004B2qYAAS,Salazar257 Inc,Customer,Lorna Brown,Dennis Howard,Lorna Brown,Harold Campbell
0068d000009MWHiAAO,0018d00000Ggx2cAAB,Opportunity for Franklin560,Prospecting,1420100,0058d000004QHaiAAG,0058d000004B2qYAAS,Lawrence491 Inc,Customer,Lorna Brown,Dennis Howard,Lorna Brown,Nicolas Weaver
0068d000009MWHjAAO,0018d00000Ggx84AAB,Opportunity for Lane561,Closed Won,316726,0058d000004QHaiAAG,0058d000004B2qYAAS,Armstrong345 Inc,Customer,Lorna Brown,Dennis Howard,Lorna Brown,Laura Garza
0068d000009MWHkAAO,0018d00000Ggx3dAAB,Opportunity for Floyd923,Closed Won,2202900,0058d000004QHamAAG,0058d000004B2qYAAS,Joseph988 Inc,Customer,Lorna Brown,Catherine Brown,Lorna Brown,Laura Garza
0068d000009MWHlAAO,0018d00000GgwydAAB,Opportunity for Rowe925,Closed Won,424836,0058d000004QHanAAG,0058d000004B2qYAAS,Ingram644 Inc,Customer,Lorna Brown,Evelyn Williamson,Lorna Brown,Laura Garza
0068d000009MWHnAAO,0018d00000Ggx0hAAB,Opportunity for Page927,Closed Won,219500,0058d000004QHadAAG,0058d000004B2qYAAS,Long659 Inc,Partner,Lorna Brown,Eric Gutierrez,Lorna Brown,Nicolas Weaver
0068d000009MWHoAAO,0018d00000Ggx2VAAR,Opportunity for Hicks930,Closed Lost,398311,0058d000004QHalAAG,0058d000004B2qYAAS,Norman484 Inc,Partner,Lorna Brown,Johnny Green,Lorna Brown,Julie Chavez
0068d000009MW9FAAW,0018d00000Ggx0jAAB,Opportunity for Guzman213,Closed Won,640000,0058d000004QHanAAG,0058d000004B2qYAAS,Bass661 Inc,Partner,Lorna Brown,Evelyn Williamson,Lorna Brown,Eric Gutierrez
0068d000009MW9IAAW,0018d00000GgwuMAAR,Opportunity for Johnson217,Closed Won,1935980,0058d000004QHanAAG,0058d000004B2qYAAS,Banks379 Inc,Partner,Lorna Brown,Evelyn Williamson,Lorna Brown,Eric Sanchez
0068d000009MW9JAAW,0018d00000GgwvuAAB,Opportunity for Santos218,Closed Won,435960,0058d000004QHabAAG,0058d000004B2qYAAS,Stone207 Inc,Customer,Lorna Brown,Doroth Gardner,Lorna Brown,Laura Garza
0068d000009MW9KAAW,0018d00000GgwvfAAB,Opportunity for Becker221,Closed Won,374505,0058d000004QHacAAG,0058d000004B2qYAAS,Lee192 Inc,Customer,Lorna Brown,Irene Kelley,Lorna Brown,Johnny Green
0068d000009MW9LAAW,0018d00000Ggwy8AAB,Opportunity for McCoy227,Closed Won,917500,0058d000004QHalAAG,0058d000004B2qYAAS,Cox450 Inc,Customer,Lorna Brown,Johnny Green,Lorna Brown,Irene McCoy
0068d000009MW9MAAW,0018d00000Ggwy9AAB,Opportunity for Lee231,Closed Lost,5423800,0058d000004QHalAAG,0058d000004B2qYAAS,Collins451 Inc,Customer,Lorna Brown,Johnny Green,Lorna Brown,Dennis Howard
0068d000009MW9NAAW,0018d00000GgwvDAAR,Opportunity for Burns308,Needs Analysis,1188240,0058d000004QHacAAG,0058d000004B2qYAAS,Gordon406 Inc,Customer,Lorna Brown,Irene Kelley,Lorna Brown,Laura Palmer
0068d000009MW9OAAW,0018d00000Ggx0vAAB,Opportunity for Smith309,Closed Won,3709600,0058d000004QHajAAG,0058d000004B2qYAAS,Fleming816 Inc,Customer,Lorna Brown,Laura Palmer,Lorna Brown,Eric Sanchez
0068d000009MW9PAAW,0018d00000GgwtgAAB,Opportunity for Pope310,Needs Analysis,3207480,0058d000004QHaqAAG,0058d000004B2qYAAS,Ramirez137 Inc,Customer,Lorna Brown,John Williams,Lorna Brown,Dennis Howard
0068d000009MWAsAAO,0018d00000Ggx6QAAR,Opportunity for Miles1094,Closed Won,79480,0058d000004QHafAAG,0058d000004B2qYAAS,Myers320 Inc,Partner,Lorna Brown,Harold Campbell,Lorna Brown,Irene Kelley
0068d000009MWAtAAO,0018d00000Ggx2ZAAR,Opportunity for Morton1098,Closed Won,761000,0058d000004QHalAAG,0058d000004B2qYAAS,Becker488 Inc,Customer,Lorna Brown,Johnny Green,Lorna Brown,Laura Garza
0068d000009MWAuAAO,0018d00000GgwvRAAR,Opportunity for Mills1099,Closed Lost,254500,0058d000004QHadAAG,0058d000004B2qYAAS,Klein591 Inc,Customer,Lorna Brown,Eric Gutierrez,Lorna Brown,Irene Kelley
0068d000009MWAvAAO,0018d00000GgwuMAAR,Opportunity for Keller1100,Closed Won,1229730,0058d000004QHanAAG,0058d000004B2qYAAS,Banks379 Inc,Partner,Lorna Brown,Evelyn Williamson,Lorna Brown,Eric Sanchez
0068d000009MWAwAAO,0018d00000Ggx4YAAR,Opportunity for Todd1101,Closed Won,173566,0058d000004QHapAAG,0058d000004B2qYAAS,Fowler307 Inc,Partner,Lorna Brown,Eric Sanchez,Lorna Brown,Bruce Kennedy
0068d000009MWAxAAO,0018d00000GgwuLAAR,Opportunity for Montgomery1103,Closed Won,1058980,0058d000004QHaYAAW,0058d000004B2qYAAS,Armstrong378 Inc,Customer,Lorna Brown,Julie Chavez,Lorna Brown,Johnny Green
0068d000009MWAyAAO,0018d00000Ggx91AAB,Opportunity for Luna1104,Closed Won,228220,0058d000004QHapAAG,0058d000004B2qYAAS,Sharp764 Inc,Customer,Lorna Brown,Eric Sanchez,Lorna Brown,Eric Sanchez
0068d000009MWAzAAO,0018d00000Ggx2IAAR,Opportunity for Myers1105,Closed Won,792270,0058d000004QHagAAG,0058d000004B2qYAAS,Lopez275 Inc,Customer,Lorna Brown,Chris Riley,Lorna Brown,John Williams
0068d000009MWB0AAO,0018d00000Ggx27AAB,Opportunity for Jacobs1106,Closed Lost,78400,0058d000004QHahAAG,0058d000004B2qYAAS,Hansen264 Inc,Customer,Lorna Brown,Kelly Frazier,Lorna Brown,Irene McCoy
0068d000009MWB1AAO,0018d00000Ggwv6AAB,Opportunity for Parsons1107,Closed Won,206000,0058d000004QHaYAAW,0058d000004B2qYAAS,Pittman399 Inc,Customer,Lorna Brown,Julie Chavez,Lorna Brown,John Williams
0068d000009MWCsAAO,0018d00000Ggx0wAAB,Opportunity for Aguilar1908,Closed Won,3314900,0058d000004QHacAAG,0058d000004B2qYAAS,Colon817 Inc,Customer,Lorna Brown,Irene Kelley,Lorna Brown,Evelyn Williamson
0068d000009MWCtAAO,0018d00000Ggx1EAAR,Opportunity for Anderson1911,Closed Lost,1684910,0058d000004QHahAAG,0058d000004B2qYAAS,Ford835 Inc,Partner,Lorna Brown,Kelly Frazier,Lorna Brown,Laura Palmer
0068d000009MWCuAAO,0018d00000Ggx7nAAB,Opportunity for Chandler1913,Closed Won,482760,0058d000004QHadAAG,0058d000004B2qYAAS,Robinson912 Inc,Customer,Lorna Brown,Eric Gutierrez,Lorna Brown,John Williams
0068d000009MWCvAAO,0018d00000GgwxMAAR,Opportunity for Holt1914,Closed Won,125325,0058d000004QHagAAG,0058d000004B2qYAAS,Hampton15 Inc,Customer,Lorna Brown,Chris Riley,Lorna Brown,John Williams
0068d000009MWCxAAO,0018d00000Ggx4DAAR,Opportunity for Walsh1918,Proposal/Price Quote,179700,0058d000004QHacAAG,0058d000004B2qYAAS,Webb96 Inc,Partner,Lorna Brown,Irene Kelley,Lorna Brown,Harold Campbell
0068d000009MWCyAAO,0018d00000Ggx4LAAR,Opportunity for Gordon1919,Closed Won,975175,0058d000004QHaYAAW,0058d000004B2qYAAS,Gordon294 Inc,Customer,Lorna Brown,Julie Chavez,Lorna Brown,Evelyn Williamson
0068d000009MWCzAAO,0018d00000Ggx3tAAB,Opportunity for White1920,Closed Lost,1535500,0058d000004QHalAAG,0058d000004B2qYAAS,Watts76 Inc,Customer,Lorna Brown,Johnny Green,Lorna Brown,Julie Chavez
0068d000009MWD0AAO,0018d00000Ggx3kAAB,Opportunity for Powers1925,Closed Lost,213440,0058d000004QHacAAG,0058d000004B2qYAAS,McKinney995 Inc,Customer,Lorna Brown,Irene Kelley,Lorna Brown,Johnny Green
0068d000009MWD2AAO,0018d00000GgwxfAAB,Opportunity for Lloyd424,Closed Won,389648,0058d000004QHanAAG,0058d000004B2qYAAS,Silva224 Inc,Customer,Lorna Brown,Evelyn Williamson,Lorna Brown,Bruce Kennedy
0068d000009MWD3AAO,0018d00000Ggx8CAAR,Opportunity for Reyes426,Qualification,830400,0058d000004QHanAAG,0058d000004B2qYAAS,Jensen353 Inc,Customer,Lorna Brown,Evelyn Williamson,Lorna Brown,Johnny Green
0068d000009MWD4AAO,0018d00000Ggx86AAB,Opportunity for Mendoza431,Closed Lost,3615050,0058d000004QHaqAAG,0058d000004B2qYAAS,Bowman347 Inc,Customer,Lorna Brown,John Williams,Lorna Brown,Irene McCoy
0068d000009MWD6AAO,0018d00000Ggx96AAB,Opportunity for Guerrero433,Closed Won,274656,0058d000004QHamAAG,0058d000004B2qYAAS,Wilkerson769 Inc,Customer,Lorna Brown,Catherine Brown,Lorna Brown,Dennis Howard
0068d000009MWD7AAO,0018d00000GgwuoAAB,Opportunity for Dawson434,Closed Won,2111880,0058d000004QHafAAG,0058d000004B2qYAAS,Carter172 Inc,Partner,Lorna Brown,Harold Campbell,Lorna Brown,Johnny Green
0068d000009MWD8AAO,0018d00000Ggx5CAAR,Opportunity for Ramos435,Closed Won,2942705,0058d000004QHaeAAG,0058d000004B2qYAAS,Crawford701 Inc,Customer,Lorna Brown,Nicolas Weaver,Lorna Brown,Doroth Gardner
0068d000009MWD9AAO,0018d00000GgwyAAAR,Opportunity for Welch436,Closed Won,520500,0058d000004QHagAAG,0058d000004B2qYAAS,Lambert452 Inc,Customer,Lorna Brown,Chris Riley,Lorna Brown,Harold Campbell
0068d000009MWDAAA4,0018d00000Ggx4WAAR,Opportunity for Estrada781,Closed Won,2182350,0058d000004QHafAAG,0058d000004B2qYAAS,Gutierrez305 Inc,Customer,Lorna Brown,Harold Campbell,Lorna Brown,Irene McCoy
0068d000009MWF8AAO,0018d00000Ggx64AAB,Opportunity for Patton847,Closed Lost,3836040,0058d000004QHaeAAG,0058d000004B2qYAAS,Hines107 Inc,Customer,Lorna Brown,Nicolas Weaver,Lorna Brown,Laura Garza
0068d000009MWF9AAO,0018d00000Ggwx4AAB,Opportunity for Weber1216,Closed Won,329425,0058d000004QHapAAG,0058d000004B2qYAAS,Hunt786 Inc,Customer,Lorna Brown,Eric Sanchez,Lorna Brown,Evelyn Williamson
0068d000009MWFAAA4,0018d00000GgwzxAAB,Opportunity for Bishop1217,Closed Won,409240,0058d000004QHanAAG,0058d000004B2qYAAS,Bryant250 Inc,Customer,Lorna Brown,Evelyn Williamson,Lorna Brown,Dennis Howard
0068d000009MWFBAA4,0018d00000Ggx2dAAB,Opportunity for Byrd1219,Closed Won,2601440,0058d000004QHajAAG,0058d000004B2qYAAS,Schwartz492 Inc,Customer,Lorna Brown,Laura Palmer,Lorna Brown,Evelyn Williamson
0068d000009MWFDAA4,0018d00000Ggx3VAAR,Opportunity for Carpenter1221,Proposal/Price Quote,2887700,0058d000004QHaoAAG,0058d000004B2qYAAS,Murphy861 Inc,Partner,Lorna Brown,Irene McCoy,Lorna Brown,Julie Chavez
0068d000009MWFEAA4,0018d00000Ggx5vAAB,Opportunity for Spencer1223,Perception Analysis,32480,0058d000004QHagAAG,0058d000004B2qYAAS,Chandler98 Inc,Partner,Lorna Brown,Chris Riley,Lorna Brown,Julie Chavez
0068d000009MWFFAA4,0018d00000Ggx19AAB,Opportunity for Romero1224,Perception Analysis,4561,0058d000004QHanAAG,0058d000004B2qYAAS,Rios830 Inc,Customer,Lorna Brown,Evelyn Williamson,Lorna Brown,Laura Garza
0068d000009MWFGAA4,0018d00000Ggx3aAAB,Opportunity for Young1227,Closed Won,1207960,0058d000004QHaqAAG,0058d000004B2qYAAS,Tran866 Inc,Customer,Lorna Brown,John Williams,Lorna Brown,Irene Kelley
0068d000009MWFHAA4,0018d00000Ggx59AAB,Opportunity for Paul1228,Closed Won,368530,0058d000004QHaaAAG,0058d000004B2qYAAS,Morton698 Inc,Customer,Lorna Brown,Bruce Kennedy,Lorna Brown,John Williams
0068d000009MWFIAA4,0018d00000Ggwy7AAB,Opportunity for Higgins1229,Closed Won,720875,0058d000004QHapAAG,0058d000004B2qYAAS,Robbins449 Inc,Customer,Lorna Brown,Eric Sanchez,Lorna Brown,Nicolas Weaver
0068d000009MWFJAA4,0018d00000GgwxMAAR,Opportunity for Brown1230,Qualification,2454990,0058d000004QHaoAAG,0058d000004B2qYAAS,Hampton15 Inc,Customer,Lorna Brown,Irene McCoy,Lorna Brown,John Williams
0068d000009MWFLAA4,0018d00000Ggx2yAAB,Opportunity for Bass1237,Qualification,2855840,0058d000004QHacAAG,0058d000004B2qYAAS,Curtis678 Inc,Customer,Lorna Brown,Irene Kelley,Lorna Brown,Evelyn Williamson
0068d000009MWFNAA4,0018d00000Ggwu2AAB,Opportunity for Barton1587,Closed Lost,65070,0058d000004QHaZAAW,0058d000004B2qYAAS,Flores159 Inc,Customer,Lorna Brown,Laura Garza,Lorna Brown,Kelly Frazier
0068d000009MWFOAA4,0018d00000Ggx03AAB,Opportunity for Howard1588,Closed Won,65920,0058d000004QHanAAG,0058d000004B2qYAAS,Love256 Inc,Customer,Lorna Brown,Evelyn Williamson,Lorna Brown,Evelyn Williamson
0068d000009MWFPAA4,0018d00000GgwvxAAB,Opportunity for Norman1589,Closed Won,1390500,0058d000004QHanAAG,0058d000004B2qYAAS,Romero210 Inc,Customer,Lorna Brown,Evelyn Williamson,Lorna Brown,Eric Sanchez
0068d000009MWHqAAO,0018d00000Ggx5UAAR,Opportunity for Farmer932,Closed Won,2339200,0058d000004QHaaAAG,0058d000004B2qYAAS,Chambers869 Inc,Customer,Lorna Brown,Bruce Kennedy,Lorna Brown,Bruce Kennedy
0068d000009MWHrAAO,0018d00000GgwvNAAR,Opportunity for Burton933,Closed Lost,388760,0058d000004QHaqAAG,0058d000004B2qYAAS,Griffin587 Inc,Customer,Lorna Brown,John Williams,Lorna Brown,Dennis Howard
0068d000009MWHsAAO,0018d00000Ggx3EAAR,Opportunity for Mack935,Closed Won,76800,0058d000004QHanAAG,0058d000004B2qYAAS,Reeves844 Inc,Customer,Lorna Brown,Evelyn Williamson,Lorna Brown,Laura Garza
