Customer Classification,YoY Difference,Order?,Year,First Purchase,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Customer ID
Returning,48,1,2020,2018,1137,CA-2020-152170,12/11/2020,15/11/2020,Second Class,Frank Hawley,Corporate,United States,La Porte,Indiana,46350,Central,OFF-EN-10002831,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",287.52,8,0,129.384,FH-14275
Consistent,32,1,2021,2018,6505,CA-2021-128265,17/11/2021,22/11/2021,Second Class,Victoria Wilson,Corporate,United States,New York City,New York,10011,East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,1247.64,3,0,349.3392,VW-21775
Consistent,32,1,2021,2018,1755,CA-2021-116715,02/12/2021,05/12/2021,First Class,Victoria Wilson,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,8.56,2,0,3.852,VW-21775
Consistent,32,1,2021,2018,1754,CA-2021-116715,02/12/2021,05/12/2021,First Class,Victoria Wilson,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,109.92,2,0,53.8608,VW-21775
Consistent,32,1,2021,2018,1753,CA-2021-116715,02/12/2021,05/12/2021,First Class,Victoria Wilson,Corporate,United States,San Francisco,California,94122,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",559.62,9,0,151.0974,VW-21775
Consistent,32,1,2021,2018,1520,CA-2021-116204,11/02/2021,14/02/2021,Second Class,Victoria Wilson,Corporate,United States,San Francisco,California,94110,West,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",21.336,7,0.2,7.7343,VW-21775
Consistent,32,1,2021,2018,9873,CA-2021-146269,06/10/2021,06/10/2021,Same Day,Mark Hamilton,Consumer,United States,Chicago,Illinois,60623,Central,OFF-AR-10004790,Office Supplies,Art,Staples in misc. colors,19.152,2,0.2,1.197,MH-17455
Consistent,32,1,2021,2018,9872,CA-2021-146269,06/10/2021,06/10/2021,Same Day,Mark Hamilton,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,290.336,2,0.2,32.662800000,MH-17455
Consistent,32,1,2021,2018,9633,CA-2021-154809,13/02/2021,17/02/2021,Standard Class,Mark Hamilton,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",90.64,8,0,38.9752,MH-17455
Consistent,32,1,2021,2018,4805,CA-2021-136364,13/07/2021,17/07/2021,Second Class,Mark Hamilton,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,91.008,9,0.2,19.3392,MH-17455
Consistent,32,1,2021,2018,4804,CA-2021-136364,13/07/2021,17/07/2021,Second Class,Mark Hamilton,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,39.594,1,0.4,-7.2589,MH-17455
Consistent,32,1,2021,2018,9296,CA-2021-161340,28/05/2021,01/06/2021,Standard Class,Alice McCarthy,Corporate,United States,Cleveland,Ohio,44105,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",115.96,4,0.5,-64.9376,AM-10360
Consistent,32,1,2021,2018,9295,CA-2021-161340,28/05/2021,01/06/2021,Standard Class,Alice McCarthy,Corporate,United States,Cleveland,Ohio,44105,East,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),13.872,3,0.2,5.0286,AM-10360
Consistent,32,1,2021,2018,2353,CA-2021-109701,02/12/2021,03/12/2021,Same Day,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,10.08,6,0,5.04,AM-10360
Consistent,32,1,2021,2018,2352,CA-2021-109701,02/12/2021,03/12/2021,Same Day,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,79.47,3,0,22.2516,AM-10360
Consistent,32,1,2021,2018,2351,CA-2021-109701,02/12/2021,03/12/2021,Same Day,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",10.86,2,0,5.3214,AM-10360
Consistent,32,1,2021,2018,2350,CA-2021-109701,02/12/2021,03/12/2021,Same Day,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,69.456,2,0.2,22.5732,AM-10360
Consistent,32,1,2021,2018,2349,CA-2021-109701,02/12/2021,03/12/2021,Same Day,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,9.024,6,0.2,3.1584,AM-10360
Consistent,32,1,2021,2018,8485,CA-2021-142391,24/09/2021,24/09/2021,Same Day,Philip Brown,Consumer,United States,Seattle,Washington,98115,West,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,199.8,10,0,71.928,PB-19150
Consistent,32,1,2021,2018,3448,CA-2021-102554,11/06/2021,15/06/2021,Standard Class,Kristina Nunn,Home Office,United States,Auburn,Alabama,36830,South,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.76,2,0,1.0904,KN-16705
Consistent,32,1,2021,2018,2486,CA-2021-126067,28/08/2021,03/09/2021,Standard Class,Kristina Nunn,Home Office,United States,Seattle,Washington,98105,West,OFF-AR-10003856,Office Supplies,Art,Newell 344,5.56,2,0,1.4456,KN-16705
Consistent,32,1,2021,2018,2485,CA-2021-126067,28/08/2021,03/09/2021,Standard Class,Kristina Nunn,Home Office,United States,Seattle,Washington,98105,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,99.68,5,0.2,32.396,KN-16705
Consistent,32,1,2021,2018,2484,CA-2021-126067,28/08/2021,03/09/2021,Standard Class,Kristina Nunn,Home Office,United States,Seattle,Washington,98105,West,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",1137.75,5,0,250.305,KN-16705
Consistent,32,1,2021,2018,2483,CA-2021-126067,28/08/2021,03/09/2021,Standard Class,Kristina Nunn,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10000912,Technology,Phones,Anker 24W Portable Micro USB Car Charger,35.168,4,0.2,11.4296,KN-16705
Consistent,32,1,2021,2018,2329,CA-2021-138422,23/09/2021,26/09/2021,First Class,Kristina Nunn,Home Office,United States,Fort Collins,Colorado,80525,West,OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,14.352,3,0.2,5.2026,KN-16705
Consistent,-158,1,2019,2018,8195,CA-2019-141327,30/11/2019,03/12/2019,First Class,Lena Radford,Consumer,United States,Durham,North Carolina,27707,South,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,335.744,2,0.2,25.1808,LR-16915
Consistent,-158,1,2019,2018,8194,CA-2019-141327,30/11/2019,03/12/2019,First Class,Lena Radford,Consumer,United States,Durham,North Carolina,27707,South,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,98.352,3,0.2,9.835200000,LR-16915
Consistent,-158,1,2019,2018,8193,CA-2019-141327,30/11/2019,03/12/2019,First Class,Lena Radford,Consumer,United States,Durham,North Carolina,27707,South,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,6.048,7,0.7,-4.2336,LR-16915
Consistent,-158,1,2019,2018,6900,US-2019-165512,24/05/2019,26/05/2019,Second Class,Vivek Sundaresam,Consumer,United States,Naperville,Illinois,60540,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,7.656,6,0.8,-13.0152,VS-21820
Consistent,-158,1,2019,2018,6899,US-2019-165512,24/05/2019,26/05/2019,Second Class,Vivek Sundaresam,Consumer,United States,Naperville,Illinois,60540,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",602.651,7,0.3,-163.5767,VS-21820
Returning,32,1,2021,2018,9531,CA-2021-111759,08/07/2021,12/07/2021,Standard Class,Mathew Reese,Home Office,United States,Seattle,Washington,98103,West,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,52.76,2,0,24.2696,MR-17545
Returning,32,1,2021,2018,1798,US-2021-139465,27/08/2021,30/08/2021,First Class,Mathew Reese,Home Office,United States,New York City,New York,10024,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,37.008,6,0.2,11.565,MR-17545
Returning,32,1,2021,2018,1797,US-2021-139465,27/08/2021,30/08/2021,First Class,Mathew Reese,Home Office,United States,New York City,New York,10024,East,TEC-PH-10000455,Technology,Phones,GE 30522EE2,347.97,3,0,100.9113,MR-17545
Returning,32,1,2021,2018,1796,US-2021-139465,27/08/2021,30/08/2021,First Class,Mathew Reese,Home Office,United States,New York City,New York,10024,East,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,63.84,8,0,16.5984,MR-17545
Sleeping,-158,0,2019,2018,,,,,,Ricardo Sperren,,,,,,,,,,,,,,,RS-19420
New,,1,2018,2018,7103,CA-2018-117478,21/09/2018,24/09/2018,First Class,Larry Hughes,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",6.57,3,0.7,-5.037,LH-16750
New,,1,2018,2018,3629,CA-2018-169726,09/08/2018,13/08/2018,Standard Class,Joseph Holt,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,2060.744,7,0.2,643.9825,JH-15985
New,,1,2018,2018,5396,CA-2018-104829,18/11/2018,21/11/2018,Second Class,John Grady,Corporate,United States,Provo,Utah,84604,West,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",21.98,7,0,9.891,JG-15805
New,,1,2018,2018,3880,CA-2018-151001,05/04/2018,07/04/2018,First Class,John Grady,Corporate,United States,Decatur,Illinois,62521,Central,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,52.096,4,0.2,3.9072,JG-15805
New,,1,2018,2018,3879,CA-2018-151001,05/04/2018,07/04/2018,First Class,John Grady,Corporate,United States,Decatur,Illinois,62521,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",49.632,4,0.2,3.7224,JG-15805
New,,1,2018,2018,3827,CA-2018-132801,07/10/2018,12/10/2018,Standard Class,John Grady,Corporate,United States,Dallas,Texas,75217,Central,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",107.44,10,0.2,10.744,JG-15805
Consistent,48,1,2020,2018,7879,CA-2020-160241,29/11/2020,04/12/2020,Second Class,Daniel Raglin,Home Office,United States,Aurora,Illinois,60505,Central,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",242.176,4,0.6,-302.72,DR-12940
Consistent,48,1,2020,2018,7668,US-2020-140158,04/10/2020,08/10/2020,Standard Class,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908,East,OFF-ST-10000136,Office Supplies,Storage,Letter Size File,119.1,3,0,34.539,DR-12940
Consistent,48,1,2020,2018,7667,US-2020-140158,04/10/2020,08/10/2020,Standard Class,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,5399.91,9,0,2591.9568,DR-12940
Consistent,48,1,2020,2018,7666,US-2020-140158,04/10/2020,08/10/2020,Standard Class,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908,East,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,30.4,1,0,13.984,DR-12940
Consistent,48,1,2020,2018,7562,CA-2020-105746,30/12/2020,01/01/2021,First Class,Brian Dahlen,Consumer,United States,Lancaster,Pennsylvania,17602,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",170.786,1,0.3,0,BD-11605
Consistent,48,1,2020,2018,1132,CA-2020-112102,12/04/2020,16/04/2020,Standard Class,Brian Dahlen,Consumer,United States,Springfield,Virginia,22153,South,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,63.9,5,0,28.755,BD-11605
Consistent,48,1,2020,2018,1131,CA-2020-112102,12/04/2020,16/04/2020,Standard Class,Brian Dahlen,Consumer,United States,Springfield,Virginia,22153,South,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,40.99,1,0,20.0851,BD-11605
Consistent,48,1,2020,2018,1130,CA-2020-112102,12/04/2020,16/04/2020,Standard Class,Brian Dahlen,Consumer,United States,Springfield,Virginia,22153,South,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,343.92,4,0,75.6624,BD-11605
Consistent,32,1,2021,2018,6004,US-2021-146878,21/09/2021,27/09/2021,Standard Class,Dan Lawera,Consumer,United States,Miami,Florida,33142,South,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",12.294,1,0.7,-8.6058,DL-12865
Consistent,32,1,2021,2018,1885,CA-2021-154718,19/01/2021,23/01/2021,Second Class,Dan Lawera,Consumer,United States,Keller,Texas,76248,Central,OFF-LA-10003714,Office Supplies,Labels,Avery 510,6,2,0.2,2.1,DL-12865
New,,1,2018,2018,4899,US-2018-122021,15/10/2018,17/10/2018,First Class,Anna Chung,Consumer,United States,Parma,Ohio,44134,East,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,7.968,2,0.2,2.8884,AC-10660
New,,1,2018,2018,4898,US-2018-122021,15/10/2018,17/10/2018,First Class,Anna Chung,Consumer,United States,Parma,Ohio,44134,East,FUR-CH-10003761,Furniture,Chairs,Global Italian Leather Office Chair,183.372,2,0.3,-7.8588,AC-10660
Consistent,32,1,2021,2018,8992,US-2021-139577,01/10/2021,06/10/2021,Standard Class,Tanja Norvell,Home Office,United States,San Francisco,California,94110,West,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,104.75,5,0,21.9975,TN-21040
New,,1,2018,2018,1983,CA-2018-122749,03/12/2018,09/12/2018,Standard Class,Nathan Gelder,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,479.96,4,0,134.3888,NG-18430
New,,1,2018,2018,389,CA-2018-115973,24/11/2018,26/11/2018,First Class,Nathan Gelder,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,2.624,1,0.2,0.4264,NG-18430
Consistent,32,1,2021,2018,8119,US-2021-106551,22/07/2021,27/07/2021,Standard Class,Eric Barreto,Consumer,United States,Chicago,Illinois,60653,Central,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,526.344,4,0.3,-75.192,EB-13930
New,,1,2018,2018,6805,CA-2018-152233,05/10/2018,06/10/2018,First Class,Keith Herrera,Consumer,United States,Pomona,California,91767,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,99.98,2,0,34.993,KH-16510
New,,1,2018,2018,3295,CA-2018-138023,15/08/2018,18/08/2018,First Class,Keith Herrera,Consumer,United States,Dallas,Texas,75081,Central,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,30.96,8,0.8,-52.632,KH-16510
New,,1,2018,2018,3150,US-2018-109036,20/12/2018,25/12/2018,Standard Class,Keith Herrera,Consumer,United States,Seattle,Washington,98103,West,OFF-LA-10002043,Office Supplies,Labels,Avery 489,31.05,3,0,14.904,KH-16510
New,,1,2018,2018,6603,CA-2018-154095,02/12/2018,07/12/2018,Standard Class,Odella Nelson,Corporate,United States,Clinton,Maryland,20735,East,OFF-LA-10000634,Office Supplies,Labels,Avery 509,15.66,6,0,7.2036,ON-18715
New,,1,2018,2018,6602,CA-2018-154095,02/12/2018,07/12/2018,Standard Class,Odella Nelson,Corporate,United States,Clinton,Maryland,20735,East,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",239.84,8,0,64.7568,ON-18715
New,,1,2018,2018,6601,CA-2018-154095,02/12/2018,07/12/2018,Standard Class,Odella Nelson,Corporate,United States,Clinton,Maryland,20735,East,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,146.82,3,0,73.41,ON-18715
New,,1,2018,2018,6600,CA-2018-154095,02/12/2018,07/12/2018,Standard Class,Odella Nelson,Corporate,United States,Clinton,Maryland,20735,East,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",60.72,3,0,23.6808,ON-18715
New,,1,2018,2018,3699,CA-2018-140039,13/09/2018,17/09/2018,Standard Class,Odella Nelson,Corporate,United States,Tempe,Arizona,85281,West,OFF-ST-10001034,Office Supplies,Storage,Eldon File Chest Portable File,79.4,5,0.2,5.955000000,ON-18715
New,,1,2018,2018,2722,CA-2018-121286,04/11/2018,08/11/2018,Second Class,Odella Nelson,Corporate,United States,Cary,North Carolina,27511,South,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,58.24,5,0.2,5.096,ON-18715
New,,1,2018,2018,2721,CA-2018-121286,04/11/2018,08/11/2018,Second Class,Odella Nelson,Corporate,United States,Cary,North Carolina,27511,South,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,8.376,3,0.2,2.7222,ON-18715
Consistent,-158,1,2019,2018,7615,CA-2019-113740,24/08/2019,28/08/2019,Second Class,Shahid Collister,Consumer,United States,New York City,New York,10035,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",14.91,3,0,4.6221,SC-20380
Consistent,-158,1,2019,2018,2462,CA-2019-142419,11/07/2019,13/07/2019,Second Class,Shahid Collister,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",98.352,3,0.2,34.4232,SC-20380
Consistent,-158,1,2019,2018,2461,CA-2019-142419,11/07/2019,13/07/2019,Second Class,Shahid Collister,Consumer,United States,Seattle,Washington,98115,West,OFF-PA-10001763,Office Supplies,Paper,Xerox 1896,29.97,3,0,13.4865,SC-20380
Consistent,48,1,2020,2018,9019,CA-2020-161361,26/03/2020,28/03/2020,Second Class,Mark Van Huff,Consumer,United States,Pocatello,Idaho,83201,West,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",17.04,3,0.2,5.538,MV-17485
Consistent,48,1,2020,2018,9018,CA-2020-161361,26/03/2020,28/03/2020,Second Class,Mark Van Huff,Consumer,United States,Pocatello,Idaho,83201,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",17.64,3,0,8.6436,MV-17485
Consistent,48,1,2020,2018,5880,CA-2020-133319,05/09/2020,11/09/2020,Standard Class,Mark Van Huff,Consumer,United States,New York City,New York,10011,East,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,192.16,4,0,92.2368,MV-17485
New,,1,2018,2018,5254,US-2018-131982,07/03/2018,11/03/2018,Second Class,Nora Pelletier,Home Office,United States,Des Moines,Washington,98198,West,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.648,2,0.2,33.64,NP-18685
New,,1,2018,2018,17,CA-2018-105893,11/11/2018,18/11/2018,Standard Class,Pete Kriz,Consumer,United States,Madison,Wisconsin,53711,Central,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",665.88,6,0,13.3176,PK-19075
Returning,32,1,2021,2018,4621,CA-2021-145219,24/12/2021,25/12/2021,First Class,Robert Marley,Home Office,United States,Los Angeles,California,90049,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,90.48,3,0.2,33.93,RM-19675
Returning,32,1,2021,2018,4620,CA-2021-145219,24/12/2021,25/12/2021,First Class,Robert Marley,Home Office,United States,Los Angeles,California,90049,West,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,2879.952,6,0.2,1007.9832,RM-19675
New,,1,2020,2020,8919,US-2020-144057,09/05/2020,13/05/2020,Standard Class,Cynthia Voltz,Corporate,United States,Austin,Texas,78745,Central,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,18.528,6,0.8,-27.792,CV-12805
New,,1,2020,2020,8918,US-2020-144057,09/05/2020,13/05/2020,Standard Class,Cynthia Voltz,Corporate,United States,Austin,Texas,78745,Central,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,76.64,2,0.2,26.824,CV-12805
New,,1,2020,2020,8917,US-2020-144057,09/05/2020,13/05/2020,Standard Class,Cynthia Voltz,Corporate,United States,Austin,Texas,78745,Central,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,48.784,4,0.8,-131.7168,CV-12805
New,,1,2020,2020,8916,US-2020-144057,09/05/2020,13/05/2020,Standard Class,Cynthia Voltz,Corporate,United States,Austin,Texas,78745,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,13.184,4,0.8,-20.4352,CV-12805
New,,1,2020,2020,8915,US-2020-144057,09/05/2020,13/05/2020,Standard Class,Cynthia Voltz,Corporate,United States,Austin,Texas,78745,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",856.656,6,0.2,107.082,CV-12805
New,,1,2020,2020,963,CA-2020-120859,01/09/2020,04/09/2020,First Class,Cynthia Voltz,Corporate,United States,San Francisco,California,94110,West,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",21.88,2,0,10.94,CV-12805
New,,1,2018,2018,8246,US-2018-143581,19/08/2018,23/08/2018,Standard Class,Bill Shonely,Corporate,United States,Columbus,Georgia,31907,South,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,3,0,10.3473,BS-11365
New,,1,2018,2018,8000,US-2018-148194,04/05/2018,07/05/2018,First Class,Bill Shonely,Corporate,United States,Seattle,Washington,98105,West,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,57.68,4,0,19.0344,BS-11365
New,,1,2018,2018,7999,US-2018-148194,04/05/2018,07/05/2018,First Class,Bill Shonely,Corporate,United States,Seattle,Washington,98105,West,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",12.18,7,0,3.8976,BS-11365
New,,1,2018,2018,4251,CA-2018-168130,19/09/2018,19/09/2018,Same Day,Bill Shonely,Corporate,United States,New York City,New York,10011,East,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,887.103,7,0.1,177.4206,BS-11365
Sleeping,32,0,2021,2018,,,,,,Harold Dahlen,,,,,,,,,,,,,,,HD-14785
Consistent,32,1,2021,2018,9732,CA-2021-124261,14/11/2021,19/11/2021,Standard Class,Joe Elijah,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10003504,Office Supplies,Art,Newell 347,34.24,8,0,9.9296,JE-15715
Consistent,32,1,2021,2018,8790,CA-2021-126914,15/06/2021,19/06/2021,Standard Class,Joe Elijah,Consumer,United States,Monroe,North Carolina,28110,South,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,77.728,2,0.2,-3.886400000,JE-15715
Consistent,32,1,2021,2018,8789,CA-2021-126914,15/06/2021,19/06/2021,Standard Class,Joe Elijah,Consumer,United States,Monroe,North Carolina,28110,South,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,698.352,3,0.2,52.3764,JE-15715
Consistent,32,1,2021,2018,7914,US-2021-105697,25/08/2021,27/08/2021,First Class,Joe Elijah,Consumer,United States,Cleveland,Ohio,44105,East,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",25.696,2,0.2,1.9272,JE-15715
Consistent,32,1,2021,2018,6863,CA-2021-128965,17/04/2021,22/04/2021,Standard Class,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",218.352,3,0.2,-19.1058,PS-18760
Consistent,32,1,2021,2018,6862,CA-2021-128965,17/04/2021,22/04/2021,Standard Class,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-LA-10003190,Office Supplies,Labels,Avery 474,23.04,8,0,11.2896,PS-18760
Consistent,32,1,2021,2018,6861,CA-2021-128965,17/04/2021,22/04/2021,Standard Class,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,274.89,11,0,46.7313,PS-18760
Consistent,32,1,2021,2018,6860,CA-2021-128965,17/04/2021,22/04/2021,Standard Class,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,10.9,5,0,3.597,PS-18760
Consistent,32,1,2021,2018,6859,CA-2021-128965,17/04/2021,22/04/2021,Standard Class,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-LA-10001404,Office Supplies,Labels,Avery 517,7.38,2,0,3.4686,PS-18760
Consistent,32,1,2021,2018,6858,CA-2021-128965,17/04/2021,22/04/2021,Standard Class,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",28.14,3,0,13.5072,PS-18760
Consistent,32,1,2021,2018,6815,CA-2021-156237,14/09/2021,15/09/2021,First Class,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-MA-10001681,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,241.17,2,0.7,-168.819,PS-18760
Consistent,32,1,2021,2018,6814,CA-2021-156237,14/09/2021,15/09/2021,First Class,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,127.936,8,0.2,4.7976,PS-18760
Consistent,32,1,2021,2018,6813,CA-2021-156237,14/09/2021,15/09/2021,First Class,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,18.312,4,0.7,-12.208,PS-18760
Consistent,32,1,2021,2018,6812,CA-2021-156237,14/09/2021,15/09/2021,First Class,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,113.372,2,0.3,-29.1528,PS-18760
