id,Agent Name,Leader 1,Leader Name,Location,Month Start Date,Calls Offered,Calls Not Answered,Calls Answered,Total Duration,Sentiment,Transfers,Not Answered Percent < 5,Sentiment Score >= 0,Not Answered Rate,Agent Avg Duration,Met Sentiment Goal,Met Not Answered Rate
76,"Crayden, Papageno",7,"Randlesome, Norrie",Truro,1/3/2021,952.0,43.0,909.0,8568.0,51.0,,5.0,0.0,0.045,9.0,1.0,1.0
76,"Crayden, Papageno",7,"Randlesome, Norrie",Truro,1/4/2021,808.0,78.0,730.0,5656.0,-88.0,,5.0,0.0,0.097,8.0,0.0,0.0
76,"Crayden, Papageno",7,"Randlesome, Norrie",Truro,1/5/2021,604.0,35.0,569.0,7852.0,-3.0,9.0,5.0,0.0,0.058,14.0,0.0,0.0
76,"Crayden, Papageno",7,"Randlesome, Norrie",Truro,1/6/2021,745.0,15.0,730.0,13410.0,-26.0,27.0,5.0,0.0,0.02,18.0,0.0,1.0
76,"Crayden, Papageno",7,"Randlesome, Norrie",Truro,1/7/2021,489.0,29.0,460.0,4401.0,100.0,17.0,5.0,0.0,0.059,10.0,1.0,0.0
76,"Crayden, Papageno",7,"Randlesome, Norrie",Truro,1/8/2021,516.0,82.0,434.0,8772.0,-22.0,19.0,5.0,0.0,0.159,20.0,0.0,0.0
76,"Crayden, Papageno",7,"Randlesome, Norrie",Truro,1/9/2021,964.0,32.0,932.0,12532.0,-31.0,27.0,5.0,0.0,0.033,13.0,0.0,1.0
76,"Crayden, Papageno",7,"Randlesome, Norrie",Truro,1/10/2021,587.0,59.0,528.0,2935.0,38.0,17.0,5.0,0.0,0.101,6.0,1.0,0.0
76,"Crayden, Papageno",7,"Randlesome, Norrie",Truro,1/11/2021,697.0,78.0,619.0,6273.0,69.0,12.0,5.0,0.0,0.112,10.0,1.0,0.0
76,"Crayden, Papageno",7,"Randlesome, Norrie",Truro,1/12/2021,861.0,48.0,813.0,2583.0,-9.0,0.0,5.0,0.0,0.056,3.0,0.0,0.0
78,"Railton, Mariel",7,"Randlesome, Norrie",Truro,1/1/2021,747.0,5.0,742.0,2988.0,-19.0,,5.0,0.0,0.007,4.0,0.0,1.0
78,"Railton, Mariel",7,"Randlesome, Norrie",Truro,1/2/2021,661.0,78.0,583.0,6610.0,3.0,,5.0,0.0,0.118,11.0,1.0,0.0
78,"Railton, Mariel",7,"Randlesome, Norrie",Truro,1/3/2021,868.0,51.0,817.0,9548.0,41.0,,5.0,0.0,0.059,12.0,1.0,0.0
78,"Railton, Mariel",7,"Randlesome, Norrie",Truro,1/4/2021,990.0,61.0,929.0,16830.0,-90.0,,5.0,0.0,0.062,18.0,0.0,0.0
78,"Railton, Mariel",7,"Randlesome, Norrie",Truro,1/5/2021,883.0,34.0,849.0,3532.0,65.0,6.0,5.0,0.0,0.039,4.0,1.0,1.0
78,"Railton, Mariel",7,"Randlesome, Norrie",Truro,1/6/2021,842.0,33.0,809.0,13472.0,45.0,11.0,5.0,0.0,0.039,17.0,1.0,1.0
78,"Railton, Mariel",7,"Randlesome, Norrie",Truro,1/7/2021,442.0,8.0,434.0,2652.0,94.0,11.0,5.0,0.0,0.018,6.0,1.0,1.0
78,"Railton, Mariel",7,"Randlesome, Norrie",Truro,1/8/2021,564.0,21.0,543.0,11280.0,96.0,16.0,5.0,0.0,0.037,21.0,1.0,1.0
78,"Railton, Mariel",7,"Randlesome, Norrie",Truro,1/9/2021,697.0,42.0,655.0,9061.0,92.0,17.0,5.0,0.0,0.06,14.0,1.0,0.0
78,"Railton, Mariel",7,"Randlesome, Norrie",Truro,1/10/2021,519.0,79.0,440.0,6228.0,97.0,27.0,5.0,0.0,0.152,14.0,1.0,0.0
78,"Railton, Mariel",7,"Randlesome, Norrie",Truro,1/11/2021,428.0,61.0,367.0,2996.0,66.0,14.0,5.0,0.0,0.143,8.0,1.0,0.0
78,"Railton, Mariel",7,"Randlesome, Norrie",Truro,1/12/2021,587.0,19.0,568.0,9979.0,14.0,15.0,5.0,0.0,0.032,18.0,1.0,1.0
79,"Floris, Jeremie",7,"Randlesome, Norrie",Truro,1/1/2021,540.0,24.0,516.0,5940.0,30.0,,5.0,0.0,0.044,12.0,1.0,1.0
79,"Floris, Jeremie",7,"Randlesome, Norrie",Truro,1/2/2021,412.0,43.0,369.0,5768.0,-89.0,,5.0,0.0,0.104,16.0,0.0,0.0
79,"Floris, Jeremie",7,"Randlesome, Norrie",Truro,1/3/2021,802.0,83.0,719.0,6416.0,-48.0,,5.0,0.0,0.103,9.0,0.0,0.0
79,"Floris, Jeremie",7,"Randlesome, Norrie",Truro,1/4/2021,745.0,49.0,696.0,8940.0,-64.0,,5.0,0.0,0.066,13.0,0.0,0.0
79,"Floris, Jeremie",7,"Randlesome, Norrie",Truro,1/5/2021,474.0,66.0,408.0,7110.0,-54.0,24.0,5.0,0.0,0.139,17.0,0.0,0.0
79,"Floris, Jeremie",7,"Randlesome, Norrie",Truro,1/6/2021,949.0,8.0,941.0,3796.0,-87.0,16.0,5.0,0.0,0.008,4.0,0.0,1.0
79,"Floris, Jeremie",7,"Randlesome, Norrie",Truro,1/7/2021,500.0,21.0,479.0,5500.0,-81.0,11.0,5.0,0.0,0.042,11.0,0.0,1.0
79,"Floris, Jeremie",7,"Randlesome, Norrie",Truro,1/8/2021,985.0,51.0,934.0,19700.0,-88.0,10.0,5.0,0.0,0.052,21.0,0.0,0.0
79,"Floris, Jeremie",7,"Randlesome, Norrie",Truro,1/9/2021,856.0,61.0,795.0,10272.0,66.0,11.0,5.0,0.0,0.071,13.0,1.0,0.0
79,"Floris, Jeremie",7,"Randlesome, Norrie",Truro,1/10/2021,491.0,66.0,425.0,6383.0,-12.0,14.0,5.0,0.0,0.134,15.0,0.0,0.0
79,"Floris, Jeremie",7,"Randlesome, Norrie",Truro,1/11/2021,788.0,42.0,746.0,11032.0,38.0,6.0,5.0,0.0,0.053,15.0,1.0,0.0
79,"Floris, Jeremie",7,"Randlesome, Norrie",Truro,1/12/2021,461.0,44.0,417.0,2305.0,39.0,22.0,5.0,0.0,0.095,6.0,1.0,0.0
89,"Knevett, Rod",7,"Randlesome, Norrie",Truro,1/1/2021,746.0,2.0,744.0,7460.0,-22.0,,5.0,0.0,0.003,10.0,0.0,1.0
89,"Knevett, Rod",7,"Randlesome, Norrie",Truro,1/2/2021,484.0,60.0,424.0,8228.0,-28.0,,5.0,0.0,0.124,19.0,0.0,0.0
89,"Knevett, Rod",7,"Randlesome, Norrie",Truro,1/3/2021,617.0,15.0,602.0,3702.0,52.0,,5.0,0.0,0.024,6.0,1.0,1.0
89,"Knevett, Rod",7,"Randlesome, Norrie",Truro,1/4/2021,428.0,31.0,397.0,8132.0,19.0,,5.0,0.0,0.072,20.0,1.0,0.0
89,"Knevett, Rod",7,"Randlesome, Norrie",Truro,1/5/2021,760.0,5.0,755.0,11400.0,-80.0,18.0,5.0,0.0,0.007,15.0,0.0,1.0
89,"Knevett, Rod",7,"Randlesome, Norrie",Truro,1/6/2021,495.0,44.0,451.0,3960.0,89.0,24.0,5.0,0.0,0.089,9.0,1.0,0.0
89,"Knevett, Rod",7,"Randlesome, Norrie",Truro,1/7/2021,628.0,3.0,625.0,6908.0,20.0,21.0,5.0,0.0,0.005,11.0,1.0,1.0
89,"Knevett, Rod",7,"Randlesome, Norrie",Truro,1/8/2021,585.0,82.0,503.0,5265.0,-4.0,19.0,5.0,0.0,0.14,10.0,0.0,0.0
89,"Knevett, Rod",7,"Randlesome, Norrie",Truro,1/9/2021,491.0,26.0,465.0,5892.0,-40.0,21.0,5.0,0.0,0.053,13.0,0.0,0.0
89,"Knevett, Rod",7,"Randlesome, Norrie",Truro,1/10/2021,725.0,51.0,674.0,13775.0,26.0,21.0,5.0,0.0,0.07,20.0,1.0,0.0
89,"Knevett, Rod",7,"Randlesome, Norrie",Truro,1/11/2021,727.0,31.0,696.0,12359.0,-12.0,0.0,5.0,0.0,0.043,18.0,0.0,1.0
89,"Knevett, Rod",7,"Randlesome, Norrie",Truro,1/12/2021,456.0,53.0,403.0,7752.0,72.0,24.0,5.0,0.0,0.116,19.0,1.0,0.0
90,"Ding, Trey",7,"Randlesome, Norrie",Truro,1/1/2021,467.0,9.0,458.0,6538.0,-100.0,,5.0,0.0,0.019,14.0,0.0,1.0
90,"Ding, Trey",7,"Randlesome, Norrie",Truro,1/2/2021,525.0,76.0,449.0,9450.0,18.0,,5.0,0.0,0.145,21.0,1.0,0.0
90,"Ding, Trey",7,"Randlesome, Norrie",Truro,1/3/2021,997.0,23.0,974.0,18943.0,31.0,,5.0,0.0,0.023,19.0,1.0,1.0
90,"Ding, Trey",7,"Randlesome, Norrie",Truro,1/4/2021,419.0,83.0,336.0,1676.0,-24.0,,5.0,0.0,0.198,5.0,0.0,0.0
90,"Ding, Trey",7,"Randlesome, Norrie",Truro,1/5/2021,846.0,56.0,790.0,6768.0,-25.0,13.0,5.0,0.0,0.066,9.0,0.0,0.0
90,"Ding, Trey",7,"Randlesome, Norrie",Truro,1/6/2021,788.0,59.0,729.0,15760.0,-80.0,10.0,5.0,0.0,0.075,22.0,0.0,0.0
90,"Ding, Trey",7,"Randlesome, Norrie",Truro,1/7/2021,876.0,29.0,847.0,10512.0,-41.0,0.0,5.0,0.0,0.033,12.0,0.0,1.0
90,"Ding, Trey",7,"Randlesome, Norrie",Truro,1/8/2021,572.0,63.0,509.0,10868.0,41.0,19.0,5.0,0.0,0.11,21.0,1.0,0.0
90,"Ding, Trey",7,"Randlesome, Norrie",Truro,1/9/2021,518.0,76.0,442.0,8806.0,30.0,15.0,5.0,0.0,0.147,20.0,1.0,0.0
90,"Ding, Trey",7,"Randlesome, Norrie",Truro,1/10/2021,895.0,56.0,839.0,3580.0,29.0,1.0,5.0,0.0,0.063,4.0,1.0,0.0
90,"Ding, Trey",7,"Randlesome, Norrie",Truro,1/11/2021,410.0,48.0,362.0,5330.0,-82.0,16.0,5.0,0.0,0.117,15.0,0.0,0.0
90,"Ding, Trey",7,"Randlesome, Norrie",Truro,1/12/2021,985.0,45.0,940.0,16745.0,62.0,1.0,5.0,0.0,0.046,18.0,1.0,1.0
92,"Lathleiffure, Niki",7,"Randlesome, Norrie",Truro,1/1/2021,614.0,19.0,595.0,7982.0,40.0,,5.0,0.0,0.031,13.0,1.0,1.0
92,"Lathleiffure, Niki",7,"Randlesome, Norrie",Truro,1/2/2021,797.0,49.0,748.0,15143.0,-59.0,,5.0,0.0,0.061,20.0,0.0,0.0
92,"Lathleiffure, Niki",7,"Randlesome, Norrie",Truro,1/3/2021,441.0,1.0,440.0,8379.0,54.0,,5.0,0.0,0.002,19.0,1.0,1.0
92,"Lathleiffure, Niki",7,"Randlesome, Norrie",Truro,1/4/2021,693.0,35.0,658.0,12474.0,2.0,,5.0,0.0,0.051,19.0,1.0,0.0
92,"Lathleiffure, Niki",7,"Randlesome, Norrie",Truro,1/5/2021,713.0,3.0,710.0,12121.0,-37.0,18.0,5.0,0.0,0.004,17.0,0.0,1.0
92,"Lathleiffure, Niki",7,"Randlesome, Norrie",Truro,1/6/2021,567.0,0.0,567.0,8505.0,31.0,9.0,5.0,0.0,0.0,15.0,1.0,1.0
92,"Lathleiffure, Niki",7,"Randlesome, Norrie",Truro,1/7/2021,705.0,79.0,626.0,7050.0,-71.0,12.0,5.0,0.0,0.112,11.0,0.0,0.0
92,"Lathleiffure, Niki",7,"Randlesome, Norrie",Truro,1/8/2021,814.0,81.0,733.0,12210.0,-42.0,1.0,5.0,0.0,0.1,17.0,0.0,0.0
92,"Lathleiffure, Niki",7,"Randlesome, Norrie",Truro,1/9/2021,587.0,80.0,507.0,9392.0,86.0,23.0,5.0,0.0,0.136,19.0,1.0,0.0
92,"Lathleiffure, Niki",7,"Randlesome, Norrie",Truro,1/10/2021,611.0,69.0,542.0,10387.0,14.0,6.0,5.0,0.0,0.113,19.0,1.0,0.0
92,"Lathleiffure, Niki",7,"Randlesome, Norrie",Truro,1/11/2021,724.0,63.0,661.0,13756.0,9.0,12.0,5.0,0.0,0.087,21.0,1.0,0.0
92,"Lathleiffure, Niki",7,"Randlesome, Norrie",Truro,1/12/2021,808.0,45.0,763.0,8888.0,94.0,25.0,5.0,0.0,0.056,12.0,1.0,0.0
95,"Ebenezer, Pren",7,"Randlesome, Norrie",Truro,1/1/2021,782.0,21.0,761.0,10948.0,76.0,,5.0,0.0,0.027,14.0,1.0,1.0
95,"Ebenezer, Pren",7,"Randlesome, Norrie",Truro,1/2/2021,819.0,58.0,761.0,17199.0,37.0,,5.0,0.0,0.071,23.0,1.0,0.0
95,"Ebenezer, Pren",7,"Randlesome, Norrie",Truro,1/3/2021,734.0,15.0,719.0,12478.0,-5.0,,5.0,0.0,0.02,17.0,0.0,1.0
95,"Ebenezer, Pren",7,"Randlesome, Norrie",Truro,1/4/2021,705.0,73.0,632.0,8460.0,-85.0,,5.0,0.0,0.104,13.0,0.0,0.0
95,"Ebenezer, Pren",7,"Randlesome, Norrie",Truro,1/5/2021,745.0,13.0,732.0,13410.0,29.0,17.0,5.0,0.0,0.017,18.0,1.0,1.0
95,"Ebenezer, Pren",7,"Randlesome, Norrie",Truro,1/6/2021,944.0,84.0,860.0,7552.0,-92.0,10.0,5.0,0.0,0.089,9.0,0.0,0.0
95,"Ebenezer, Pren",7,"Randlesome, Norrie",Truro,1/7/2021,900.0,74.0,826.0,12600.0,87.0,16.0,5.0,0.0,0.082,15.0,1.0,0.0
95,"Ebenezer, Pren",7,"Randlesome, Norrie",Truro,1/8/2021,850.0,68.0,782.0,4250.0,21.0,26.0,5.0,0.0,0.08,5.0,1.0,0.0
95,"Ebenezer, Pren",7,"Randlesome, Norrie",Truro,1/9/2021,548.0,83.0,465.0,7672.0,80.0,19.0,5.0,0.0,0.151,16.0,1.0,0.0
95,"Ebenezer, Pren",7,"Randlesome, Norrie",Truro,1/10/2021,428.0,72.0,356.0,5992.0,-20.0,25.0,5.0,0.0,0.168,17.0,0.0,0.0
95,"Ebenezer, Pren",7,"Randlesome, Norrie",Truro,1/11/2021,992.0,76.0,916.0,20832.0,-64.0,24.0,5.0,0.0,0.077,23.0,0.0,0.0
95,"Ebenezer, Pren",7,"Randlesome, Norrie",Truro,1/12/2021,458.0,52.0,406.0,7786.0,61.0,6.0,5.0,0.0,0.114,19.0,1.0,0.0
103,"Clew, Briana",7,"Randlesome, Norrie",Truro,1/1/2021,565.0,2.0,563.0,7910.0,65.0,,5.0,0.0,0.004,14.0,1.0,1.0
103,"Clew, Briana",7,"Randlesome, Norrie",Truro,1/2/2021,445.0,79.0,366.0,2225.0,-70.0,,5.0,0.0,0.178,6.0,0.0,0.0
103,"Clew, Briana",7,"Randlesome, Norrie",Truro,1/3/2021,584.0,25.0,559.0,8176.0,-10.0,,5.0,0.0,0.043,15.0,0.0,1.0
103,"Clew, Briana",7,"Randlesome, Norrie",Truro,1/4/2021,799.0,38.0,761.0,9588.0,-100.0,,5.0,0.0,0.048,13.0,0.0,1.0
103,"Clew, Briana",7,"Randlesome, Norrie",Truro,1/5/2021,501.0,50.0,451.0,4008.0,-53.0,24.0,5.0,0.0,0.1,9.0,0.0,0.0
103,"Clew, Briana",7,"Randlesome, Norrie",Truro,1/6/2021,448.0,78.0,370.0,3584.0,2.0,6.0,5.0,0.0,0.174,10.0,1.0,0.0
103,"Clew, Briana",7,"Randlesome, Norrie",Truro,1/7/2021,450.0,1.0,449.0,6300.0,66.0,8.0,5.0,0.0,0.002,14.0,1.0,1.0
103,"Clew, Briana",7,"Randlesome, Norrie",Truro,1/8/2021,763.0,30.0,733.0,9919.0,71.0,24.0,5.0,0.0,0.039,14.0,1.0,1.0
103,"Clew, Briana",7,"Randlesome, Norrie",Truro,1/9/2021,469.0,34.0,435.0,1407.0,-40.0,19.0,5.0,0.0,0.072,3.0,0.0,0.0
103,"Clew, Briana",7,"Randlesome, Norrie",Truro,1/10/2021,657.0,53.0,604.0,9855.0,8.0,19.0,5.0,0.0,0.081,16.0,1.0,0.0
103,"Clew, Briana",7,"Randlesome, Norrie",Truro,1/11/2021,666.0,49.0,617.0,9324.0,81.0,4.0,5.0,0.0,0.074,15.0,1.0,0.0
103,"Clew, Briana",7,"Randlesome, Norrie",Truro,1/12/2021,713.0,60.0,653.0,11408.0,-84.0,25.0,5.0,0.0,0.084,17.0,0.0,0.0
116,"Kitchingham, Seth",7,"Randlesome, Norrie",Truro,1/1/2021,,,,,,,5.0,0.0,,,,
116,"Kitchingham, Seth",7,"Randlesome, Norrie",Truro,1/2/2021,,,,,,,5.0,0.0,,,,
116,"Kitchingham, Seth",7,"Randlesome, Norrie",Truro,1/3/2021,,,,,,,5.0,0.0,,,,
116,"Kitchingham, Seth",7,"Randlesome, Norrie",Truro,1/4/2021,,,,,,,5.0,0.0,,,,
116,"Kitchingham, Seth",7,"Randlesome, Norrie",Truro,1/5/2021,461.0,0.0,461.0,9220.0,-15.0,3.0,5.0,0.0,0.0,20.0,0.0,1.0
116,"Kitchingham, Seth",7,"Randlesome, Norrie",Truro,1/6/2021,800.0,0.0,800.0,14400.0,-92.0,26.0,5.0,0.0,0.0,18.0,0.0,1.0
116,"Kitchingham, Seth",7,"Randlesome, Norrie",Truro,1/7/2021,451.0,73.0,378.0,2706.0,66.0,18.0,5.0,0.0,0.162,7.0,1.0,0.0
116,"Kitchingham, Seth",7,"Randlesome, Norrie",Truro,1/8/2021,829.0,39.0,790.0,11606.0,59.0,10.0,5.0,0.0,0.047,15.0,1.0,1.0
116,"Kitchingham, Seth",7,"Randlesome, Norrie",Truro,1/9/2021,699.0,4.0,695.0,12582.0,-75.0,15.0,5.0,0.0,0.006,18.0,0.0,1.0
116,"Kitchingham, Seth",7,"Randlesome, Norrie",Truro,1/10/2021,468.0,30.0,438.0,6552.0,37.0,26.0,5.0,0.0,0.064,15.0,1.0,0.0
116,"Kitchingham, Seth",7,"Randlesome, Norrie",Truro,1/11/2021,967.0,61.0,906.0,15472.0,-3.0,19.0,5.0,0.0,0.063,17.0,0.0,0.0
116,"Kitchingham, Seth",7,"Randlesome, Norrie",Truro,1/12/2021,618.0,20.0,598.0,5562.0,-48.0,13.0,5.0,0.0,0.032,9.0,0.0,1.0
118,"Aleksich, Gill",7,"Randlesome, Norrie",Truro,1/1/2021,,,,,,,5.0,0.0,,,,
118,"Aleksich, Gill",7,"Randlesome, Norrie",Truro,1/2/2021,,,,,,,5.0,0.0,,,,
118,"Aleksich, Gill",7,"Randlesome, Norrie",Truro,1/3/2021,,,,,,,5.0,0.0,,,,
118,"Aleksich, Gill",7,"Randlesome, Norrie",Truro,1/4/2021,,,,,,,5.0,0.0,,,,
118,"Aleksich, Gill",7,"Randlesome, Norrie",Truro,1/5/2021,767.0,11.0,756.0,13039.0,-16.0,3.0,5.0,0.0,0.014,17.0,0.0,1.0
118,"Aleksich, Gill",7,"Randlesome, Norrie",Truro,1/6/2021,434.0,47.0,387.0,8246.0,-44.0,0.0,5.0,0.0,0.108,21.0,0.0,0.0
118,"Aleksich, Gill",7,"Randlesome, Norrie",Truro,1/7/2021,616.0,34.0,582.0,3080.0,-4.0,11.0,5.0,0.0,0.055,5.0,0.0,0.0
118,"Aleksich, Gill",7,"Randlesome, Norrie",Truro,1/8/2021,726.0,75.0,651.0,7260.0,23.0,3.0,5.0,0.0,0.103,11.0,1.0,0.0
118,"Aleksich, Gill",7,"Randlesome, Norrie",Truro,1/9/2021,691.0,85.0,606.0,11056.0,59.0,24.0,5.0,0.0,0.123,18.0,1.0,0.0
118,"Aleksich, Gill",7,"Randlesome, Norrie",Truro,1/10/2021,673.0,22.0,651.0,6057.0,-90.0,13.0,5.0,0.0,0.033,9.0,0.0,1.0
118,"Aleksich, Gill",7,"Randlesome, Norrie",Truro,1/11/2021,641.0,2.0,639.0,13461.0,100.0,15.0,5.0,0.0,0.003,21.0,1.0,1.0
118,"Aleksich, Gill",7,"Randlesome, Norrie",Truro,1/12/2021,492.0,82.0,410.0,2952.0,94.0,12.0,5.0,0.0,0.167,7.0,1.0,0.0
121,"Bennis, Fanni",7,"Randlesome, Norrie",Truro,1/1/2021,,,,,,,5.0,0.0,,,,
121,"Bennis, Fanni",7,"Randlesome, Norrie",Truro,1/2/2021,,,,,,,5.0,0.0,,,,
121,"Bennis, Fanni",7,"Randlesome, Norrie",Truro,1/3/2021,,,,,,,5.0,0.0,,,,
121,"Bennis, Fanni",7,"Randlesome, Norrie",Truro,1/4/2021,,,,,,,5.0,0.0,,,,
121,"Bennis, Fanni",7,"Randlesome, Norrie",Truro,1/5/2021,983.0,52.0,931.0,19660.0,45.0,19.0,5.0,0.0,0.053,21.0,1.0,0.0
121,"Bennis, Fanni",7,"Randlesome, Norrie",Truro,1/6/2021,927.0,68.0,859.0,16686.0,-74.0,11.0,5.0,0.0,0.073,19.0,0.0,0.0
121,"Bennis, Fanni",7,"Randlesome, Norrie",Truro,1/7/2021,500.0,85.0,415.0,8000.0,79.0,27.0,5.0,0.0,0.17,19.0,1.0,0.0
121,"Bennis, Fanni",7,"Randlesome, Norrie",Truro,1/8/2021,746.0,27.0,719.0,8952.0,-78.0,24.0,5.0,0.0,0.036,12.0,0.0,1.0
121,"Bennis, Fanni",7,"Randlesome, Norrie",Truro,1/9/2021,585.0,62.0,523.0,4095.0,-94.0,26.0,5.0,0.0,0.106,8.0,0.0,0.0
121,"Bennis, Fanni",7,"Randlesome, Norrie",Truro,1/10/2021,648.0,53.0,595.0,9720.0,93.0,10.0,5.0,0.0,0.082,16.0,1.0,0.0
121,"Bennis, Fanni",7,"Randlesome, Norrie",Truro,1/11/2021,973.0,29.0,944.0,17514.0,36.0,2.0,5.0,0.0,0.03,19.0,1.0,1.0
121,"Bennis, Fanni",7,"Randlesome, Norrie",Truro,1/12/2021,517.0,11.0,506.0,7238.0,11.0,20.0,5.0,0.0,0.021,14.0,1.0,1.0
135,"Ianne, Bernadene",6,"Maplesden, Olly",Truro,1/1/2021,,,,,,,5.0,0.0,,,,
135,"Ianne, Bernadene",6,"Maplesden, Olly",Truro,1/2/2021,,,,,,,5.0,0.0,,,,
135,"Ianne, Bernadene",6,"Maplesden, Olly",Truro,1/3/2021,,,,,,,5.0,0.0,,,,
135,"Ianne, Bernadene",6,"Maplesden, Olly",Truro,1/4/2021,,,,,,,5.0,0.0,,,,
135,"Ianne, Bernadene",6,"Maplesden, Olly",Truro,1/5/2021,629.0,25.0,604.0,13209.0,-88.0,16.0,5.0,0.0,0.04,22.0,0.0,1.0
135,"Ianne, Bernadene",6,"Maplesden, Olly",Truro,1/6/2021,607.0,62.0,545.0,12747.0,-17.0,17.0,5.0,0.0,0.102,23.0,0.0,0.0
135,"Ianne, Bernadene",6,"Maplesden, Olly",Truro,1/7/2021,607.0,55.0,552.0,3035.0,0.0,20.0,5.0,0.0,0.091,5.0,1.0,0.0
135,"Ianne, Bernadene",6,"Maplesden, Olly",Truro,1/8/2021,466.0,24.0,442.0,4194.0,-13.0,12.0,5.0,0.0,0.052,9.0,0.0,0.0
135,"Ianne, Bernadene",6,"Maplesden, Olly",Truro,1/9/2021,685.0,24.0,661.0,2055.0,-70.0,17.0,5.0,0.0,0.035,3.0,0.0,1.0
135,"Ianne, Bernadene",6,"Maplesden, Olly",Truro,1/10/2021,925.0,12.0,913.0,13875.0,-97.0,1.0,5.0,0.0,0.013,15.0,0.0,1.0
135,"Ianne, Bernadene",6,"Maplesden, Olly",Truro,1/11/2021,520.0,58.0,462.0,6240.0,72.0,27.0,5.0,0.0,0.112,14.0,1.0,0.0
135,"Ianne, Bernadene",6,"Maplesden, Olly",Truro,1/12/2021,565.0,59.0,506.0,3390.0,-24.0,3.0,5.0,0.0,0.104,7.0,0.0,0.0
7,"Cohen, Moreen",8,"Colthard, Sarena",Digby,1/1/2021,652.0,8.0,644.0,8476.0,-23.0,,5.0,0.0,0.012,13.0,0.0,1.0
7,"Cohen, Moreen",8,"Colthard, Sarena",Digby,1/2/2021,963.0,11.0,952.0,11556.0,64.0,,5.0,0.0,0.011,12.0,1.0,1.0
7,"Cohen, Moreen",8,"Colthard, Sarena",Digby,1/3/2021,907.0,25.0,882.0,14512.0,46.0,,5.0,0.0,0.028,16.0,1.0,1.0
7,"Cohen, Moreen",8,"Colthard, Sarena",Digby,1/4/2021,684.0,35.0,649.0,9576.0,14.0,,5.0,0.0,0.051,15.0,1.0,0.0
7,"Cohen, Moreen",8,"Colthard, Sarena",Digby,1/5/2021,517.0,59.0,458.0,9823.0,23.0,5.0,5.0,0.0,0.114,21.0,1.0,0.0
7,"Cohen, Moreen",8,"Colthard, Sarena",Digby,1/6/2021,562.0,79.0,483.0,2810.0,75.0,26.0,5.0,0.0,0.141,6.0,1.0,0.0
7,"Cohen, Moreen",8,"Colthard, Sarena",Digby,1/7/2021,597.0,43.0,554.0,4179.0,-82.0,20.0,5.0,0.0,0.072,8.0,0.0,0.0
7,"Cohen, Moreen",8,"Colthard, Sarena",Digby,1/8/2021,698.0,72.0,626.0,10470.0,-34.0,15.0,5.0,0.0,0.103,17.0,0.0,0.0
7,"Cohen, Moreen",8,"Colthard, Sarena",Digby,1/9/2021,483.0,73.0,410.0,3864.0,77.0,5.0,5.0,0.0,0.151,9.0,1.0,0.0
7,"Cohen, Moreen",8,"Colthard, Sarena",Digby,1/10/2021,952.0,25.0,927.0,4760.0,98.0,9.0,5.0,0.0,0.026,5.0,1.0,1.0
7,"Cohen, Moreen",8,"Colthard, Sarena",Digby,1/11/2021,767.0,70.0,697.0,9204.0,-94.0,0.0,5.0,0.0,0.091,13.0,0.0,0.0
7,"Cohen, Moreen",8,"Colthard, Sarena",Digby,1/12/2021,421.0,55.0,366.0,5052.0,51.0,20.0,5.0,0.0,0.131,14.0,1.0,0.0
15,"Gullam, Eryn",8,"Colthard, Sarena",Digby,1/1/2021,793.0,4.0,789.0,9516.0,-47.0,,5.0,0.0,0.005,12.0,0.0,1.0
15,"Gullam, Eryn",8,"Colthard, Sarena",Digby,1/2/2021,941.0,66.0,875.0,15997.0,9.0,,5.0,0.0,0.07,18.0,1.0,0.0
15,"Gullam, Eryn",8,"Colthard, Sarena",Digby,1/3/2021,518.0,52.0,466.0,8288.0,64.0,,5.0,0.0,0.1,18.0,1.0,0.0
15,"Gullam, Eryn",8,"Colthard, Sarena",Digby,1/4/2021,524.0,51.0,473.0,11004.0,-14.0,,5.0,0.0,0.097,23.0,0.0,0.0
15,"Gullam, Eryn",8,"Colthard, Sarena",Digby,1/5/2021,636.0,74.0,562.0,8268.0,-86.0,16.0,5.0,0.0,0.116,15.0,0.0,0.0
15,"Gullam, Eryn",8,"Colthard, Sarena",Digby,1/6/2021,978.0,36.0,942.0,16626.0,-71.0,21.0,5.0,0.0,0.037,18.0,0.0,1.0
15,"Gullam, Eryn",8,"Colthard, Sarena",Digby,1/7/2021,584.0,38.0,546.0,11680.0,-100.0,6.0,5.0,0.0,0.065,21.0,0.0,0.0
15,"Gullam, Eryn",8,"Colthard, Sarena",Digby,1/8/2021,875.0,62.0,813.0,13125.0,-91.0,21.0,5.0,0.0,0.071,16.0,0.0,0.0
15,"Gullam, Eryn",8,"Colthard, Sarena",Digby,1/9/2021,572.0,1.0,571.0,3432.0,42.0,2.0,5.0,0.0,0.002,6.0,1.0,1.0
15,"Gullam, Eryn",8,"Colthard, Sarena",Digby,1/10/2021,900.0,67.0,833.0,2700.0,52.0,8.0,5.0,0.0,0.074,3.0,1.0,0.0
15,"Gullam, Eryn",8,"Colthard, Sarena",Digby,1/11/2021,744.0,56.0,688.0,5208.0,60.0,7.0,5.0,0.0,0.075,8.0,1.0,0.0
15,"Gullam, Eryn",8,"Colthard, Sarena",Digby,1/12/2021,670.0,64.0,606.0,10720.0,-23.0,13.0,5.0,0.0,0.096,18.0,0.0,0.0
