id,Agent Name,Leader 1,Leader Name,Month Start Date,Location,Calls Answered,Calls Not Answered,Not Answered Rate,Met Not Answered Rate,Not Answered Percent < 5,Calls Offered,Total Duration,Agent Avg Duration,Transfers,Sentiment,Sentiment Score >= 0,Met Sentiment Goal
14,"Mateo, Arturo",4,"Swallow, Dorian",1/5/2021,Halifax,725,59,0.075,FALSE,5,784,14112,19,18,44,0,TRUE
14,"Mateo, Arturo",4,"Swallow, Dorian",1/4/2021,Halifax,536,10,0.018,TRUE,5,546,2184,4,,-72,0,FALSE
14,"Mateo, Arturo",4,"Swallow, Dorian",1/3/2021,Halifax,798,12,0.015,TRUE,5,810,9720,12,,-59,0,FALSE
14,"Mateo, Arturo",4,"Swallow, Dorian",1/2/2021,Halifax,841,35,0.04,TRUE,5,876,8760,10,,-92,0,FALSE
14,"Mateo, Arturo",4,"Swallow, Dorian",1/1/2021,Halifax,809,2,0.002,TRUE,5,811,5677,7,,-46,0,FALSE
16,"Bilsborrow, Edy",4,"Swallow, Dorian",1/12/2021,Halifax,519,10,0.019,TRUE,5,529,7406,14,7,74,0,TRUE
16,"Bilsborrow, Edy",4,"Swallow, Dorian",1/11/2021,Halifax,876,67,0.071,FALSE,5,943,18860,22,2,-38,0,FALSE
16,"Bilsborrow, Edy",4,"Swallow, Dorian",1/10/2021,Halifax,836,22,0.026,TRUE,5,858,16302,20,14,-23,0,FALSE
16,"Bilsborrow, Edy",4,"Swallow, Dorian",1/9/2021,Halifax,806,6,0.007,TRUE,5,812,7308,9,22,73,0,TRUE
16,"Bilsborrow, Edy",4,"Swallow, Dorian",1/8/2021,Halifax,601,58,0.088,FALSE,5,659,7249,12,2,-49,0,FALSE
16,"Bilsborrow, Edy",4,"Swallow, Dorian",1/7/2021,Halifax,656,87,0.117,FALSE,5,743,5944,9,11,-52,0,FALSE
16,"Bilsborrow, Edy",4,"Swallow, Dorian",1/6/2021,Halifax,867,20,0.023,TRUE,5,887,2661,3,2,81,0,TRUE
16,"Bilsborrow, Edy",4,"Swallow, Dorian",1/5/2021,Halifax,768,44,0.054,FALSE,5,812,11368,15,1,-83,0,FALSE
16,"Bilsborrow, Edy",4,"Swallow, Dorian",1/4/2021,Halifax,719,30,0.04,TRUE,5,749,2247,3,,40,0,TRUE
16,"Bilsborrow, Edy",4,"Swallow, Dorian",1/3/2021,Halifax,673,43,0.06,FALSE,5,716,2148,3,,-74,0,FALSE
16,"Bilsborrow, Edy",4,"Swallow, Dorian",1/2/2021,Halifax,807,7,0.009,TRUE,5,814,8140,10,,-5,0,FALSE
16,"Bilsborrow, Edy",4,"Swallow, Dorian",1/1/2021,Halifax,402,22,0.052,FALSE,5,424,3392,8,,0,0,TRUE
20,"Tremmel, Tommy",5,"Gallardo, Silvan",1/12/2021,Halifax,557,39,0.065,FALSE,5,596,1788,3,22,-96,0,FALSE
20,"Tremmel, Tommy",5,"Gallardo, Silvan",1/11/2021,Halifax,606,81,0.118,FALSE,5,687,14427,24,24,67,0,TRUE
20,"Tremmel, Tommy",5,"Gallardo, Silvan",1/10/2021,Halifax,441,21,0.045,TRUE,5,462,6468,15,8,36,0,TRUE
20,"Tremmel, Tommy",5,"Gallardo, Silvan",1/9/2021,Halifax,680,72,0.096,FALSE,5,752,3008,4,11,75,0,TRUE
20,"Tremmel, Tommy",5,"Gallardo, Silvan",1/8/2021,Halifax,605,14,0.023,TRUE,5,619,12999,21,27,89,0,TRUE
20,"Tremmel, Tommy",5,"Gallardo, Silvan",1/7/2021,Halifax,355,86,0.195,FALSE,5,441,5733,16,27,41,0,TRUE
20,"Tremmel, Tommy",5,"Gallardo, Silvan",1/6/2021,Halifax,739,17,0.022,TRUE,5,756,12852,17,11,20,0,TRUE
20,"Tremmel, Tommy",5,"Gallardo, Silvan",1/5/2021,Halifax,701,24,0.033,TRUE,5,725,3625,5,15,36,0,TRUE
20,"Tremmel, Tommy",5,"Gallardo, Silvan",1/4/2021,Halifax,522,27,0.049,TRUE,5,549,3294,6,,-65,0,FALSE
20,"Tremmel, Tommy",5,"Gallardo, Silvan",1/3/2021,Halifax,640,41,0.06,FALSE,5,681,9534,15,,12,0,TRUE
20,"Tremmel, Tommy",5,"Gallardo, Silvan",1/2/2021,Halifax,590,37,0.059,FALSE,5,627,11286,19,,-12,0,FALSE
20,"Tremmel, Tommy",5,"Gallardo, Silvan",1/1/2021,Halifax,749,18,0.023,TRUE,5,767,9971,13,,20,0,TRUE
23,"Speek, Demetra",4,"Swallow, Dorian",1/12/2021,Halifax,833,76,0.084,FALSE,5,909,3636,4,3,23,0,TRUE
23,"Speek, Demetra",4,"Swallow, Dorian",1/11/2021,Halifax,373,34,0.084,FALSE,5,407,7326,20,11,-17,0,FALSE
23,"Speek, Demetra",4,"Swallow, Dorian",1/10/2021,Halifax,840,66,0.073,FALSE,5,906,3624,4,25,-51,0,FALSE
23,"Speek, Demetra",4,"Swallow, Dorian",1/9/2021,Halifax,702,58,0.076,FALSE,5,760,12160,17,6,51,0,TRUE
23,"Speek, Demetra",4,"Swallow, Dorian",1/8/2021,Halifax,743,51,0.064,FALSE,5,794,6352,9,23,31,0,TRUE
23,"Speek, Demetra",4,"Swallow, Dorian",1/7/2021,Halifax,742,84,0.102,FALSE,5,826,15694,21,2,-56,0,FALSE
23,"Speek, Demetra",4,"Swallow, Dorian",1/6/2021,Halifax,948,12,0.013,TRUE,5,960,4800,5,16,-29,0,FALSE
23,"Speek, Demetra",4,"Swallow, Dorian",1/5/2021,Halifax,742,73,0.09,FALSE,5,815,4075,5,2,-63,0,FALSE
23,"Speek, Demetra",4,"Swallow, Dorian",1/4/2021,Halifax,512,66,0.114,FALSE,5,578,11560,23,,55,0,TRUE
23,"Speek, Demetra",4,"Swallow, Dorian",1/3/2021,Halifax,611,12,0.019,TRUE,5,623,4984,8,,52,0,TRUE
23,"Speek, Demetra",4,"Swallow, Dorian",1/2/2021,Halifax,471,65,0.121,FALSE,5,536,8040,17,,-42,0,FALSE
23,"Speek, Demetra",4,"Swallow, Dorian",1/1/2021,Halifax,806,9,0.011,TRUE,5,815,12225,15,,-2,0,FALSE
26,"Safell, Joan",5,"Gallardo, Silvan",1/12/2021,Halifax,562,54,0.088,FALSE,5,616,11704,21,20,-67,0,FALSE
26,"Safell, Joan",5,"Gallardo, Silvan",1/11/2021,Halifax,788,47,0.056,FALSE,5,835,10855,14,12,-8,0,FALSE
26,"Safell, Joan",5,"Gallardo, Silvan",1/10/2021,Halifax,744,80,0.097,FALSE,5,824,10712,14,14,-53,0,FALSE
26,"Safell, Joan",5,"Gallardo, Silvan",1/9/2021,Halifax,907,28,0.03,TRUE,5,935,9350,10,26,59,0,TRUE
26,"Safell, Joan",5,"Gallardo, Silvan",1/8/2021,Halifax,940,28,0.029,TRUE,5,968,2904,3,2,23,0,TRUE
26,"Safell, Joan",5,"Gallardo, Silvan",1/7/2021,Halifax,716,15,0.021,TRUE,5,731,13158,18,9,-77,0,FALSE
26,"Safell, Joan",5,"Gallardo, Silvan",1/6/2021,Halifax,360,80,0.182,FALSE,5,440,2640,7,27,15,0,TRUE
26,"Safell, Joan",5,"Gallardo, Silvan",1/5/2021,Halifax,710,33,0.044,TRUE,5,743,13374,19,19,31,0,TRUE
26,"Safell, Joan",5,"Gallardo, Silvan",1/4/2021,Halifax,647,51,0.073,FALSE,5,698,10470,16,,-17,0,FALSE
26,"Safell, Joan",5,"Gallardo, Silvan",1/3/2021,Halifax,476,54,0.102,FALSE,5,530,8480,18,,-68,0,FALSE
26,"Safell, Joan",5,"Gallardo, Silvan",1/2/2021,Halifax,590,74,0.111,FALSE,5,664,5976,10,,-96,0,FALSE
26,"Safell, Joan",5,"Gallardo, Silvan",1/1/2021,Halifax,437,0,0,TRUE,5,437,6555,15,,-30,0,FALSE
27,"Swafield, Myles",5,"Gallardo, Silvan",1/12/2021,Halifax,703,52,0.069,FALSE,5,755,6040,9,15,-1,0,FALSE
27,"Swafield, Myles",5,"Gallardo, Silvan",1/11/2021,Halifax,768,22,0.028,TRUE,5,790,7900,10,0,-73,0,FALSE
27,"Swafield, Myles",5,"Gallardo, Silvan",1/10/2021,Halifax,393,37,0.086,FALSE,5,430,5160,13,18,57,0,TRUE
27,"Swafield, Myles",5,"Gallardo, Silvan",1/9/2021,Halifax,687,13,0.019,TRUE,5,700,3500,5,2,73,0,TRUE
27,"Swafield, Myles",5,"Gallardo, Silvan",1/8/2021,Halifax,514,76,0.129,FALSE,5,590,8260,16,25,55,0,TRUE
27,"Swafield, Myles",5,"Gallardo, Silvan",1/7/2021,Halifax,458,37,0.075,FALSE,5,495,3960,9,3,-15,0,FALSE
27,"Swafield, Myles",5,"Gallardo, Silvan",1/6/2021,Halifax,456,9,0.019,TRUE,5,465,7440,16,4,-35,0,FALSE
27,"Swafield, Myles",5,"Gallardo, Silvan",1/5/2021,Halifax,958,29,0.029,TRUE,5,987,6909,7,19,20,0,TRUE
27,"Swafield, Myles",5,"Gallardo, Silvan",1/4/2021,Halifax,459,35,0.071,FALSE,5,494,9880,22,,-76,0,FALSE
27,"Swafield, Myles",5,"Gallardo, Silvan",1/3/2021,Halifax,517,19,0.035,TRUE,5,536,11256,22,,-25,0,FALSE
27,"Swafield, Myles",5,"Gallardo, Silvan",1/2/2021,Halifax,824,32,0.037,TRUE,5,856,9416,11,,68,0,TRUE
27,"Swafield, Myles",5,"Gallardo, Silvan",1/1/2021,Halifax,746,23,0.03,TRUE,5,769,6921,9,,-33,0,FALSE
34,"Corzon, Kare",4,"Swallow, Dorian",1/12/2021,Halifax,574,16,0.027,TRUE,5,590,4130,7,7,94,0,TRUE
34,"Corzon, Kare",4,"Swallow, Dorian",1/11/2021,Halifax,581,56,0.088,FALSE,5,637,4459,8,14,10,0,TRUE
34,"Corzon, Kare",4,"Swallow, Dorian",1/10/2021,Halifax,420,76,0.153,FALSE,5,496,4464,11,18,7,0,TRUE
34,"Corzon, Kare",4,"Swallow, Dorian",1/9/2021,Halifax,537,77,0.125,FALSE,5,614,7982,15,12,-28,0,FALSE
34,"Corzon, Kare",4,"Swallow, Dorian",1/8/2021,Halifax,725,36,0.047,TRUE,5,761,9132,13,3,-32,0,FALSE
34,"Corzon, Kare",4,"Swallow, Dorian",1/7/2021,Halifax,492,20,0.039,TRUE,5,512,7168,15,16,16,0,TRUE
34,"Corzon, Kare",4,"Swallow, Dorian",1/6/2021,Halifax,737,48,0.061,FALSE,5,785,12560,17,1,33,0,TRUE
34,"Corzon, Kare",4,"Swallow, Dorian",1/5/2021,Halifax,871,15,0.017,TRUE,5,886,13290,15,11,-38,0,FALSE
34,"Corzon, Kare",4,"Swallow, Dorian",1/4/2021,Halifax,788,74,0.086,FALSE,5,862,6896,9,,31,0,TRUE
34,"Corzon, Kare",4,"Swallow, Dorian",1/3/2021,Halifax,878,34,0.037,TRUE,5,912,3648,4,,-7,0,FALSE
34,"Corzon, Kare",4,"Swallow, Dorian",1/2/2021,Halifax,960,5,0.005,TRUE,5,965,13510,14,,-59,0,FALSE
34,"Corzon, Kare",4,"Swallow, Dorian",1/1/2021,Halifax,744,0,0,TRUE,5,744,8184,11,,-51,0,FALSE
39,"Seyffert, Bertrando",5,"Gallardo, Silvan",1/12/2021,Halifax,835,71,0.078,FALSE,5,906,6342,8,21,-89,0,FALSE
39,"Seyffert, Bertrando",5,"Gallardo, Silvan",1/11/2021,Halifax,993,5,0.005,TRUE,5,998,6986,7,7,-25,0,FALSE
39,"Seyffert, Bertrando",5,"Gallardo, Silvan",1/10/2021,Halifax,795,27,0.033,TRUE,5,822,11508,14,21,-85,0,FALSE
39,"Seyffert, Bertrando",5,"Gallardo, Silvan",1/9/2021,Halifax,861,67,0.072,FALSE,5,928,10208,12,17,86,0,TRUE
39,"Seyffert, Bertrando",5,"Gallardo, Silvan",1/8/2021,Halifax,803,13,0.016,TRUE,5,816,14688,18,16,1,0,TRUE
39,"Seyffert, Bertrando",5,"Gallardo, Silvan",1/7/2021,Halifax,637,0,0,TRUE,5,637,7007,11,10,-51,0,FALSE
39,"Seyffert, Bertrando",5,"Gallardo, Silvan",1/6/2021,Halifax,930,51,0.052,FALSE,5,981,16677,18,10,-91,0,FALSE
39,"Seyffert, Bertrando",5,"Gallardo, Silvan",1/5/2021,Halifax,716,71,0.09,FALSE,5,787,4722,7,9,50,0,TRUE
39,"Seyffert, Bertrando",5,"Gallardo, Silvan",1/4/2021,Halifax,748,71,0.087,FALSE,5,819,7371,10,,-13,0,FALSE
39,"Seyffert, Bertrando",5,"Gallardo, Silvan",1/3/2021,Halifax,746,68,0.084,FALSE,5,814,12210,16,,80,0,TRUE
39,"Seyffert, Bertrando",5,"Gallardo, Silvan",1/2/2021,Halifax,417,77,0.156,FALSE,5,494,7904,19,,79,0,TRUE
39,"Seyffert, Bertrando",5,"Gallardo, Silvan",1/1/2021,Halifax,525,11,0.021,TRUE,5,536,7504,14,,89,0,TRUE
40,"Salter, Willy",5,"Gallardo, Silvan",1/12/2021,Halifax,778,40,0.049,TRUE,5,818,8998,12,21,85,0,TRUE
40,"Salter, Willy",5,"Gallardo, Silvan",1/11/2021,Halifax,746,16,0.021,TRUE,5,762,3810,5,17,65,0,TRUE
40,"Salter, Willy",5,"Gallardo, Silvan",1/10/2021,Halifax,558,30,0.051,FALSE,5,588,9408,17,2,-19,0,FALSE
40,"Salter, Willy",5,"Gallardo, Silvan",1/9/2021,Halifax,378,45,0.106,FALSE,5,423,1269,3,13,-15,0,FALSE
40,"Salter, Willy",5,"Gallardo, Silvan",1/8/2021,Halifax,801,23,0.028,TRUE,5,824,6592,8,0,64,0,TRUE
40,"Salter, Willy",5,"Gallardo, Silvan",1/7/2021,Halifax,770,55,0.067,FALSE,5,825,9075,12,12,91,0,TRUE
40,"Salter, Willy",5,"Gallardo, Silvan",1/6/2021,Halifax,886,42,0.045,TRUE,5,928,11136,13,0,66,0,TRUE
40,"Salter, Willy",5,"Gallardo, Silvan",1/5/2021,Halifax,587,5,0.008,TRUE,5,592,12432,21,23,-54,0,FALSE
40,"Salter, Willy",5,"Gallardo, Silvan",1/4/2021,Halifax,685,34,0.047,TRUE,5,719,2157,3,,39,0,TRUE
40,"Salter, Willy",5,"Gallardo, Silvan",1/3/2021,Halifax,737,49,0.062,FALSE,5,786,8646,12,,88,0,TRUE
40,"Salter, Willy",5,"Gallardo, Silvan",1/2/2021,Halifax,954,46,0.046,TRUE,5,1000,18000,19,,-78,0,FALSE
40,"Salter, Willy",5,"Gallardo, Silvan",1/1/2021,Halifax,634,17,0.026,TRUE,5,651,3255,5,,-95,0,FALSE
45,"Haigh, Fancie",4,"Swallow, Dorian",1/12/2021,Halifax,563,47,0.077,FALSE,5,610,7930,14,7,-16,0,FALSE
45,"Haigh, Fancie",4,"Swallow, Dorian",1/11/2021,Halifax,426,32,0.07,FALSE,5,458,8244,19,19,-32,0,FALSE
45,"Haigh, Fancie",4,"Swallow, Dorian",1/10/2021,Halifax,574,53,0.085,FALSE,5,627,6270,11,0,-36,0,FALSE
45,"Haigh, Fancie",4,"Swallow, Dorian",1/9/2021,Halifax,723,58,0.074,FALSE,5,781,7810,11,17,13,0,TRUE
45,"Haigh, Fancie",4,"Swallow, Dorian",1/8/2021,Halifax,536,82,0.133,FALSE,5,618,8652,16,1,-11,0,FALSE
45,"Haigh, Fancie",4,"Swallow, Dorian",1/7/2021,Halifax,568,66,0.104,FALSE,5,634,10778,19,8,8,0,TRUE
45,"Haigh, Fancie",4,"Swallow, Dorian",1/6/2021,Halifax,512,44,0.079,FALSE,5,556,6116,12,2,-75,0,FALSE
45,"Haigh, Fancie",4,"Swallow, Dorian",1/5/2021,Halifax,479,32,0.063,FALSE,5,511,7665,16,4,-8,0,FALSE
45,"Haigh, Fancie",4,"Swallow, Dorian",1/4/2021,Halifax,883,73,0.076,FALSE,5,956,2868,3,,-66,0,FALSE
45,"Haigh, Fancie",4,"Swallow, Dorian",1/3/2021,Halifax,407,42,0.094,FALSE,5,449,3592,9,,36,0,TRUE
45,"Haigh, Fancie",4,"Swallow, Dorian",1/2/2021,Halifax,512,86,0.144,FALSE,5,598,5382,11,,-94,0,FALSE
45,"Haigh, Fancie",4,"Swallow, Dorian",1/1/2021,Halifax,845,1,0.001,TRUE,5,846,3384,4,,3,0,TRUE
48,"Stannah, Rosaleen",4,"Swallow, Dorian",1/12/2021,Halifax,479,36,0.07,FALSE,5,515,5665,12,19,-70,0,FALSE
48,"Stannah, Rosaleen",4,"Swallow, Dorian",1/11/2021,Halifax,666,9,0.013,TRUE,5,675,12150,18,22,-92,0,FALSE
48,"Stannah, Rosaleen",4,"Swallow, Dorian",1/10/2021,Halifax,530,81,0.133,FALSE,5,611,9776,18,17,55,0,TRUE
48,"Stannah, Rosaleen",4,"Swallow, Dorian",1/9/2021,Halifax,449,60,0.118,FALSE,5,509,5599,12,0,-30,0,FALSE
48,"Stannah, Rosaleen",4,"Swallow, Dorian",1/8/2021,Halifax,906,20,0.022,TRUE,5,926,8334,9,19,34,0,TRUE
48,"Stannah, Rosaleen",4,"Swallow, Dorian",1/7/2021,Halifax,541,73,0.119,FALSE,5,614,10438,19,20,-71,0,FALSE
48,"Stannah, Rosaleen",4,"Swallow, Dorian",1/6/2021,Halifax,972,5,0.005,TRUE,5,977,20517,21,25,16,0,TRUE
48,"Stannah, Rosaleen",4,"Swallow, Dorian",1/5/2021,Halifax,675,84,0.111,FALSE,5,759,4554,7,13,-8,0,FALSE
48,"Stannah, Rosaleen",4,"Swallow, Dorian",1/4/2021,Halifax,562,46,0.076,FALSE,5,608,12160,22,,-26,0,FALSE
48,"Stannah, Rosaleen",4,"Swallow, Dorian",1/3/2021,Halifax,641,9,0.014,TRUE,5,650,10400,16,,49,0,TRUE
48,"Stannah, Rosaleen",4,"Swallow, Dorian",1/2/2021,Halifax,634,10,0.016,TRUE,5,644,12880,20,,-89,0,FALSE
48,"Stannah, Rosaleen",4,"Swallow, Dorian",1/1/2021,Halifax,639,2,0.003,TRUE,5,641,8333,13,,28,0,TRUE
49,"Ambler, Vonni",4,"Swallow, Dorian",1/12/2021,Halifax,613,6,0.01,TRUE,5,619,11761,19,4,84,0,TRUE
49,"Ambler, Vonni",4,"Swallow, Dorian",1/11/2021,Halifax,719,21,0.028,TRUE,5,740,14800,21,15,-54,0,FALSE
49,"Ambler, Vonni",4,"Swallow, Dorian",1/10/2021,Halifax,591,81,0.121,FALSE,5,672,6048,10,14,-41,0,FALSE
49,"Ambler, Vonni",4,"Swallow, Dorian",1/9/2021,Halifax,785,34,0.042,TRUE,5,819,13923,18,24,94,0,TRUE
49,"Ambler, Vonni",4,"Swallow, Dorian",1/8/2021,Halifax,534,23,0.041,TRUE,5,557,10583,20,25,48,0,TRUE
49,"Ambler, Vonni",4,"Swallow, Dorian",1/7/2021,Halifax,769,7,0.009,TRUE,5,776,12416,16,27,-66,0,FALSE
49,"Ambler, Vonni",4,"Swallow, Dorian",1/6/2021,Halifax,354,68,0.161,FALSE,5,422,4220,12,2,4,0,TRUE
49,"Ambler, Vonni",4,"Swallow, Dorian",1/5/2021,Halifax,482,40,0.077,FALSE,5,522,9396,19,3,-89,0,FALSE
49,"Ambler, Vonni",4,"Swallow, Dorian",1/4/2021,Halifax,822,71,0.08,FALSE,5,893,16074,20,,91,0,TRUE
49,"Ambler, Vonni",4,"Swallow, Dorian",1/3/2021,Halifax,433,27,0.059,FALSE,5,460,6900,16,,-20,0,FALSE
49,"Ambler, Vonni",4,"Swallow, Dorian",1/2/2021,Halifax,705,9,0.013,TRUE,5,714,9282,13,,-68,0,FALSE
49,"Ambler, Vonni",4,"Swallow, Dorian",1/1/2021,Halifax,659,1,0.002,TRUE,5,660,5940,9,,-33,0,FALSE
50,"Deacock, Angel",4,"Swallow, Dorian",1/12/2021,Halifax,358,81,0.185,FALSE,5,439,4390,12,12,31,0,TRUE
50,"Deacock, Angel",4,"Swallow, Dorian",1/11/2021,Halifax,537,45,0.077,FALSE,5,582,10476,20,9,-50,0,FALSE
50,"Deacock, Angel",4,"Swallow, Dorian",1/10/2021,Halifax,558,37,0.062,FALSE,5,595,2975,5,7,49,0,TRUE
50,"Deacock, Angel",4,"Swallow, Dorian",1/9/2021,Halifax,882,60,0.064,FALSE,5,942,15072,17,13,-2,0,FALSE
50,"Deacock, Angel",4,"Swallow, Dorian",1/8/2021,Halifax,547,53,0.088,FALSE,5,600,12600,23,2,-71,0,FALSE
50,"Deacock, Angel",4,"Swallow, Dorian",1/7/2021,Halifax,481,47,0.089,FALSE,5,528,7920,16,4,69,0,TRUE
50,"Deacock, Angel",4,"Swallow, Dorian",1/6/2021,Halifax,767,41,0.051,FALSE,5,808,16160,21,12,86,0,TRUE
50,"Deacock, Angel",4,"Swallow, Dorian",1/5/2021,Halifax,348,60,0.147,FALSE,5,408,1632,5,8,-99,0,FALSE
50,"Deacock, Angel",4,"Swallow, Dorian",1/4/2021,Halifax,728,68,0.085,FALSE,5,796,7960,11,,-16,0,FALSE
50,"Deacock, Angel",4,"Swallow, Dorian",1/3/2021,Halifax,576,55,0.087,FALSE,5,631,12620,22,,-15,0,FALSE
50,"Deacock, Angel",4,"Swallow, Dorian",1/2/2021,Halifax,502,47,0.086,FALSE,5,549,6588,13,,13,0,TRUE
50,"Deacock, Angel",4,"Swallow, Dorian",1/1/2021,Halifax,608,8,0.013,TRUE,5,616,8624,14,,37,0,TRUE
57,"Bindin, Pepe",5,"Gallardo, Silvan",1/12/2021,Halifax,559,45,0.075,FALSE,5,604,7248,13,12,-93,0,FALSE
57,"Bindin, Pepe",5,"Gallardo, Silvan",1/11/2021,Halifax,595,58,0.089,FALSE,5,653,4571,8,22,-52,0,FALSE
57,"Bindin, Pepe",5,"Gallardo, Silvan",1/10/2021,Halifax,559,48,0.079,FALSE,5,607,8498,15,11,-26,0,FALSE
57,"Bindin, Pepe",5,"Gallardo, Silvan",1/9/2021,Halifax,475,27,0.054,FALSE,5,502,8032,17,16,-12,0,FALSE
57,"Bindin, Pepe",5,"Gallardo, Silvan",1/8/2021,Halifax,938,31,0.032,TRUE,5,969,12597,13,18,0,0,TRUE
57,"Bindin, Pepe",5,"Gallardo, Silvan",1/7/2021,Halifax,828,63,0.071,FALSE,5,891,14256,17,9,70,0,TRUE
57,"Bindin, Pepe",5,"Gallardo, Silvan",1/6/2021,Halifax,497,75,0.131,FALSE,5,572,8580,17,23,20,0,TRUE
57,"Bindin, Pepe",5,"Gallardo, Silvan",1/5/2021,Halifax,621,22,0.034,TRUE,5,643,11574,19,3,-58,0,FALSE
57,"Bindin, Pepe",5,"Gallardo, Silvan",1/4/2021,Halifax,811,53,0.061,FALSE,5,864,16416,20,,-38,0,FALSE
57,"Bindin, Pepe",5,"Gallardo, Silvan",1/3/2021,Halifax,893,41,0.044,TRUE,5,934,15878,18,,-2,0,FALSE
57,"Bindin, Pepe",5,"Gallardo, Silvan",1/2/2021,Halifax,888,27,0.03,TRUE,5,915,18300,21,,88,0,TRUE
57,"Bindin, Pepe",5,"Gallardo, Silvan",1/1/2021,Halifax,389,3,0.008,TRUE,5,392,2744,7,,38,0,TRUE
59,"Pawelek, Romain",4,"Swallow, Dorian",1/12/2021,Halifax,697,77,0.099,FALSE,5,774,13158,19,0,92,0,TRUE
59,"Pawelek, Romain",4,"Swallow, Dorian",1/11/2021,Halifax,766,65,0.078,FALSE,5,831,13296,17,17,19,0,TRUE
59,"Pawelek, Romain",4,"Swallow, Dorian",1/10/2021,Halifax,774,43,0.053,FALSE,5,817,6536,8,16,24,0,TRUE
59,"Pawelek, Romain",4,"Swallow, Dorian",1/9/2021,Halifax,931,3,0.003,TRUE,5,934,15878,17,2,-28,0,FALSE
59,"Pawelek, Romain",4,"Swallow, Dorian",1/8/2021,Halifax,389,17,0.042,TRUE,5,406,3248,8,16,6,0,TRUE
59,"Pawelek, Romain",4,"Swallow, Dorian",1/7/2021,Halifax,917,69,0.07,FALSE,5,986,14790,16,12,-73,0,FALSE
59,"Pawelek, Romain",4,"Swallow, Dorian",1/6/2021,Halifax,956,32,0.032,TRUE,5,988,4940,5,25,72,0,TRUE
59,"Pawelek, Romain",4,"Swallow, Dorian",1/5/2021,Halifax,423,38,0.082,FALSE,5,461,7837,19,12,-75,0,FALSE
59,"Pawelek, Romain",4,"Swallow, Dorian",1/4/2021,Halifax,445,17,0.037,TRUE,5,462,5544,12,,-81,0,FALSE
59,"Pawelek, Romain",4,"Swallow, Dorian",1/3/2021,Halifax,443,41,0.085,FALSE,5,484,8228,19,,80,0,TRUE
59,"Pawelek, Romain",4,"Swallow, Dorian",1/2/2021,Halifax,614,72,0.105,FALSE,5,686,13720,22,,70,0,TRUE
59,"Pawelek, Romain",4,"Swallow, Dorian",1/1/2021,Halifax,818,1,0.001,TRUE,5,819,4095,5,,14,0,TRUE
62,"McCrory, Ivette",5,"Gallardo, Silvan",1/12/2021,Halifax,430,5,0.011,TRUE,5,435,6090,14,13,-38,0,FALSE
62,"McCrory, Ivette",5,"Gallardo, Silvan",1/11/2021,Halifax,526,45,0.079,FALSE,5,571,6281,12,21,-8,0,FALSE
62,"McCrory, Ivette",5,"Gallardo, Silvan",1/10/2021,Halifax,385,48,0.111,FALSE,5,433,2165,6,17,2,0,TRUE
62,"McCrory, Ivette",5,"Gallardo, Silvan",1/9/2021,Halifax,356,72,0.168,FALSE,5,428,1712,5,17,38,0,TRUE
62,"McCrory, Ivette",5,"Gallardo, Silvan",1/8/2021,Halifax,898,83,0.085,FALSE,5,981,15696,17,11,46,0,TRUE
62,"McCrory, Ivette",5,"Gallardo, Silvan",1/7/2021,Halifax,758,10,0.013,TRUE,5,768,14592,19,22,92,0,TRUE
62,"McCrory, Ivette",5,"Gallardo, Silvan",1/6/2021,Halifax,609,53,0.08,FALSE,5,662,3972,7,26,-55,0,FALSE
62,"McCrory, Ivette",5,"Gallardo, Silvan",1/5/2021,Halifax,679,18,0.026,TRUE,5,697,11152,16,27,28,0,TRUE
62,"McCrory, Ivette",5,"Gallardo, Silvan",1/4/2021,Halifax,710,8,0.011,TRUE,5,718,5744,8,,-79,0,FALSE
62,"McCrory, Ivette",5,"Gallardo, Silvan",1/3/2021,Halifax,813,68,0.077,FALSE,5,881,16739,21,,69,0,TRUE
62,"McCrory, Ivette",5,"Gallardo, Silvan",1/2/2021,Halifax,843,22,0.025,TRUE,5,865,8650,10,,-84,0,FALSE
62,"McCrory, Ivette",5,"Gallardo, Silvan",1/1/2021,Halifax,529,3,0.006,TRUE,5,532,5320,10,,-31,0,FALSE
64,"Neller, Omar",5,"Gallardo, Silvan",1/12/2021,Halifax,766,54,0.066,FALSE,5,820,4920,6,17,88,0,TRUE
64,"Neller, Omar",5,"Gallardo, Silvan",1/11/2021,Halifax,692,22,0.031,TRUE,5,714,14994,22,20,3,0,TRUE
64,"Neller, Omar",5,"Gallardo, Silvan",1/10/2021,Halifax,405,84,0.172,FALSE,5,489,5379,13,23,50,0,TRUE
64,"Neller, Omar",5,"Gallardo, Silvan",1/9/2021,Halifax,665,51,0.071,FALSE,5,716,12172,18,1,-16,0,FALSE
64,"Neller, Omar",5,"Gallardo, Silvan",1/8/2021,Halifax,637,24,0.036,TRUE,5,661,10576,17,26,99,0,TRUE
64,"Neller, Omar",5,"Gallardo, Silvan",1/7/2021,Halifax,386,68,0.15,FALSE,5,454,5448,14,17,57,0,TRUE
64,"Neller, Omar",5,"Gallardo, Silvan",1/6/2021,Halifax,535,46,0.079,FALSE,5,581,4648,9,14,-26,0,FALSE
64,"Neller, Omar",5,"Gallardo, Silvan",1/5/2021,Halifax,417,48,0.103,FALSE,5,465,6510,16,27,-74,0,FALSE
