OrderID,Customer,Order Date,Return State,Category,Sub-Category,Product Name,Unit Price,Quantity
Manchester-1691,Mrs Calhoun,01/06/2021,,Office Supplies,Paper,Xerox 1979,£6.45,3
Birmingham-1754,Mr Zeldin,20/06/2021,,Office Supplies,Paper,Xerox 1979,£6.45,8
London-1158,Mrs Sayre,26/06/2021,,Office Supplies,Paper,Xerox 200,£6.52,8
Newcastle-1162,Mr Coram,26/06/2021,,Office Supplies,Paper,Xerox 200,£6.52,7
Birmingham-1296,Mr Engle,25/06/2021,,Office Supplies,Paper,Xerox 200,£6.52,8
York-1403,Mrs VanderZanden,12/06/2021,,Office Supplies,Paper,Xerox 200,£6.52,3
Manchester-1424,Mr Sewall,22/06/2021,,Office Supplies,Paper,Xerox 200,£6.52,4
Birmingham-1765,Mr Cohen,10/06/2021,,Office Supplies,Paper,Xerox 200,£6.52,3
London-1831,Mr Saunders,29/06/2021,Return Processed,Office Supplies,Paper,Xerox 200,£6.52,3
Edinburgh-2151,Mr Crebassa,13/06/2021,Return Processed,Office Supplies,Paper,Xerox 200,£6.52,10
York-1161,Mr Eichhorn,26/06/2021,,Office Supplies,Paper,Xerox 2000,£6.89,1
Edinburgh-1416,Mrs Wener,16/06/2021,Return Processed,Office Supplies,Paper,Xerox 2000,£6.89,9
Manchester-1792,Mr Frazer,12/06/2021,Return Processed,Office Supplies,Paper,Xerox 2000,£6.89,1
Birmingham-1819,Mrs McNair,26/06/2021,Return Processed,Office Supplies,Paper,Xerox 2000,£6.89,7
York-1185,Mrs Brumfield,04/06/2021,,Office Supplies,Paper,Xerox 208,£7.14,8
Birmingham-1296,Mr Engle,25/06/2021,,Office Supplies,Paper,Xerox 208,£7.14,3
Newcastle-1327,Mr Preis,01/06/2021,,Office Supplies,Paper,Xerox 208,£7.14,9
Newcastle-1333,Mrs Pippenger,11/06/2021,Return Processed,Office Supplies,Paper,Xerox 208,£7.14,7
Bristol-1402,Mr Spruell,12/06/2021,,Office Supplies,Paper,Xerox 208,£7.14,1
Birmingham-1819,Mrs McNair,26/06/2021,Return Processed,Office Supplies,Paper,Xerox 208,£7.14,10
Manchester-2167,Mr Noonan,21/06/2021,,Office Supplies,Paper,Xerox 208,£7.14,5
Manchester-1150,Mr Grayson,20/06/2021,,Office Supplies,Paper,Xerox 219,£7.50,6
Edinburgh-1153,Mr Donatelli,16/06/2021,,Office Supplies,Paper,Xerox 219,£7.50,4
Newcastle-1162,Mr Coram,26/06/2021,,Office Supplies,Paper,Xerox 219,£7.50,1
York-1414,Mrs Derr,16/06/2021,,Office Supplies,Paper,Xerox 219,£7.50,5
York-1578,Mr Boland,19/06/2021,,Office Supplies,Paper,Xerox 219,£7.50,6
Edinburgh-1649,Mr Foulston,16/06/2021,,Office Supplies,Paper,Xerox 219,£7.50,3
Bristol-1784,Mr Roelle,15/06/2021,,Office Supplies,Paper,Xerox 219,£7.50,7
Edinburgh-1891,Mr Creighton,27/06/2021,,Office Supplies,Paper,Xerox 219,£7.50,11
Manchester-2159,Mr Bergman,08/06/2021,Return Processed,Office Supplies,Paper,Xerox 219,£7.50,4
Edinburgh-1118,Mrs Folk,08/06/2021,,Office Supplies,Paper,Xerox 221,£7.80,7
Edinburgh-1121,Mrs Reese,09/06/2021,,Office Supplies,Paper,Xerox 221,£7.80,9
Newcastle-1181,Mrs Marie,17/06/2021,,Office Supplies,Paper,Xerox 221,£7.80,9
York-1192,Mr Armold,29/06/2021,,Office Supplies,Paper,Xerox 221,£7.80,10
Edinburgh-1376,Mrs Shonely,19/06/2021,Return Processed,Office Supplies,Paper,Xerox 221,£7.80,7
Edinburgh-1532,Mrs Etezadi,02/06/2021,Return Processed,Office Supplies,Paper,Xerox 221,£7.80,1
York-1578,Mr Boland,19/06/2021,,Office Supplies,Paper,Xerox 221,£7.80,6
York-1637,Mrs Jumper,18/06/2021,,Office Supplies,Paper,Xerox 221,£7.80,10
Manchester-2167,Mr Noonan,21/06/2021,,Office Supplies,Paper,Xerox 221,£7.80,8
Manchester-1676,Mrs Reese,29/06/2021,,Office Supplies,Paper,Xerox 232,£7.99,11
Manchester-1792,Mr Frazer,12/06/2021,Return Processed,Office Supplies,Paper,Xerox 232,£7.99,8
Manchester-2088,Mr Eichhorn,13/06/2021,Return Processed,Office Supplies,Paper,Xerox 232,£7.99,1
Newcastle-1327,Mr Preis,01/06/2021,,Office Supplies,Storage,Stacking Storage Drawers,£43.26,4
Newcastle-1333,Mrs Pippenger,11/06/2021,Return Processed,Office Supplies,Storage,Stacking Storage Drawers,£43.26,1
York-1403,Mrs VanderZanden,12/06/2021,,Office Supplies,Storage,Stacking Storage Drawers,£43.26,6
Newcastle-1600,Mr Phonely,11/06/2021,,Office Supplies,Storage,Stacking Storage Drawers,£43.26,6
York-2056,Mr Venier,19/06/2021,Return Processed,Office Supplies,Storage,Stacking Storage Drawers,£43.26,3
Birmingham-2166,Mrs Hendricks,21/06/2021,,Office Supplies,Storage,Stacking Storage Drawers,£43.26,1
Edinburgh-1121,Mrs Reese,09/06/2021,,Office Supplies,Storage,Lockers,£89.97,9
York-1389,Mr Smith,30/06/2021,,Office Supplies,Storage,Lockers,£89.97,4
Edinburgh-1442,Mrs Sheldon,12/06/2021,Return Processed,Office Supplies,Storage,Lockers,£89.97,5
Newcastle-1600,Mr Phonely,11/06/2021,,Office Supplies,Storage,Lockers,£89.97,10
Birmingham-1736,Mrs Krohn,30/06/2021,Return Processed,Office Supplies,Storage,Lockers,£89.97,4
Bristol-1773,Mr Tillman,26/06/2021,,Office Supplies,Storage,Lockers,£89.97,8
Birmingham-2087,Mr Stewart,10/06/2021,,Office Supplies,Storage,Lockers,£89.97,7
Edinburgh-1153,Mr Donatelli,16/06/2021,,Technology,Accessories,USB Wired Mouse,£5.99,5
London-1158,Mrs Sayre,26/06/2021,,Technology,Accessories,USB Wired Mouse,£5.99,6
Edinburgh-1240,Mr Stivers,12/06/2021,,Technology,Accessories,USB Wired Mouse,£5.99,4
Bristol-1246,Mr Smith,24/06/2021,Return Processed,Technology,Accessories,USB Wired Mouse,£5.99,8
Birmingham-1690,Mr Maddox,01/06/2021,Return Processed,Technology,Accessories,USB Wired Mouse,£5.99,8
Bristol-2122,Mr Crouse,08/06/2021,Return Processed,Technology,Accessories,USB Wired Mouse,£5.99,9
Manchester-1116,Mr Ballentine,08/06/2021,Return Processed,Technology,Accessories,Keyboard,£19.94,2
Birmingham-1152,Mr Pisteka,16/06/2021,,Technology,Accessories,Keyboard,£19.94,2
Birmingham-1321,Mr Noonan,26/06/2021,,Technology,Accessories,Keyboard,£19.94,6
Bristol-1332,Mr Ludtke,11/06/2021,Return Processed,Technology,Accessories,Keyboard,£19.94,7
London-1601,Mr Ulpright,11/06/2021,,Technology,Accessories,Keyboard,£19.94,7
Edinburgh-1692,Mr Beeghly,01/06/2021,Return Processed,Technology,Accessories,Keyboard,£19.94,5
Bristol-2122,Mr Crouse,08/06/2021,Return Processed,Technology,Accessories,Keyboard,£19.94,7
Newcastle-1162,Mr Coram,26/06/2021,,Technology,Accessories,PC Headset,£45.89,3
London-1182,Mr Savely,17/06/2021,Return Processed,Technology,Accessories,PC Headset,£45.89,10
Newcastle-1297,Mr Ratner,25/06/2021,,Technology,Accessories,PC Headset,£45.89,4
Birmingham-1334,Mr Gilpin,11/06/2021,,Technology,Accessories,PC Headset,£45.89,2
York-1598,Mr Häberlin,11/06/2021,,Technology,Accessories,PC Headset,£45.89,10
London-1640,Mr Haines,10/06/2021,,Technology,Accessories,PC Headset,£45.89,2
Manchester-1663,Mrs Trafton,24/06/2021,Return Processed,Technology,Accessories,PC Headset,£45.89,7
Birmingham-1690,Mr Maddox,01/06/2021,Return Processed,Technology,Accessories,PC Headset,£45.89,3
Manchester-1734,Mrs Taslimi,30/06/2021,,Technology,Accessories,PC Headset,£45.89,5
London-1831,Mr Saunders,29/06/2021,Return Processed,Technology,Accessories,PC Headset,£45.89,7
Newcastle-1849,Mr Gardner,04/06/2021,,Technology,Accessories,PC Headset,£45.89,8
Birmingham-2010,Mrs Galang,16/06/2021,Return Processed,Technology,Accessories,PC Headset,£45.89,4
Newcastle-2057,Mr Hopkins,19/06/2021,,Technology,Accessories,PC Headset,£45.89,5
Edinburgh-1442,Mrs Sheldon,12/06/2021,Return Processed,Technology,Machines,Videoconferencing Unit,£168.76,6
Newcastle-1451,Mr Haberlin,27/06/2021,,Technology,Machines,Videoconferencing Unit,£168.76,11
Manchester-1599,Mr Barreto,11/06/2021,Return Processed,Technology,Machines,Videoconferencing Unit,£168.76,9
Bristol-1773,Mr Tillman,26/06/2021,,Technology,Machines,Videoconferencing Unit,£168.76,10
Bristol-1983,Mr Voltz,17/06/2021,,Technology,Machines,Videoconferencing Unit,£168.76,3
Birmingham-2168,Mr Castell,17/06/2021,,Technology,Machines,Videoconferencing Unit,£168.76,10
Birmingham-1115,Mr Craven,19/06/2021,Return Processed,Technology,Machines,Shredder,£65.49,1
Newcastle-1237,Mr Badders,13/06/2021,,Technology,Machines,Shredder,£65.49,1
Bristol-1425,Mrs Jones,22/06/2021,Return Processed,Technology,Machines,Shredder,£65.49,6
Edinburgh-1649,Mr Foulston,16/06/2021,,Technology,Machines,Shredder,£65.49,10
Newcastle-1674,Mr Ritter,29/06/2021,,Technology,Machines,Shredder,£65.49,7
Birmingham-1739,Mrs Chong,10/06/2021,,Technology,Machines,Shredder,£65.49,1
Edinburgh-1818,Mr Olsen,30/06/2021,,Technology,Machines,Shredder,£65.49,2
Manchester-2042,Mr Allen,26/06/2021,Return Processed,Technology,Machines,Shredder,£65.49,6
Birmingham-2166,Mrs Hendricks,21/06/2021,,Technology,Machines,Shredder,£65.49,1
London-1191,Mr Coakley,29/06/2021,,Technology,Machines,Printer,£129.99,2
Newcastle-1206,Mr Craven,04/06/2021,,Technology,Machines,Printer,£129.99,4
Bristol-1511,Mrs Wallace,11/06/2021,,Technology,Machines,Printer,£129.99,3
Edinburgh-1550,Mr Klamczynski,06/06/2021,Return Processed,Technology,Machines,Printer,£129.99,9
York-1637,Mrs Jumper,18/06/2021,,Technology,Machines,Printer,£129.99,2
Manchester-1577,Mr Cohen,19/06/2021,Return Processed,Technology,Phones,Speakerphone,£79.46,2
Manchester-1599,Mr Barreto,11/06/2021,Return Processed,Technology,Phones,Speakerphone,£79.46,9
Newcastle-1849,Mr Gardner,04/06/2021,,Technology,Phones,Speakerphone,£79.46,4
York-1954,Mrs Kotsonis,03/06/2021,Return Processed,Technology,Phones,Speakerphone,£79.46,4
Bristol-2157,Mr Reed,01/06/2021,,Technology,Phones,Speakerphone,£79.46,10
Birmingham-2166,Mrs Hendricks,21/06/2021,,Technology,Phones,Speakerphone,£79.46,11
Manchester-1119,Mr House,09/06/2021,,Technology,Phones,Fast-charging Portable Charger,£15.64,3
Newcastle-1239,Mr Childs,13/06/2021,Return Processed,Technology,Phones,Fast-charging Portable Charger,£15.64,4
Manchester-1520,Mr Boland,29/06/2021,,Technology,Phones,Fast-charging Portable Charger,£15.64,8
Newcastle-1638,Mr Selesnick,18/06/2021,Return Processed,Technology,Phones,Fast-charging Portable Charger,£15.64,2
Edinburgh-1948,Mr Katz,03/06/2021,,Technology,Phones,Fast-charging Portable Charger,£15.64,2
Edinburgh-2055,Mrs Martinez,15/06/2021,,Technology,Phones,Fast-charging Portable Charger,£15.64,11
Manchester-1066,Mr Chapman,17/06/2021,Return Processed,Technology,Phones,Bluetooth Headset,£86.99,1
Birmingham-1152,Mr Pisteka,16/06/2021,,Technology,Phones,Bluetooth Headset,£86.99,1
Edinburgh-1376,Mrs Shonely,19/06/2021,Return Processed,Technology,Phones,Bluetooth Headset,£86.99,3
Birmingham-1736,Mrs Krohn,30/06/2021,Return Processed,Technology,Phones,Bluetooth Headset,£86.99,6
Birmingham-1754,Mr Zeldin,20/06/2021,,Technology,Phones,Bluetooth Headset,£86.99,1
Edinburgh-1850,Mrs Sheldon,04/06/2021,Return Processed,Technology,Phones,Bluetooth Headset,£86.99,3
York-1192,Mr Armold,29/06/2021,,Technology,Phones,Motorola L703CM,£356.99,11
Bristol-1425,Mrs Jones,22/06/2021,Return Processed,Technology,Phones,Motorola L703CM,£356.99,3
Birmingham-1673,Mrs Satty,29/06/2021,Return Processed,Technology,Phones,Motorola L703CM,£356.99,10
Manchester-1735,Mr Brittain,30/06/2021,,Technology,Phones,Motorola L703CM,£356.99,6
Edinburgh-2151,Mr Crebassa,13/06/2021,Return Processed,Technology,Phones,Motorola L703CM,£356.99,9
Birmingham-2166,Mrs Hendricks,21/06/2021,,Technology,Phones,Motorola L703CM,£356.99,8
York-1185,Mrs Brumfield,04/06/2021,,Technology,Phones,Motorola L804,£459.67,4
York-1414,Mrs Derr,16/06/2021,,Technology,Phones,Motorola L804,£459.67,9
Edinburgh-1532,Mrs Etezadi,02/06/2021,Return Processed,Technology,Phones,Motorola L804,£459.67,4
York-1907,Mrs Van,18/06/2021,,Technology,Phones,Motorola L804,£459.67,6
Manchester-2041,Mr Dawkins,26/06/2021,,Technology,Phones,Motorola L804,£459.67,11
York-1120,Mr Catini,09/06/2021,Return Processed,Technology,Phones,Panasonic KX T7731-B Digital phone,£451.27,8
Birmingham-1233,Mr Foulston,20/06/2021,,Technology,Phones,Panasonic KX T7731-B Digital phone,£451.27,4
Newcastle-1251,Mrs Soltero,11/06/2021,,Technology,Phones,Panasonic KX T7731-B Digital phone,£451.27,4
Birmingham-1388,Mr Olsen,30/06/2021,,Technology,Phones,Panasonic KX T7731-B Digital phone,£451.27,2
Birmingham-1754,Mr Zeldin,20/06/2021,,Technology,Phones,Panasonic KX T7731-B Digital phone,£451.27,10
Manchester-1852,Mr Braxton,03/06/2021,Return Processed,Technology,Phones,Panasonic KX T7731-B Digital phone,£451.27,10
London-1955,Mr Fortune,03/06/2021,Return Processed,Technology,Phones,Panasonic KX T7731-B Digital phone,£451.27,8
York-2056,Mr Venier,19/06/2021,Return Processed,Technology,Phones,Panasonic KX T7731-B Digital phone,£451.27,4
York-1215,Mrs Marie,02/06/2021,Return Processed,Technology,Phones,Panasonic KX TS3282W Corded phone,£297.50,2
London-1831,Mr Saunders,29/06/2021,Return Processed,Technology,Phones,Panasonic KX TS3282W Corded phone,£297.50,10
Birmingham-1152,Mr Pisteka,16/06/2021,,Technology,Phones,Panasonic KX-TG9471B,£397.54,8
York-1163,Mrs Meador,26/06/2021,,Technology,Phones,Panasonic KX-TG9471B,£397.54,1
Birmingham-1257,Mr Gockenbach,21/06/2021,Return Processed,Technology,Phones,Panasonic KX-TG9471B,£397.54,9
Birmingham-1296,Mr Engle,25/06/2021,,Technology,Phones,Panasonic KX-TG9471B,£397.54,11
Bristol-1332,Mr Ludtke,11/06/2021,Return Processed,Technology,Phones,Panasonic KX-TG9471B,£397.54,10
Edinburgh-1818,Mr Olsen,30/06/2021,,Technology,Phones,Panasonic KX-TG9471B,£397.54,3
Edinburgh-1884,Mrs Glotzbach,03/06/2021,,Technology,Phones,Panasonic KX-TG9471B,£397.54,9
Edinburgh-1153,Mr Donatelli,16/06/2021,,Technology,Phones,Panasonic Kx-TS550,£657.55,4
Newcastle-1379,Mr Howell,17/06/2021,Return Processed,Technology,Phones,Panasonic Kx-TS550,£657.55,3
York-1447,Mr Bremer,04/06/2021,Return Processed,Technology,Phones,Panasonic Kx-TS550,£657.55,2
London-1488,Mr Braden,04/06/2021,Return Processed,Technology,Phones,Panasonic Kx-TS550,£657.55,9
Manchester-1693,Mrs Hendricks,26/06/2021,,Technology,Phones,Panasonic Kx-TS550,£657.55,4
Bristol-1773,Mr Tillman,26/06/2021,,Technology,Phones,Panasonic Kx-TS550,£657.55,10
Newcastle-1092,Mr Raglin,24/06/2021,,Technology,Phones,Samsung Galaxy Note 2,£809.56,3
Edinburgh-1572,Mr Yotov,24/06/2021,Return Processed,Technology,Phones,Samsung Galaxy Note 2,£809.56,1
Bristol-1576,Mr Ober,19/06/2021,Return Processed,Technology,Phones,Samsung Galaxy Note 2,£809.56,4
Newcastle-1638,Mr Selesnick,18/06/2021,Return Processed,Technology,Phones,Samsung Galaxy Note 2,£809.56,10
London-1675,Mr Weirich,29/06/2021,Return Processed,Technology,Phones,Samsung Galaxy Note 2,£809.56,5
Manchester-2088,Mr Eichhorn,13/06/2021,Return Processed,Technology,Phones,Samsung Galaxy Note 2,£809.56,9
Manchester-1284,Mr Morse,03/07/2021,,Furniture,Bookcases,Bookcase,£60.07,7
York-1285,Mr Yedwab,03/07/2021,,Furniture,Bookcases,Bookcase,£60.07,3
Bristol-1316,Mrs Moren,28/07/2021,,Furniture,Bookcases,Bookcase,£60.07,11
Manchester-1336,Mr Brittain,20/07/2021,,Furniture,Bookcases,Bookcase,£60.07,5
Manchester-1386,Mrs Budd,16/07/2021,Return Processed,Furniture,Bookcases,Bookcase,£60.07,4
York-1626,Mr Chance,23/07/2021,,Furniture,Bookcases,Bookcase,£60.07,5
Birmingham-1756,Mr Sievert,27/07/2021,,Furniture,Bookcases,Bookcase,£60.07,5
York-1795,Mr Barnes,15/07/2021,Return Processed,Furniture,Bookcases,Bookcase,£60.07,10
Edinburgh-2053,Mr Medina,21/07/2021,,Furniture,Bookcases,Bookcase,£60.07,9
York-1084,Mr Sissman,08/07/2021,Return Processed,Furniture,Chairs,Armless Task Chair,£37.75,4
Edinburgh-1826,Mr Haberlin,17/07/2021,,Furniture,Chairs,Armless Task Chair,£37.75,9
Bristol-1829,Mr Flathmann,31/07/2021,Return Processed,Furniture,Chairs,Armless Task Chair,£37.75,7
Birmingham-1975,Mr Becker,21/07/2021,,Furniture,Chairs,Armless Task Chair,£37.75,1
Birmingham-1977,Mr Jarboe,21/07/2021,,Furniture,Chairs,Armless Task Chair,£37.75,8
London-2115,Mr Cunningham,14/07/2021,,Furniture,Chairs,Armless Task Chair,£37.75,1
Manchester-1113,Mr Mitchell,21/07/2021,Return Processed,Furniture,Chairs,Leather Highback Executive Chair,£96.82,2
Manchester-1284,Mr Morse,03/07/2021,,Furniture,Chairs,Leather Highback Executive Chair,£96.82,8
Newcastle-1560,Mr Nguyen,18/07/2021,,Furniture,Chairs,Leather Highback Executive Chair,£96.82,8
Birmingham-1561,Mrs Bowman,18/07/2021,Return Processed,Furniture,Chairs,Leather Highback Executive Chair,£96.82,6
Manchester-1713,Mr Phelps,21/07/2021,,Furniture,Chairs,Leather Highback Executive Chair,£96.82,7
London-1715,Mr Ulpright,21/07/2021,,Furniture,Chairs,Leather Highback Executive Chair,£96.82,10
Birmingham-1756,Mr Sievert,27/07/2021,,Furniture,Chairs,Leather Highback Executive Chair,£96.82,1
Edinburgh-1826,Mr Haberlin,17/07/2021,,Furniture,Chairs,Leather Highback Executive Chair,£96.82,7
London-1978,Mrs Schild,21/07/2021,,Furniture,Chairs,Leather Highback Executive Chair,£96.82,7
Newcastle-2005,Mrs Fjeld,31/07/2021,Return Processed,Furniture,Chairs,Leather Highback Executive Chair,£96.82,5
Manchester-1262,Mr Eichhorn,03/07/2021,,Furniture,Chairs,Task/Swivel Chairs,£43.29,9
Bristol-1829,Mr Flathmann,31/07/2021,Return Processed,Furniture,Chairs,Task/Swivel Chairs,£43.29,4
Manchester-1853,Mr Matthias,07/07/2021,,Furniture,Chairs,Task/Swivel Chairs,£43.29,8
Edinburgh-2033,Mrs Ward,24/07/2021,,Furniture,Chairs,Task/Swivel Chairs,£43.29,11
London-2171,Mr Hopkins,25/07/2021,,Furniture,Chairs,Task/Swivel Chairs,£43.29,2
Newcastle-1446,Mr Armstrong,10/07/2021,Return Processed,Furniture,Chairs,Operator's Chair,£20.87,10
Birmingham-1483,Mr Willingham,10/07/2021,,Furniture,Chairs,Operator's Chair,£20.87,6
Bristol-1828,Mr West,17/07/2021,,Furniture,Chairs,Operator's Chair,£20.87,1
London-2171,Mr Hopkins,25/07/2021,,Furniture,Chairs,Operator's Chair,£20.87,3
Newcastle-1387,Mrs Odegard,09/07/2021,,Furniture,Chairs,Folding Chairs,£15.69,10
Newcastle-1892,Mrs Odegard,03/07/2021,,Furniture,Chairs,Folding Chairs,£15.69,8
Edinburgh-2053,Mr Medina,21/07/2021,,Furniture,Chairs,Folding Chairs,£15.69,7
Birmingham-1110,Mr Barnes,30/07/2021,,Furniture,Furnishings,Round Wall Clock,£8.80,10
Birmingham-1483,Mr Willingham,10/07/2021,,Furniture,Furnishings,Round Wall Clock,£8.80,2
London-1715,Mr Ulpright,21/07/2021,,Furniture,Furnishings,Round Wall Clock,£8.80,5
Birmingham-1756,Mr Sievert,27/07/2021,,Furniture,Furnishings,Round Wall Clock,£8.80,9
York-1064,Mrs Balk,16/07/2021,,Furniture,Furnishings,Stackable Tray,£2.60,8
Manchester-1071,Mrs Swindell,06/07/2021,Return Processed,Furniture,Furnishings,Stackable Tray,£2.60,6
Bristol-1210,Mr Fisher,03/07/2021,,Furniture,Furnishings,Stackable Tray,£2.60,3
Birmingham-1322,Mrs Meador,09/07/2021,,Furniture,Furnishings,Stackable Tray,£2.60,6
York-1437,Mrs Daniels,25/07/2021,Return Processed,Furniture,Furnishings,Stackable Tray,£2.60,2
Birmingham-1483,Mr Willingham,10/07/2021,,Furniture,Furnishings,Stackable Tray,£2.60,8
Bristol-1603,Mr Willman,05/07/2021,,Furniture,Furnishings,Stackable Tray,£2.60,1
Birmingham-1627,Mrs Satty,23/07/2021,,Furniture,Furnishings,Stackable Tray,£2.60,4
York-1757,Mr Bertelson,27/07/2021,,Furniture,Furnishings,Stackable Tray,£2.60,1
Newcastle-1892,Mrs Odegard,03/07/2021,,Furniture,Furnishings,Stackable Tray,£2.60,8
Bristol-2017,Mr Catini,25/07/2021,,Furniture,Furnishings,Stackable Tray,£2.60,6
Birmingham-2050,Mr Brooks,18/07/2021,,Furniture,Furnishings,Stackable Tray,£2.60,8
London-1338,Mr Wendt,20/07/2021,Return Processed,Furniture,Furnishings,Desk Lamp Bulbs,£10.00,10
Manchester-1386,Mrs Budd,16/07/2021,Return Processed,Furniture,Furnishings,Desk Lamp Bulbs,£10.00,4
York-1642,Mrs Manning,17/07/2021,Return Processed,Furniture,Furnishings,Desk Lamp Bulbs,£10.00,6
London-1720,Mrs Ferguson,29/07/2021,,Furniture,Furnishings,Desk Lamp Bulbs,£10.00,8
Newcastle-1827,Mr Craven,17/07/2021,,Furniture,Furnishings,Desk Lamp Bulbs,£10.00,5
Manchester-1853,Mr Matthias,07/07/2021,,Furniture,Furnishings,Desk Lamp Bulbs,£10.00,5
York-2007,Mrs Hart,21/07/2021,,Furniture,Furnishings,Desk Lamp Bulbs,£10.00,7
Bristol-1136,Mrs Blanton,23/07/2021,Return Processed,Furniture,Furnishings,Desk Lamp,£19.99,10
London-1509,Mr Roelle,03/07/2021,,Furniture,Furnishings,Desk Lamp,£19.99,5
Newcastle-1855,Mr LaWare,07/07/2021,,Furniture,Furnishings,Desk Lamp,£19.99,6
York-1980,Mrs Galang,21/07/2021,Return Processed,Furniture,Furnishings,Desk Lamp,£19.99,6
York-2126,Mr Hansen,14/07/2021,,Furniture,Furnishings,Desk Lamp,£19.99,1
Newcastle-1255,Mr Staavos,08/07/2021,,Furniture,Tables,Solid Wood Round Tables,£264.46,3
Newcastle-1387,Mrs Odegard,09/07/2021,,Furniture,Tables,Solid Wood Round Tables,£264.46,1
Newcastle-1827,Mr Craven,17/07/2021,,Furniture,Tables,Solid Wood Round Tables,£264.46,8
Birmingham-1975,Mr Becker,21/07/2021,,Furniture,Tables,Solid Wood Round Tables,£264.46,10
Bristol-2114,Mrs Budd,14/07/2021,Return Processed,Furniture,Tables,Solid Wood Round Tables,£264.46,9
Edinburgh-1184,Mr Packer,09/07/2021,,Furniture,Tables,Round Conference Table,£562.90,5
Newcastle-1318,Mr Willingham,31/07/2021,,Furniture,Tables,Round Conference Table,£562.90,8
Edinburgh-1340,Mrs Taslimi,20/07/2021,Return Processed,Furniture,Tables,Round Conference Table,£562.90,9
York-1437,Mrs Daniels,25/07/2021,Return Processed,Furniture,Tables,Round Conference Table,£562.90,1
Bristol-1489,Mr Ballentine,22/07/2021,,Furniture,Tables,Round Conference Table,£562.90,8
Newcastle-1825,Mr Fuller,17/07/2021,Return Processed,Furniture,Tables,Round Conference Table,£562.90,8
Bristol-1887,Mr Engle,09/07/2021,Return Processed,Furniture,Tables,Round Conference Table,£562.90,5
York-2018,Mrs Hagelstein,25/07/2021,Return Processed,Furniture,Tables,Round Conference Table,£562.90,3
Birmingham-2117,Mr Phan,14/07/2021,,Furniture,Tables,Round Conference Table,£562.90,11
York-2163,Mr Butterfield,03/07/2021,,Furniture,Tables,Round Conference Table,£562.90,3
Bristol-1136,Mrs Blanton,23/07/2021,Return Processed,Furniture,Tables,Laminate Occasional Tables,£464.29,10
Birmingham-1337,Mrs Schoenberger,20/07/2021,,Furniture,Tables,Laminate Occasional Tables,£464.29,11
Manchester-1339,Mr Bertelson,20/07/2021,,Furniture,Tables,Laminate Occasional Tables,£464.29,10
York-2018,Mrs Hagelstein,25/07/2021,Return Processed,Furniture,Tables,Laminate Occasional Tables,£464.29,4
Bristol-2153,Mr Drucker,30/07/2021,,Furniture,Tables,Laminate Occasional Tables,£464.29,4
Bristol-1136,Mrs Blanton,23/07/2021,Return Processed,Furniture,Tables,Desk,£125.33,9
London-1509,Mr Roelle,03/07/2021,,Furniture,Tables,Desk,£125.33,9
Bristol-1717,Mrs Krohn,29/07/2021,Return Processed,Furniture,Tables,Desk,£125.33,5
London-1604,Mr Boyes,05/07/2021,,Office Supplies,Appliances,Vaccuum,£605.39,9
Manchester-1605,Mr West,05/07/2021,,Office Supplies,Appliances,Vaccuum,£605.39,4
Bristol-1796,Mrs Pawlan,15/07/2021,Return Processed,Office Supplies,Appliances,Vaccuum,£605.39,6
Manchester-1889,Mrs Greene,09/07/2021,Return Processed,Office Supplies,Appliances,Vaccuum,£605.39,3
Newcastle-1892,Mrs Odegard,03/07/2021,,Office Supplies,Appliances,Vaccuum,£605.39,9
Birmingham-2116,Mr Phonely,14/07/2021,,Office Supplies,Appliances,Vaccuum,£605.39,1
Newcastle-1086,Mr Braxton,08/07/2021,,Office Supplies,Appliances,Refrigerator,£897.65,4
Newcastle-1318,Mr Willingham,31/07/2021,,Office Supplies,Appliances,Refrigerator,£897.65,1
York-1517,Mr Grady,03/07/2021,,Office Supplies,Appliances,Refrigerator,£897.65,7
Manchester-1713,Mr Phelps,21/07/2021,,Office Supplies,Appliances,Refrigerator,£897.65,11
Newcastle-2005,Mrs Fjeld,31/07/2021,Return Processed,Office Supplies,Appliances,Refrigerator,£897.65,8
Newcastle-2006,Mr Cunningham,21/07/2021,,Office Supplies,Appliances,Refrigerator,£897.65,5
Edinburgh-2053,Mr Medina,21/07/2021,,Office Supplies,Appliances,Refrigerator,£897.65,10
London-2147,Mr Kennedy,15/07/2021,Return Processed,Office Supplies,Appliances,Refrigerator,£897.65,5
York-2163,Mr Butterfield,03/07/2021,,Office Supplies,Appliances,Refrigerator,£897.65,2
Newcastle-1446,Mr Armstrong,10/07/2021,Return Processed,Office Supplies,Appliances,Microwave,£104.58,3
Birmingham-1490,Mrs Budd,08/07/2021,,Office Supplies,Appliances,Microwave,£104.58,6
York-1757,Mr Bertelson,27/07/2021,,Office Supplies,Appliances,Microwave,£104.58,7
Newcastle-1855,Mr LaWare,07/07/2021,,Office Supplies,Appliances,Microwave,£104.58,8
Bristol-1887,Mr Engle,09/07/2021,Return Processed,Office Supplies,Appliances,Microwave,£104.58,9
York-1888,Mr Crouse,09/07/2021,,Office Supplies,Appliances,Microwave,£104.58,9
Birmingham-1085,Mr Farhat,08/07/2021,,Office Supplies,Art,Pens,£5.69,1
Birmingham-1107,Mr Catini,20/07/2021,Return Processed,Office Supplies,Art,Pens,£5.69,2
